"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716882,"2023-08-23",5,"2023-08-23T21:41:56.646Z","2023-08-23T21:42:04.290Z",TRUE,"pitch","09570f79-e433-4b65-80d0-d26a39ca450a",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.53,1.64,NA,143.59,134.54,"ground_ball","medium","5",106.45,176.04,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Brice Turang singles on a ground ball to third baseman Royce Lewis. Willy Adames scores.",1,7,8,85,"bottom",10,"2023-08-23T21:39:25.353Z","2023-08-23T21:42:04.290Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.5,93.5,11,0.91,0.3673,6.5731,36.0265,-17.0852,-8.2747,6.7017,-0.6976,3.8608,6.5628,-149.1404,-2.9837,-1.8521,50.0045,5.8602,-18.6336,44.4,4.8,24,2230,229,85,-52,4,NA,NA,NA,FALSE,-14.3,11.8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",4,"2023-08-23T21:41:31.929Z","2023-08-23T21:41:36.371Z",TRUE,"pitch","bb0b88c5-8fd8-4a72-b30b-8638b18b2cb8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.439,1.6375,NA,78.65,199.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Brice Turang singles on a ground ball to third baseman Royce Lewis. Willy Adames scores.",1,7,8,85,"bottom",10,"2023-08-23T21:39:25.353Z","2023-08-23T21:42:04.290Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87,80.6,14,2,0.4324,6.4552,25.4266,-42.019,0.0551,-6.0516,1.0061,1.4602,7.3088,-126.5835,-2.4548,-1.9238,50.0053,5.8012,0.0895,1.2,10.8,24,2731,40,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-11.3,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",3,"2023-08-23T21:41:01.391Z","2023-08-23T21:41:05.146Z",TRUE,"pitch","81980cd8-de84-4261-8582-3c824365d395",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4953,1.6375,NA,122.17,107.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Brice Turang singles on a ground ball to third baseman Royce Lewis. Willy Adames scores.",1,7,8,85,"bottom",10,"2023-08-23T21:39:25.353Z","2023-08-23T21:42:04.290Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.3,94.1,11,0.91,0.3664,6.5055,32.7641,-17.4893,-7.7086,6.4767,-0.1356,4.8718,7.7335,-148.9596,-0.2424,-1.7526,50.0024,5.9575,-17.4788,42,4.8,24,2085,222,NA,NA,NA,NA,NA,NA,FALSE,-14,11.9,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",2,"2023-08-23T21:40:28.212Z","2023-08-23T21:40:32.596Z",TRUE,"pitch","3972c0fa-eb49-423c-be0c-89cb66c8df75",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.53,1.64,NA,110.12,132.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Brice Turang singles on a ground ball to third baseman Royce Lewis. Willy Adames scores.",1,7,8,85,"bottom",10,"2023-08-23T21:39:25.353Z","2023-08-23T21:42:04.290Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,93.5,12,0.93,0.3683,6.5263,33.9744,-14.6447,-8.8519,7.8151,0.1804,3.9391,9.1504,-148.4542,-3.3464,-1.7848,50.0004,5.9278,-19.8488,49.2,4.8,24,2247,215,NA,NA,NA,NA,NA,NA,FALSE,-12.5,13.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",1,"2023-08-23T21:40:06.960Z","2023-08-23T21:40:11.075Z",TRUE,"pitch","35079777-7659-43f2-929f-ed25af7338c2",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.53,1.64,NA,99.62,149.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Brice Turang singles on a ground ball to third baseman Royce Lewis. Willy Adames scores.",1,7,8,85,"bottom",10,"2023-08-23T21:39:25.353Z","2023-08-23T21:42:04.290Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.7,93.2,3,0.93,0.3699,6.55,33.6395,-12.3434,-7.4077,8.9197,0.456,3.2967,9.4546,-147.8089,-4.9456,-1.8145,50.0033,5.7101,-16.4707,46.8,3.6,24,2221,222,NA,NA,NA,NA,NA,NA,FALSE,-11,15.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",0,"2023-08-23T21:39:46.053Z","2023-08-23T21:39:50.411Z",TRUE,"pitch","172337e3-755b-44db-ba49-7a0d2b87242b",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.53,1.64,NA,134.83,140.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Brice Turang singles on a ground ball to third baseman Royce Lewis. Willy Adames scores.",1,7,8,85,"bottom",10,"2023-08-23T21:39:25.353Z","2023-08-23T21:42:04.290Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,92.4,1,0.94,0.3722,6.5257,34.552,-10.1839,-6.3808,10.0223,-0.4679,3.6449,6.4734,-147.1098,-4.5756,-1.8667,50.0016,5.8228,-13.9995,48,3.6,24,2226,220,NA,NA,NA,NA,NA,NA,FALSE,-9.4,17.4,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",2,"2023-08-23T21:38:47.347Z","2023-08-23T21:38:58.433Z",TRUE,"pitch","cc5e534c-9b6c-4367-884f-c85b7c6d9253",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.26,1.5,NA,119.23,194.09,"fly_ball","medium","9",197.83,99.19,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Andruw Monasterio flies out to right fielder Max Kepler. Willy Adames to 3rd.",0,7,7,84,"bottom",10,"2023-08-23T21:37:57.313Z","2023-08-23T21:38:58.433Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.6,90.3,8,0.92,0.3846,6.5931,29.7835,-29.3666,-7.2992,1.3647,-0.0584,1.6551,8.148,-141.9473,-5.8325,-2.0056,50.0041,5.5849,-15.0292,24,6,24,1630,236,88.7,30,305,NA,NA,NA,TRUE,-27,1.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA
716882,"2023-08-23",1,"2023-08-23T21:38:24.722Z","2023-08-23T21:38:29.847Z",TRUE,"pitch","c020a904-8f09-460c-b047-a2c56d8951d6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.26,1.5,NA,126.4,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Andruw Monasterio flies out to right fielder Max Kepler. Willy Adames to 3rd.",0,7,7,84,"bottom",10,"2023-08-23T21:37:57.313Z","2023-08-23T21:38:58.433Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.8,92.3,2,0.9,0.3731,6.5622,33.7671,-14.6976,-6.4624,8.0007,-0.2467,3.1031,7.2269,-146.6629,-5.3617,-1.8998,50.0066,5.8275,-14.1219,38.4,3.6,24,2119,226,NA,NA,NA,NA,NA,NA,FALSE,-13.2,13.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",0,"2023-08-23T21:38:06.585Z","2023-08-23T21:38:10.925Z",TRUE,"pitch","4842154c-7bd0-4a46-b39c-eff1dda1bdf2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1576,1.4604,NA,130.8,143.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Andruw Monasterio flies out to right fielder Max Kepler. Willy Adames to 3rd.",0,7,7,84,"bottom",10,"2023-08-23T21:37:57.313Z","2023-08-23T21:38:58.433Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.7,92.1,11,0.91,0.3736,6.7148,33.7476,-14.3196,-6.0903,8.1973,-0.3622,3.5231,6.9071,-146.4594,-4.1309,-1.9569,50.0038,5.8049,-13.2667,37.2,3.6,24,2085,225,NA,NA,NA,NA,NA,NA,FALSE,-12.7,14.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA
716882,"2023-08-23",2,"2023-08-23T21:37:25.356Z","2023-08-23T21:37:32.739Z",TRUE,"pitch","23ec2a68-4d02-4f98-bab6-f1c241eed0e7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.28,1.48,NA,137.15,198.27,"ground_ball","medium","6",109.5,154.67,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Joey Wiemer grounds out, shortstop Carlos Correa to first baseman Joey Gallo.",0,7,7,83,"bottom",10,"2023-08-23T21:36:51.353Z","2023-08-23T21:37:32.739Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",95.2,87.7,7,0.78,0.3951,6.58,29.967,-32.3056,-6.2002,-0.0675,-0.5287,1.5002,6.9929,-138.4536,-5.2964,-2.2777,50.0018,5.5913,-12.076,18,7.2,24,1618,236,106.2,-16,7,NA,NA,NA,TRUE,-31.2,-1.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,642715,"Willy Adames","/api/v1/people/642715"
