"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717417,"2023-07-14",4,"2023-07-15T02:44:30.100Z","2023-07-15T02:44:39.765Z",TRUE,"pitch","d1a051a4-df71-473e-afda-53483c1c84aa",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.38,1.62,NA,122.12,133.15,"popup","medium","4",152.19,141.96,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Yuli Gurriel pops out to second baseman Adam Frazier.",0,2,5,70,"top",9,"2023-07-15T02:43:24.564Z","2023-07-15T02:44:39.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.4,11,2,0.3805,6.478,33.3064,-8.9898,-4.444,11.0458,-0.1343,3.9124,0.873,-143.9362,-6.4361,0.1359,50.0036,6.7337,-9.3277,40.8,2.4,24,2373,185,84.6,66,143,NA,NA,NA,TRUE,-9,19,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",3,"2023-07-15T02:44:08.913Z","2023-07-15T02:44:14.664Z",TRUE,"pitch","40395a4c-0963-46c1-ba9e-198b0f686448",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3809,1.6048,NA,115.34,208.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Yuli Gurriel pops out to second baseman Adam Frazier.",0,2,5,70,"top",9,"2023-07-15T02:43:24.564Z","2023-07-15T02:44:39.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.8,92.6,14,2,0.374,6.6678,33.1999,-5.9787,-4.0644,12.0454,0.0435,1.1158,1.6781,-146.2356,-14.7908,-0.0084,50.0043,6.5885,-8.8381,42,2.4,24,2504,193,NA,NA,NA,NA,NA,NA,FALSE,-7.8,19.2,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",2,"2023-07-15T02:43:48.629Z","2023-07-15T02:43:52.723Z",TRUE,"pitch","bbfd189f-ddea-404a-9321-c1ec89d944d1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3809,1.6829,NA,153.97,190.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Yuli Gurriel pops out to second baseman Adam Frazier.",0,2,5,70,"top",9,"2023-07-15T02:43:24.564Z","2023-07-15T02:44:39.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91.9,13,2,0.3761,6.596,33.3522,-3.861,-2.1782,13.1749,-0.9699,1.7963,-1.9434,-145.4938,-13.1289,-0.0109,50.0022,6.596,-4.6813,37.2,1.2,24,2429,187,NA,NA,NA,NA,NA,NA,FALSE,-5.8,21.5,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",1,"2023-07-15T02:43:26.952Z","2023-07-15T02:43:30.867Z",TRUE,"pitch","3aeb9419-648d-424e-bb62-2403f133c226",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.38,1.62,NA,103.72,171.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Yuli Gurriel pops out to second baseman Adam Frazier.",0,2,5,70,"top",9,"2023-07-15T02:43:24.564Z","2023-07-15T02:44:39.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.1,90.8,6,2,0.3799,6.7134,32.8572,-6.4664,-3.1463,12.2061,0.3485,2.4865,2.2668,-144.0655,-10.7295,-0.039,50.0012,6.655,-6.6258,34.8,2.4,24,2414,190,NA,NA,NA,NA,NA,NA,FALSE,-7.7,20.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",0,"2023-07-15T02:42:57.144Z","2023-07-15T02:43:26.952Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Yuli Gurriel replaces Jacob Stallings.","Offensive Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,493329,"/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","70","atBat","Pop Out","field_out","Yuli Gurriel pops out to second baseman Adam Frazier.",0,2,5,70,"top",9,"2023-07-15T02:43:24.564Z","2023-07-15T02:44:39.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,607732,"/api/v1/people/607732",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",3,"2023-07-15T02:42:35.927Z","2023-07-15T02:42:41.419Z",TRUE,"pitch","3e17982d-f5dc-4e17-bc77-3b23e7b467fb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.26,1.57,NA,112.55,162.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,5,69,"top",9,"2023-07-15T02:41:23.348Z","2023-07-15T02:42:41.419Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,82,2,0.9,0.4204,6.7356,29.3518,-27.8882,-6.7372,2.4979,0.1168,2.81,3.1315,-130.658,-4.8144,-0.2266,50.004,6.7902,-11.5666,20.4,7.2,24,791,233,NA,NA,NA,NA,NA,NA,TRUE,-30.5,3.6,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",2,"2023-07-15T02:42:11.740Z","2023-07-15T02:42:15.189Z",TRUE,"pitch","16fbbe45-9dbf-406b-b982-6940510f79cf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.26,1.57,NA,102.32,130.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,5,69,"top",9,"2023-07-15T02:41:23.348Z","2023-07-15T02:42:41.419Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91.8,12,2,0.3752,6.5797,33.243,-5.4734,-3.6761,12.3595,0.3851,3.9921,2.3718,-145.8126,-7.086,0.0401,50.0005,6.7797,-7.9403,46.8,2.4,24,2327,190,NA,NA,NA,NA,NA,NA,FALSE,-6,21.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",1,"2023-07-15T02:41:49.815Z","2023-07-15T02:41:53.314Z",TRUE,"pitch","38615cd4-018d-46c2-ae84-2a19738e74c7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.26,1.57,NA,92.64,220.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,5,69,"top",9,"2023-07-15T02:41:23.348Z","2023-07-15T02:42:41.419Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.9,83,14,0.9,0.4191,6.7105,26.6212,-22.7635,-5.48,5.4365,0.639,0.6943,4.4214,-130.5162,-10.7834,-0.3623,50.0019,6.5833,-9.485,19.2,6,24,871,222,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",0,"2023-07-15T02:41:32.758Z","2023-07-15T02:41:36.531Z",TRUE,"pitch","76939c62-f74f-47a8-a063-4ef96b26b522",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4081,1.5788,NA,116.5,167.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,5,69,"top",9,"2023-07-15T02:41:23.348Z","2023-07-15T02:42:41.419Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.1,5,2,0.3817,6.5289,34.1021,-5.0533,-4.1375,13.0118,0.0132,2.6247,1.9797,-143.6545,-10.6801,-0.1483,50.0032,6.7096,-8.6248,46.8,2.4,24,2514,187,NA,NA,NA,NA,NA,NA,FALSE,-6.6,21.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717417,"2023-07-14",5,"2023-07-15T02:41:01.713Z","2023-07-15T02:41:09.760Z",TRUE,"pitch","087a4bf8-243b-4e0f-b6b0-cecad8b89455",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,0,NA,NA,3.07,1.46,NA,155.78,151.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jean Segura strikes out on a foul tip.",0,2,5,68,"top",9,"2023-07-15T02:40:19.149Z","2023-07-15T02:41:09.760Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.2,11,2,0.3778,6.5231,33.378,-4.4042,-1.2157,13.0395,-1.0173,3.22,-2.6266,-144.9031,-9.4005,0.0584,50.0055,6.7731,-2.5891,26.4,1.2,24,2496,186,NA,NA,NA,NA,NA,NA,TRUE,-5.6,22,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
