"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717637,"2023-06-24",0,"2023-06-24T19:23:53.479Z","2023-06-24T19:24:01.509Z",TRUE,"pitch","d5a78623-d57c-4805-8964-a3f7ee8e2981",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,2.92,1.3,NA,112.4,181.34,"fly_ball","medium","8",148.78,80.74,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Tommy Edman.",0,7,1,63,"top",8,"2023-06-24T19:23:38.101Z","2023-06-24T19:24:01.509Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,74.3,5,0.91,0.4655,NA,23.6152,-36.6128,4.9448,-3.1692,0.1207,2.1273,2.9907,-117.9203,0.5843,-1.8089,50.0041,5.2697,6.9232,12,10.8,24,NA,NA,93.5,25,NA,NA,NA,NA,TRUE,-47.2,-5.3,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T19:23:15.984Z","2023-06-24T19:23:24.214Z",TRUE,"pitch","dc7086ee-efec-428e-96fb-3ace47a25b6e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.2,1.53,NA,128.01,160.41,"popup","medium","6",124.45,157.76,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Yan Gomes pops out to shortstop Paul DeJong.",0,7,1,62,"top",8,"2023-06-24T19:22:13.769Z","2023-06-24T19:23:24.214Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.2,1,0.91,0.459,NA,24.0056,-36.4148,4.7182,-2.9458,-0.2888,2.9026,1.7346,-119.5425,1.8641,-1.6375,50.0009,5.3923,6.7971,10.8,10.8,24,NA,NA,76.3,65,191,NA,NA,NA,TRUE,-45.2,-4.6,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T19:23:01.207Z","2023-06-24T19:23:04.604Z",TRUE,"pitch","c798f351-fdef-4b07-bd8e-40f5ecef87aa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2,1.53,NA,116.22,145.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Yan Gomes pops out to shortstop Paul DeJong.",0,7,1,62,"top",8,"2023-06-24T19:22:13.769Z","2023-06-24T19:23:24.214Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.4,12,0.86,0.3989,NA,28.708,-21.9664,-7.6457,5.3385,0.0205,3.4573,6.1802,-137.0322,-1.1955,-1.2646,50.0026,5.3919,-14.6212,31.2,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T19:22:46.683Z","2023-06-24T19:22:49.683Z",TRUE,"pitch","94897497-b0e7-410c-9367-bc331abb9e5f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2,1.53,NA,162.05,213.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Yan Gomes pops out to shortstop Paul DeJong.",0,7,1,62,"top",8,"2023-06-24T19:22:13.769Z","2023-06-24T19:23:24.214Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.3,13,0.86,0.4009,NA,29.3685,-19.0367,-6.8854,6.9483,-1.1818,0.9329,2.967,-136.4972,-8.3373,-1.3868,50.0062,5.3321,-13.0264,31.2,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T19:22:28.277Z","2023-06-24T19:22:31.277Z",TRUE,"pitch","9f0cb750-1247-4fcb-9d46-a857d2e0700f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.2,1.53,NA,149.57,166.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Yan Gomes pops out to shortstop Paul DeJong.",0,7,1,62,"top",8,"2023-06-24T19:22:13.769Z","2023-06-24T19:23:24.214Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.4,11,0.89,0.3997,NA,28.8154,-21.3674,-8.5771,5.6736,-0.8544,2.6949,4.4844,-136.8009,-3.4131,-1.3963,50.0033,5.4151,-16.3353,34.8,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21,9.8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T19:19:31.714Z","2023-06-24T19:19:58.593Z",TRUE,"pitch","8dc77d77-6fc8-458d-9d53-d3aa633b591c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.32,1.53,NA,111.48,172.02,"ground_ball","medium","5",104.18,160.8,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Grounded Into DP","grounded_into_double_play","Tommy Edman grounds into a double play, third baseman Nick Madrigal to second baseman Nico Hoerner to first baseman Trey Mancini. Brendan Donovan out at 2nd. Tommy Edman out at 1st.",0,7,1,61,"bottom",7,"2023-06-24T19:19:13.644Z","2023-06-24T19:19:58.593Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,669242,"Tommy Edman","/api/v1/people/669242","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,82.2,5,0.91,0.4241,NA,23.0342,-33.6392,0.3408,-0.8608,0.1449,2.4726,4.4449,-128.4533,-2.4897,-1.642,50.0053,6.0332,0.5775,2.4,8.4,24,NA,NA,97.8,-6,21,NA,NA,NA,TRUE,-36.6,-1.8,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T19:19:15.994Z","2023-06-24T19:19:19.662Z",TRUE,"pitch","c2222a4c-f05f-476c-825d-bdfaeb7559cf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.32,1.53,NA,151.63,181.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Grounded Into DP","grounded_into_double_play","Tommy Edman grounds into a double play, third baseman Nick Madrigal to second baseman Nico Hoerner to first baseman Trey Mancini. Brendan Donovan out at 2nd. Tommy Edman out at 1st.",0,7,1,61,"bottom",7,"2023-06-24T19:19:13.644Z","2023-06-24T19:19:58.593Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,669242,"Tommy Edman","/api/v1/people/669242","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.1,13,0.9,0.3832,NA,31.254,-12.1383,-5.0543,9.6713,-0.9084,2.1087,4.1706,-142.6574,-8.4984,-1.7289,50.0049,5.8821,-10.472,34.8,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",5,"2023-06-24T19:18:44.880Z","2023-06-24T19:18:49.492Z",TRUE,"pitch","fd365fe5-54e2-4a8f-8944-2fb21f6db2e6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.32,1.62,NA,168.25,154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brendan Donovan walks. Lars Nootbaar to 2nd.",0,7,1,60,"bottom",7,"2023-06-24T19:17:07.947Z","2023-06-24T19:18:49.492Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.5,11,0.91,0.3804,NA,32.8892,-11.775,-5.4604,9.7133,-1.3446,3.1327,2.9822,-143.8886,-5.7559,-1.6841,50.004,5.8864,-11.4686,39.6,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.3,16.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680977,"Brendan Donovan","/api/v1/people/680977",NA,NA,NA,663457,"Lars Nootbaar","/api/v1/people/663457"
717637,"2023-06-24",4,"2023-06-24T19:18:26.511Z","2023-06-24T19:18:30.142Z",TRUE,"pitch","4a49d7eb-4ed5-416b-8628-59d58ff9af67",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.32,1.62,NA,128.8,205.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brendan Donovan walks. Lars Nootbaar to 2nd.",0,7,1,60,"bottom",7,"2023-06-24T19:17:07.947Z","2023-06-24T19:18:49.492Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,13,0.9,0.388,NA,31.1815,-10.8108,-5.6507,10.5792,-0.3096,1.2419,5.675,-141.0016,-10.7393,-1.6114,50.0034,5.7912,-11.4119,38.4,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T19:18:07.925Z","2023-06-24T19:18:10.925Z",TRUE,"pitch","ba5b5055-2a64-4fae-ac43-a345514a721d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.32,1.62,NA,97.11,201.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brendan Donovan walks. Lars Nootbaar to 2nd.",0,7,1,60,"bottom",7,"2023-06-24T19:17:07.947Z","2023-06-24T19:18:49.492Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76.1,14,0.9,0.4568,NA,21.8967,-22.8508,-8.0022,6.3932,0.5218,1.3673,6.9356,-119.6648,-6.0357,-1.3667,50.0035,5.9542,-11.6703,24,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-29.9,10.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T19:17:50.687Z","2023-06-24T19:17:53.687Z",TRUE,"pitch","2a0d34dc-8773-40f3-82b1-0f150aea9a94",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.32,1.62,NA,98.01,206.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brendan Donovan walks. Lars Nootbaar to 2nd.",0,7,1,60,"bottom",7,"2023-06-24T19:17:07.947Z","2023-06-24T19:18:49.492Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81.5,14,0.91,0.4291,NA,23.0881,-36.1178,-0.0685,-2.3801,0.4982,1.2087,5.0492,-127.0555,-4.7493,-1.4959,50.0061,5.9346,-0.1143,1.2,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-5,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T19:17:33.060Z","2023-06-24T19:17:36.673Z",TRUE,"pitch","38520aa7-aebd-487e-8f04-706809a75b87",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.32,1.62,NA,156.95,172.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brendan Donovan walks. Lars Nootbaar to 2nd.",0,7,1,60,"bottom",7,"2023-06-24T19:17:07.947Z","2023-06-24T19:18:49.492Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,11,0.89,0.3873,NA,31.2555,-15.0748,-5.9333,8.4376,-1.0481,2.4724,4.1382,-141.248,-6.7817,-1.7591,50.0025,5.8682,-12.0253,33.6,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T19:17:15.448Z","2023-06-24T19:17:18.448Z",TRUE,"pitch","8e1580eb-267c-4bd6-b1be-62d264b768c9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.32,1.62,NA,97.93,215.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brendan Donovan walks. Lars Nootbaar to 2nd.",0,7,1,60,"bottom",7,"2023-06-24T19:17:07.947Z","2023-06-24T19:18:49.492Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.1,14,0.9,0.4262,NA,23.2643,-32.1732,0.4065,7e-04,0.5002,0.8776,5.0103,-127.9088,-6.5469,-1.5266,50.0028,5.9534,0.6817,2.4,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-1.1,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T19:16:41.394Z","2023-06-24T19:16:51.147Z",TRUE,"pitch","bed9ef5d-044f-4a02-8ded-30c82ea93ab1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.41,1.57,NA,126.13,188.06,"fly_ball","medium","8",160.94,80.74,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul DeJong flies out to center fielder Mike Tauchman.",0,7,1,59,"bottom",7,"2023-06-24T19:16:14.789Z","2023-06-24T19:16:51.147Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.4,8,0.9,0.3815,NA,33.2074,-12.2671,-4.7993,9.5315,-0.2394,1.8787,5.6743,-143.5756,-8.8306,-1.6177,50.0003,5.7573,-10.0201,31.2,3.6,24,NA,NA,96.8,43,NA,NA,NA,NA,TRUE,-12.5,15.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T19:16:25.290Z","2023-06-24T19:16:28.417Z",TRUE,"pitch","1e081473-25b9-4d31-9c40-500b888a77e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.41,1.57,NA,73.92,214.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul DeJong flies out to center fielder Mike Tauchman.",0,7,1,59,"bottom",7,"2023-06-24T19:16:14.789Z","2023-06-24T19:16:51.147Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.7,14,0.9,0.422,NA,25.7129,-32.7803,0.5116,-0.3567,1.1302,0.9091,6.7568,-129.5405,-6.3766,-1.5726,50.0022,5.8921,0.8727,3.6,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-1.8,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",5,"2023-06-24T19:15:49.203Z","2023-06-24T19:16:01.166Z",TRUE,"pitch","673e77ba-11ae-475f-8b78-e52b37fca0ac",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.28,1.58,NA,100.23,185.48,"ground_ball","medium","9",183.74,110.13,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Lars Nootbaar singles on a ground ball to right fielder Seiya Suzuki.",0,7,1,58,"bottom",7,"2023-06-24T19:14:59.910Z","2023-06-24T19:16:01.166Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.9,9,0.9,0.3869,NA,33.624,-11.2156,-3.7128,10.3365,0.4401,1.9741,6.913,-141.7746,-8.727,-1.5519,50.0013,5.8155,-7.5277,24,2.4,24,NA,NA,104.1,6,134,NA,NA,NA,FALSE,-11.9,17,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA,NA,NA,NA
