"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716430,"2023-09-27",2,"2023-09-28T02:11:07.966Z","2023-09-28T02:11:17.619Z",TRUE,"pitch","07ffb368-45df-4eb9-ac45-f320096d4084",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.24,1.5,NA,129.93,178.3,"ground_ball","medium","7",90.35,112.24,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Xavier Edwards singles on a ground ball to left fielder Brandon Nimmo.",0,2,2,67,"top",9,"2023-09-28T02:10:49.501Z","2023-09-28T02:11:17.619Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.1,4,0.89,0.4135,6.9852,30.4909,-28.5069,-11.9668,2.0676,-0.3392,2.2398,9.7677,-132.838,-2.1397,-2.5231,50.0017,5.144,-21.2213,33.6,8.4,24,2209,229,101.7,-3,31,NA,NA,NA,FALSE,-29.5,3.5,19.3,NA,NA,NA,NA,NA,FALSE,TRUE,669364,"Xavier Edwards","/api/v1/people/669364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",1,"2023-09-28T02:10:51.827Z","2023-09-28T02:10:56.125Z",TRUE,"pitch","2e3b4fcb-8307-433b-9fbd-a6f54e7784da",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2938,1.6096,NA,111.6,198.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Xavier Edwards singles on a ground ball to left fielder Brandon Nimmo.",0,2,2,67,"top",9,"2023-09-28T02:10:49.501Z","2023-09-28T02:11:17.619Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.3,8,0.89,0.4095,6.5423,29.0514,-27.9634,-11.4718,2.3278,0.1417,1.5055,10.8775,-133.7743,-4.1699,-2.4881,50.0057,5.0908,-20.7808,32.4,7.2,24,2210,237,NA,NA,NA,NA,NA,NA,FALSE,-28.9,3.5,18.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",0,"2023-09-28T02:09:25.448Z","2023-09-28T02:10:51.827Z",FALSE,"action",NA,NA,"Pitching Change: Adam Ottavino replaces Brooks Raley.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,493603,"/api/v1/people/493603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Single","single","Xavier Edwards singles on a ground ball to left fielder Brandon Nimmo.",0,2,2,67,"top",9,"2023-09-28T02:10:49.501Z","2023-09-28T02:11:17.619Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",5,"2023-09-28T02:08:01.259Z","2023-09-28T02:08:10.523Z",TRUE,"pitch","62a4196d-2a51-4c6b-a562-6fe7850e5e1c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.1,1.41,NA,104.73,165.17,"popup","medium","2",128.42,197.69,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","DJ Stewart pops out to catcher Jacob Stallings.",0,2,2,66,"bottom",8,"2023-09-28T02:04:58.196Z","2023-09-28T02:08:10.523Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.5,3,0.89,0.406,6.2561,31.8392,-12.7335,6.2903,10.566,0.322,2.7264,-4.2241,-135.3547,-6.6814,1.0922,50.0042,6.1334,11.5755,36,3.6,24,2440,141,78.9,80,8,NA,NA,NA,TRUE,-14,17.8,-10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",3,"2023-09-28T02:06:40.492Z","2023-09-28T02:06:44.439Z",TRUE,"pitch","ee3a6338-cb94-40b7-a664-95af77dc1e3c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,2.93,1.3243,NA,178.48,179.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","DJ Stewart pops out to catcher Jacob Stallings.",0,2,2,66,"bottom",8,"2023-09-28T02:04:58.196Z","2023-09-28T02:08:10.523Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,11,0.89,0.4063,6.5357,30.0549,-11.1586,4.8893,11.4223,-1.6129,2.193,-8.2093,-134.952,-8.2882,0.8367,50.0032,6.095,8.9965,28.8,3.6,24,2402,148,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19,-7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",2,"2023-09-28T02:06:14.413Z","2023-09-28T02:06:18.341Z",TRUE,"pitch","b217eda3-4e58-4d0b-b155-5a4bf7966002",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,2.93,1.3243,NA,152.88,221.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","DJ Stewart pops out to catcher Jacob Stallings.",0,2,2,66,"bottom",8,"2023-09-28T02:04:58.196Z","2023-09-28T02:08:10.523Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,78.8,13,0.91,0.4442,6.2696,23.4217,-39.381,-2.1987,-4.677,-0.9412,0.6569,-3.4556,-123.0892,-5.4449,0.7641,50.0032,6.2159,-3.3879,6,10.8,24,2516,327,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-9.5,4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",1,"2023-09-28T02:05:47.931Z","2023-09-28T02:05:51.824Z",TRUE,"pitch","316cae28-016d-4589-bf56-df5023d3f81a",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,2.9581,1.3243,NA,179.37,240.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","DJ Stewart pops out to catcher Jacob Stallings.",0,2,2,66,"bottom",8,"2023-09-28T02:04:58.196Z","2023-09-28T02:08:10.523Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.3,78.6,13,0.9,0.4462,6.4793,23.8033,-38.8508,-0.8666,-4.3717,-1.6363,-0.0553,-5.4761,-122.6493,-6.8518,0.7362,50.005,6.0801,-1.3221,3.6,10.8,24,2484,331,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-9.2,2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",0,"2023-09-28T02:05:21.562Z","2023-09-28T02:05:25.838Z",TRUE,"pitch","3a5e4439-51e1-4f1f-b53c-e86cf0f2a71e",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.1,1.41,NA,151.25,239.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","DJ Stewart pops out to catcher Jacob Stallings.",0,2,2,66,"bottom",8,"2023-09-28T02:04:58.196Z","2023-09-28T02:08:10.523Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.5,79.2,13,0.86,0.4409,6.3719,25.3189,-35.3906,1.3827,-2.0632,-0.8984,-0.0105,-4.8535,-124.3096,-7.7821,0.9011,50.0002,6.1049,2.1603,2.4,9.6,24,2412,346,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-5.3,-1.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",4,"2023-09-28T02:07:03.002Z","2023-09-28T02:08:01.259Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","DJ Stewart pops out to catcher Jacob Stallings.",0,2,2,66,"bottom",8,"2023-09-28T02:04:58.196Z","2023-09-28T02:08:10.523Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",0,"2023-09-28T02:04:55.711Z","2023-09-28T02:04:55.769Z",FALSE,"no_pitch","07164306-0666-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Intent Walk","intent_walk","Matt Moore intentionally walks Francisco Lindor.",0,2,2,65,"bottom",8,"2023-09-28T02:04:22.069Z","2023-09-28T02:04:57.268Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",1,"2023-09-28T02:04:55.769Z","2023-09-28T02:04:55.771Z",FALSE,"no_pitch","07164306-0666-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Intent Walk","intent_walk","Matt Moore intentionally walks Francisco Lindor.",0,2,2,65,"bottom",8,"2023-09-28T02:04:22.069Z","2023-09-28T02:04:57.268Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",2,"2023-09-28T02:04:55.771Z","2023-09-28T02:04:55.772Z",FALSE,"no_pitch","07164306-0666-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Intent Walk","intent_walk","Matt Moore intentionally walks Francisco Lindor.",0,2,2,65,"bottom",8,"2023-09-28T02:04:22.069Z","2023-09-28T02:04:57.268Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",3,"2023-09-28T02:04:55.772Z","2023-09-28T02:04:57.268Z",FALSE,"no_pitch","07164306-0666-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Intent Walk","intent_walk","Matt Moore intentionally walks Francisco Lindor.",0,2,2,65,"bottom",8,"2023-09-28T02:04:22.069Z","2023-09-28T02:04:57.268Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596019,"Francisco Lindor","/api/v1/people/596019",NA,NA,NA,624413,"Pete Alonso","/api/v1/people/624413",NA,NA,NA,NA
716430,"2023-09-27",4,"2023-09-28T02:04:05.258Z","2023-09-28T02:04:18.366Z",TRUE,"pitch","b2e11ec8-aae3-4137-a034-4d1ada001712",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.42,1.6,NA,106.73,183.82,"fly_ball","medium","7",41.31,103.83,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Pete Alonso doubles (21) on a fly ball to left fielder Bryan De La Cruz.",0,2,2,64,"bottom",8,"2023-09-28T02:02:28.252Z","2023-09-28T02:04:18.366Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,76.5,8,0.9,0.4496,6.2164,26.7758,-22.9537,10.6321,6.1481,0.2694,2.0355,-4.5316,-122.3766,-5.204,0.7758,50.0006,6.1855,15.9362,32.4,7.2,24,1989,114,96.8,32,345,NA,NA,NA,FALSE,-29,10,-18,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,624413,"Pete Alonso","/api/v1/people/624413",NA,NA,NA,NA
716430,"2023-09-27",3,"2023-09-28T02:03:33.082Z","2023-09-28T02:03:37.960Z",TRUE,"pitch","749a6a86-aae5-456b-8d89-23b96eb49e83",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.6,NA,151.4,182.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Pete Alonso doubles (21) on a fly ball to left fielder Bryan De La Cruz.",0,2,2,64,"bottom",8,"2023-09-28T02:02:28.252Z","2023-09-28T02:04:18.366Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,13,0.9,0.4048,6.2355,30.1341,-10.6416,6.6668,11.6149,-0.9024,2.0872,-7.2381,-135.4225,-8.5726,0.9414,50.0022,6.0422,12.358,40.8,3.6,24,2357,143,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.3,-10.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",1,"2023-09-28T02:03:08.929Z","2023-09-28T02:03:12.775Z",TRUE,"pitch","72a6bf36-8b4f-41a1-af64-3f6f2c226318",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.42,1.6,NA,111.11,185.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Pete Alonso doubles (21) on a fly ball to left fielder Bryan De La Cruz.",0,2,2,64,"bottom",8,"2023-09-28T02:02:28.252Z","2023-09-28T02:04:18.366Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.7,8,0.9,0.4575,6.1001,23.7041,-26.673,10.1452,3.7907,0.1544,1.9831,-4.5268,-119.8452,-4.5388,0.7522,50.0036,6.291,14.7211,26.4,8.4,24,1867,113,NA,NA,NA,NA,NA,NA,FALSE,-34.4,6,-17.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716430,"2023-09-27",0,"2023-09-28T02:02:54.212Z","2023-09-28T02:02:58.290Z",TRUE,"pitch","ec010d3e-c2f5-49fe-a442-2ccde1f631b2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3062,1.5986,NA,136.47,184.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Pete Alonso doubles (21) on a fly ball to left fielder Bryan De La Cruz.",0,2,2,64,"bottom",8,"2023-09-28T02:02:28.252Z","2023-09-28T02:04:18.366Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.6,7,0.9,0.4455,6.2782,24.9156,-22.7965,11.3731,6.1313,-0.5109,2.0207,-6.9928,-123.0447,-5.4397,0.8934,50.0051,6.1974,17.4029,33.6,7.2,24,2043,112,NA,NA,NA,NA,NA,NA,FALSE,-28.3,10,-19,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
