"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716768,"2023-09-01",3,"2023-09-01T05:03:10.625Z","2023-09-01T05:03:15.139Z",TRUE,"pitch","c7edc69f-57c6-4677-bdb8-767d70278f4b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.3,1.64,NA,61.49,190.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,8,7,80,"bottom",9,"2023-09-01T05:02:11.295Z","2023-09-01T05:03:15.139Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.7,14,0.91,0.4407,6.435,24.9462,-29.3659,6.517,1.7917,1.4562,1.7921,4.7754,-124.2881,-2.837,-1.3366,50,5.3873,10.1915,20.4,8.4,24,2758,69,NA,NA,NA,NA,NA,NA,TRUE,-34.7,2.9,-13,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",1,"2023-09-01T05:02:43.537Z","2023-09-01T05:02:47.779Z",TRUE,"pitch","91ad4c3e-b85d-4aaa-afe9-b47c3844b159",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1666,1.6071,NA,102.09,185.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,8,7,80,"bottom",9,"2023-09-01T05:02:11.295Z","2023-09-01T05:03:15.139Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,9,2,0.3918,6.2167,29.6292,-17.7433,-8.7303,7.2839,0.3912,1.9778,10.1337,-139.4671,-4.4242,-2.1449,50.0064,4.7454,-17.3047,39.6,4.8,24,2466,237,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.5,13.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",0,"2023-09-01T05:02:27.756Z","2023-09-01T05:02:31.561Z",TRUE,"pitch","0e5dea49-d25d-436a-94fe-7c062c98d1ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2,1.6736,NA,94.39,183.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,8,7,80,"bottom",9,"2023-09-01T05:02:11.295Z","2023-09-01T05:03:15.139Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.5,9,0.92,0.3949,6.5508,29.2697,-12.9097,-6.0373,9.8743,0.5933,2.0655,7.5721,-138.4081,-6.591,-1.3864,50.0039,5.3326,-11.7803,36,3.6,24,2484,216,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.8,9.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",2,"2023-09-01T05:02:54.161Z","2023-09-01T05:03:10.625Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,571771,"/api/v1/people/571771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Enrique Hernandez strikes out swinging.",0,8,7,80,"bottom",9,"2023-09-01T05:02:11.295Z","2023-09-01T05:03:15.139Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",4,"2023-09-01T05:01:40.808Z","2023-09-01T05:01:52.731Z",TRUE,"pitch","64fa5529-e1a5-4499-9671-f319e4755ea4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.14,1.56,NA,148.05,185.69,"fly_ball","medium","9",174.02,78.64,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Max Muncy flies out to right fielder Ronald Acuna Jr.",0,8,7,79,"bottom",9,"2023-09-01T05:00:15.048Z","2023-09-01T05:01:52.731Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.9,7,0.9,0.422,6.5098,27.071,-29.12,-8.9341,1.7873,-0.8145,1.9662,4.9556,-129.7908,-2.7334,-1.5875,50.0005,5.2496,-15.2461,25.2,8.4,24,1904,241,86.6,34,323,NA,NA,NA,TRUE,-31.6,2.9,15.1,NA,NA,NA,NA,NA,TRUE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA,NA
716768,"2023-09-01",3,"2023-09-01T05:01:21.785Z","2023-09-01T05:01:25.571Z",TRUE,"pitch","a3fd7dd5-25d6-440c-a9b1-07f505f18205",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1402,1.5936,NA,57.05,188.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Max Muncy flies out to right fielder Ronald Acuna Jr.",0,8,7,79,"bottom",9,"2023-09-01T05:00:15.048Z","2023-09-01T05:01:52.731Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,14,0.92,0.3966,6.4905,31.3385,-12.6631,-4.44,10.1075,1.5727,1.8496,9.1119,-138.1875,-7.1526,-1.1933,50.0016,5.3256,-8.5704,25.2,3.6,24,2341,216,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.9,6.1,NA,NA,NA,NA,NA,TRUE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",2,"2023-09-01T05:00:57.447Z","2023-09-01T05:01:00.685Z",TRUE,"pitch","3346ef08-75d9-4929-9f45-91cdbeba4465",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.14,1.56,NA,134.57,171.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Max Muncy flies out to right fielder Ronald Acuna Jr.",0,8,7,79,"bottom",9,"2023-09-01T05:00:15.048Z","2023-09-01T05:01:52.731Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,4,0.89,0.3981,6.2918,30.729,-17.634,-5.7592,7.5898,-0.461,2.4989,4.624,-137.6092,-4.4226,-1.4154,50.0066,5.3227,-11.0402,28.8,4.8,24,2251,221,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13,9.5,NA,NA,NA,NA,NA,TRUE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",1,"2023-09-01T05:00:38.169Z","2023-09-01T05:00:43.277Z",TRUE,"pitch","5085eff3-56b4-48d6-9f8d-b7400180dc8d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1402,1.5603,NA,127.6,209.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Max Muncy flies out to right fielder Ronald Acuna Jr.",0,8,7,79,"bottom",9,"2023-09-01T05:00:15.048Z","2023-09-01T05:01:52.731Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.9,13,0.9,0.4172,6.3861,27.8281,-27.4895,-8.8023,2.6832,-0.2782,1.0776,6.6546,-131.3075,-5.116,-1.7018,50.0044,5.0969,-15.3707,26.4,7.2,24,1798,243,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4,14.5,NA,NA,NA,NA,NA,TRUE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",0,"2023-09-01T05:00:21.839Z","2023-09-01T05:00:26.354Z",TRUE,"pitch","0d30db93-233a-4c2e-80fc-88376bde642a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1068,1.5936,NA,107.74,204.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Max Muncy flies out to right fielder Ronald Acuna Jr.",0,8,7,79,"bottom",9,"2023-09-01T05:00:15.048Z","2023-09-01T05:01:52.731Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.5,14,0.9,0.4196,6.7205,27.1191,-30.5388,-9.4737,0.9472,0.2428,1.2841,7.7547,-130.464,-4.1518,-1.5353,50.004,5.1947,-16.3536,25.2,8.4,24,1805,243,NA,NA,NA,NA,NA,NA,FALSE,-33,1,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716768,"2023-09-01",1,"2023-09-01T04:59:42.698Z","2023-09-01T04:59:51.681Z",TRUE,"pitch","474c6744-8ba7-46a3-8d5e-2b1f43cb914b",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.38,1.57,NA,121.16,178.03,"ground_ball","hard","6",68.1,122.81,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Will Smith singles on a sharp ground ball to left fielder Eddie Rosario, deflected by shortstop Orlando Arcia. Freddie Freeman to 2nd.",0,8,7,78,"bottom",9,"2023-09-01T04:59:40.492Z","2023-09-01T04:59:51.681Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,669257,"Will Smith","/api/v1/people/669257","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.3,5,0.91,0.3954,6.37,29.9534,-24.6043,-10.3194,3.8941,-0.109,2.25,7.231,-138.3506,-3.9873,-1.4116,50.0039,5.3527,-20.0693,36,6,24,2278,221,103.7,-9,14,NA,NA,NA,FALSE,-23.8,6.5,17.3,NA,NA,NA,NA,NA,FALSE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA,NA
