"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716756,"2023-09-02",5,"2023-09-02T03:35:54.217Z","2023-09-02T03:35:59.058Z",TRUE,"pitch","2a0ccf5b-cbc7-40ba-9088-d8538aebc985",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.62,1.72,NA,92.32,204.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,1,4,54,"bottom",7,"2023-09-02T03:34:47.991Z","2023-09-02T03:35:59.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.9,14,0.9,0.444,5.6391,25.3071,-32.4233,-9.659,-0.1587,0.6475,1.2701,6.6925,-123.5204,-2.9455,-0.8462,50.0058,5.2128,-14.8825,22.8,9.6,24,1495,260,NA,NA,NA,NA,NA,NA,TRUE,-38.8,-0.7,15.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",3,"2023-09-02T03:35:32.360Z","2023-09-02T03:35:36.297Z",TRUE,"pitch","edb7aff3-6e8d-4235-813e-e130937c9135",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.5852,1.7182,NA,147.51,190.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,1,4,54,"bottom",7,"2023-09-02T03:34:47.991Z","2023-09-02T03:35:59.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.2,7,0.91,0.4211,6.2517,25.9968,-24.5182,3.4729,4.4637,-0.8003,1.7905,1.0519,-129.8476,-4.4325,-1.6615,50.0039,5.3746,5.9582,13.2,6,24,2531,177,NA,NA,NA,NA,NA,NA,FALSE,-26.9,7.3,-6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",2,"2023-09-02T03:35:17.591Z","2023-09-02T03:35:20.678Z",TRUE,"pitch","8a65b2d3-3b74-4428-b8c7-43cfbe85e23a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6182,1.7525,NA,160.44,213.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,1,4,54,"bottom",7,"2023-09-02T03:34:47.991Z","2023-09-02T03:35:59.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.4,13,0.86,0.4403,5.6943,27.1094,-31.6956,-9.3167,0.3025,-1.1396,0.9458,2.8194,-124.8026,-3.8242,-1.0794,50.0014,5.1326,-14.5701,22.8,9.6,24,1435,258,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.1,16.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",1,"2023-09-02T03:35:03.238Z","2023-09-02T03:35:06.963Z",TRUE,"pitch","2808521c-4afb-4d2f-8822-f9afb32b11e1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6182,1.6866,NA,142.23,190.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,1,4,54,"bottom",7,"2023-09-02T03:34:47.991Z","2023-09-02T03:35:59.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.1,7,0.9,0.442,5.6871,25.5735,-31.1058,-9.5291,0.69,-0.662,1.7745,3.7245,-124.0723,-2.069,-0.9472,50.0058,5.2197,-14.8106,24,9.6,24,1548,252,NA,NA,NA,NA,NA,NA,FALSE,-36.7,1,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",0,"2023-09-02T03:34:50.821Z","2023-09-02T03:34:53.821Z",TRUE,"pitch","20f387a3-3b7c-411c-8db8-cb4b6dd984fa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6518,1.7525,NA,132.49,211.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,1,4,54,"bottom",7,"2023-09-02T03:34:47.991Z","2023-09-02T03:35:59.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.4,13,0.91,0.4265,5.9067,24.5961,-23.3419,3.3132,5.279,-0.4065,0.9981,1.55,-128.0622,-6.186,-1.4487,50.0045,5.2522,5.5442,13.2,6,24,2531,179,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8.5,-6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",4,"2023-09-02T03:35:41.238Z","2023-09-02T03:35:54.217Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,606466,"/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,1,4,54,"bottom",7,"2023-09-02T03:34:47.991Z","2023-09-02T03:35:59.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",3,"2023-09-02T03:34:15.606Z","2023-09-02T03:34:25.727Z",TRUE,"pitch","c3c9ccba-8f3d-4416-b787-3c23b1c6d322",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.29,1.47,NA,142.31,173.41,"fly_ball","medium","7",92.34,95.54,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Alek Thomas flies out to left fielder Austin Hays.",0,1,4,53,"bottom",7,"2023-09-02T03:33:09.414Z","2023-09-02T03:34:25.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.1,4,0.89,0.4414,5.7348,26.0111,-29.56,-8.0658,1.6809,-0.664,2.4211,3.0602,-124.3105,-1.1626,-0.8662,50.0056,5.3594,-12.566,21.6,8.4,24,1430,256,88.7,47,273,NA,NA,NA,TRUE,-34.6,3,13.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",2,"2023-09-02T03:34:00.329Z","2023-09-02T03:34:03.329Z",TRUE,"pitch","0c88b747-375c-4ec4-96c9-3eee9e844861",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.29,1.47,NA,153.04,186.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Alek Thomas flies out to left fielder Austin Hays.",0,1,4,53,"bottom",7,"2023-09-02T03:33:09.414Z","2023-09-02T03:34:25.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.6,13,0.91,0.4442,5.7259,25.7986,-29.2234,-9.6897,1.9223,-0.9456,1.9443,3.1967,-123.5514,-2.0343,-1.0011,50.0059,5.2466,-14.9057,25.2,8.4,24,1643,249,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.2,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",1,"2023-09-02T03:33:47.820Z","2023-09-02T03:33:51.558Z",TRUE,"pitch","6d100cdc-8165-4508-9774-ed01352822df",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3191,1.5547,NA,137.49,195.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Alek Thomas flies out to left fielder Austin Hays.",0,1,4,53,"bottom",7,"2023-09-02T03:33:09.414Z","2023-09-02T03:34:25.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.6,7,0.91,0.4447,5.6699,25.9687,-30.0508,-9.4448,1.3829,-0.5376,1.6089,4.2786,-123.445,-2.803,-1.0719,50.0022,5.3047,-14.4872,24,8.4,24,1514,257,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2,16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",0,"2023-09-02T03:33:35.758Z","2023-09-02T03:33:39.442Z",TRUE,"pitch","513d473f-4be9-4569-899f-46e159e6897f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3191,1.6206,NA,160.15,169.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Alek Thomas flies out to left fielder Austin Hays.",0,1,4,53,"bottom",7,"2023-09-02T03:33:09.414Z","2023-09-02T03:34:25.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",607216,"Joey Krehbiel","/api/v1/people/607216","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.8,11,0.91,0.4336,5.6867,24.1341,-25.8017,4.2572,3.9338,-1.132,2.5723,-0.1628,-126.0363,-2.2182,-1.6203,50.0002,5.5345,6.8901,14.4,7.2,24,2486,151,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.8,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",8,"2023-09-02T03:31:03.447Z","2023-09-02T03:31:07.641Z",TRUE,"pitch","47010eb1-7812-462f-b820-2584521bc9b4",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.1152,1.4541,NA,81.98,190.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,14,0.92,0.3975,7.1878,30.4877,-14.7217,-6.1578,9.0712,0.9187,1.7778,10.0075,-137.7748,-8.8926,-1.9598,50.0002,6.0413,-11.8433,30,3.6,24,2389,221,NA,NA,NA,NA,NA,NA,TRUE,-15.8,14.6,9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",7,"2023-09-02T03:30:37.190Z","2023-09-02T03:30:40.190Z",TRUE,"pitch","2ff66f78-8756-4e79-b912-735c024d0f44",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.1182,1.423,NA,94.78,217.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.3,14,0.9,0.435,6.8104,25.1888,-35.775,3.3023,-2.2381,0.5828,0.7702,5.4543,-125.8509,-6.3573,-2.0405,50.0055,6.2217,5.3052,9.6,9.6,24,2477,58,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-5.3,-7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",5,"2023-09-02T03:30:06.011Z","2023-09-02T03:30:09.451Z",TRUE,"pitch","3a12cbf9-85d7-4d01-a1e5-eef801b4681f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.1182,1.4559,NA,100.08,161.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.9,3,0.92,0.4002,7.0172,31.854,-13.0814,-6.0069,10.0779,0.4438,2.8771,8.9738,-137.1423,-6.1954,-2.0985,50.0051,6.067,-11.3833,32.4,3.6,24,2433,219,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",4,"2023-09-02T03:29:48.548Z","2023-09-02T03:29:51.548Z",TRUE,"pitch","2667ca2f-4784-4d8c-80fd-ce405d654d04",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1531,1.39,NA,81.75,211.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.7,14,0.9,0.4429,6.8916,25.7984,-35.6138,2.9415,-2.2278,0.9248,0.9926,6.2434,-123.8938,-5.5793,-2.0143,50.0008,6.2657,4.5495,8.4,9.6,24,2379,49,NA,NA,NA,NA,NA,NA,FALSE,-43,-5.2,-6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",3,"2023-09-02T03:29:22.447Z","2023-09-02T03:29:26.367Z",TRUE,"pitch","cb721e70-9fe7-4129-99eb-943ef23b88cf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.12,1.49,NA,153.12,168.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.5,11,1,0.3988,7.011,30.4081,-21.0209,-9.9363,5.8352,-0.9477,2.5849,6.7141,-137.3561,-5.8183,-2.1328,50.0007,6.1597,-18.9849,38.4,6,24,2311,218,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.5,16.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",2,"2023-09-02T03:29:06.614Z","2023-09-02T03:29:09.614Z",TRUE,"pitch","e73ba964-c6ee-4fec-8c4e-b08d2a456dac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1531,1.423,NA,114.46,212.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79,14,0.9,0.442,6.7169,24.0624,-33.7086,1.3086,-0.9833,0.0666,0.9556,4.9236,-123.7893,-6.0104,-2.1159,50.005,6.2277,2.0362,4.8,9.6,24,2297,54,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-2.9,-3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716756,"2023-09-02",0,"2023-09-02T03:26:31.163Z","2023-09-02T03:27:33.378Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ramon Urias called out on strikes.",0,1,4,52,"top",7,"2023-09-02T03:29:04.649Z","2023-09-02T03:31:07.641Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
