"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718213,"2023-05-12",4,"2023-05-13T01:53:29.498Z","2023-05-13T01:53:32.935Z",TRUE,"pitch","263fcafb-7fd4-4b22-aba3-84de3ae23861",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,2.82,1.37,NA,123.75,157.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out swinging.",0,3,6,73,"top",9,"2023-05-13T01:51:52.778Z","2023-05-13T01:53:32.935Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,90.2,11,2,0.3804,6.3091,35.6282,-5.941,-2.8045,12.515,-0.1771,3.0193,0.8469,-144.3427,-9.8047,-0.1111,50.0066,6.8374,-5.8809,34.8,2.4,24,2401,188,NA,NA,NA,NA,NA,NA,TRUE,-7.2,20.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",3,"2023-05-13T01:52:59.723Z","2023-05-13T01:53:03.092Z",TRUE,"pitch","de1e96ab-d8ef-4cab-a04b-c5eb67d3ff7b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.82,1.37,NA,91.34,205.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out swinging.",0,3,6,73,"top",9,"2023-05-13T01:51:52.778Z","2023-05-13T01:53:32.935Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,91.7,14,2,0.3774,6.5602,33.2398,-5.3462,-3.1323,12.5719,0.6732,1.2393,3.5052,-145.0086,-14.6665,-0.1431,50.0025,6.6837,-6.6846,34.8,2.4,24,2416,187,NA,NA,NA,NA,NA,NA,FALSE,-7.4,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",1,"2023-05-13T01:52:27.040Z","2023-05-13T01:52:30.259Z",TRUE,"pitch","f1fe1c50-615e-4652-bcbd-c5a5074b6856",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,2.82,1.37,NA,113.79,163.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out swinging.",0,3,6,73,"top",9,"2023-05-13T01:51:52.778Z","2023-05-13T01:53:32.935Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.7,90.3,2,2,0.3817,6.3469,32.7649,-7.1419,-3.244,11.998,0.0843,2.7795,2.2499,-143.4307,-10.2062,-0.2883,50.0045,6.8271,-6.7686,33.6,2.4,24,2426,190,NA,NA,NA,NA,NA,NA,FALSE,-8.3,19.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",0,"2023-05-13T01:52:05.377Z","2023-05-13T01:52:08.877Z",TRUE,"pitch","d0dcb8f7-6555-485e-81ea-1a16cd9ccf8f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.851,1.3312,NA,91.94,154.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out swinging.",0,3,6,73,"top",9,"2023-05-13T01:51:52.778Z","2023-05-13T01:53:32.935Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,89.7,12,2,0.3835,6.4215,33.5705,-5.6809,-2.9612,12.8317,0.6575,3.1324,3.6463,-142.9256,-9.3464,-0.2513,50.0035,6.8052,-6.1144,33.6,2.4,24,2504,190,NA,NA,NA,NA,NA,NA,FALSE,-7,21.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",2,"2023-05-13T01:52:45.415Z","2023-05-13T01:52:59.723Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,678225,"/api/v1/people/678225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out swinging.",0,3,6,73,"top",9,"2023-05-13T01:51:52.778Z","2023-05-13T01:53:32.935Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",2,"2023-05-13T01:51:30.337Z","2023-05-13T01:51:34.746Z",TRUE,"pitch","6f748d1c-b015-43c7-bb80-53b6fd2b1938",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.19,1.48,NA,113.92,215.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,3,6,72,"top",9,"2023-05-13T01:50:09.991Z","2023-05-13T01:51:34.746Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.7,80.7,14,0.91,0.4304,6.5826,26.4555,-22.8667,-3.7176,5.6715,0.0808,0.8605,2.7047,-127.3335,-10.0463,-0.5129,50.0014,6.6704,-6.0965,13.2,6,24,903,225,NA,NA,NA,NA,NA,NA,TRUE,-27.6,8.2,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA
718213,"2023-05-12",1,"2023-05-13T01:51:01.962Z","2023-05-13T01:51:05.442Z",TRUE,"pitch","ae12908d-e3ca-47eb-85c7-b9d9ae9b3c8b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.48,NA,95.93,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,3,6,72,"top",9,"2023-05-13T01:50:09.991Z","2023-05-13T01:51:34.746Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88,80.4,6,0.9,0.4288,6.4187,28.0505,-23.1471,-2.8812,5.4697,0.5529,2.5907,3.2348,-128.0605,-6.0951,-0.3562,50.0027,6.8288,-4.7545,9.6,6,24,970,221,NA,NA,NA,NA,NA,NA,FALSE,-26.9,8.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",0,"2023-05-13T01:50:40.112Z","2023-05-13T01:50:43.797Z",TRUE,"pitch","fcf1f19d-6a9a-41f6-a235-b63450a1075b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4857,1.5895,NA,79.62,148.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,3,6,72,"top",9,"2023-05-13T01:50:09.991Z","2023-05-13T01:51:34.746Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89.6,12,2,0.3841,6.44,33.0121,-9.1231,-4.446,11.1933,0.9806,3.3298,4.7022,-142.65,-8.3529,-0.112,50.0041,6.8722,-9.1575,36,2.4,24,2379,190,NA,NA,NA,NA,NA,NA,FALSE,-9.7,18.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718213,"2023-05-12",7,"2023-05-13T01:49:54.212Z","2023-05-13T01:49:59.377Z",TRUE,"pitch","fbd573fd-268a-4b54-ae32-2c7cf9f4f8fa",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.15,1.47,NA,102.8,151.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Connor Joe strikes out swinging.",0,3,6,71,"top",9,"2023-05-13T01:47:52.495Z","2023-05-13T01:49:59.377Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89.4,3,2,0.3839,6.3607,34.6862,-6.171,-3.7456,12.629,0.3725,3.2309,2.4574,-142.9828,-9.1399,-0.014,50.0007,6.8653,-7.7112,40.8,2.4,24,2430,182,NA,NA,NA,NA,NA,NA,TRUE,-7.3,21.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA
718213,"2023-05-12",6,"2023-05-13T01:49:27.683Z","2023-05-13T01:49:31.105Z",TRUE,"pitch","9329540a-c9a2-420f-a389-329a4e4271b6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.15,1.47,NA,123.28,131.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Connor Joe strikes out swinging.",0,3,6,71,"top",9,"2023-05-13T01:47:52.495Z","2023-05-13T01:49:59.377Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.6,11,2,0.3885,6.1864,31.2703,-8.1486,-1.8939,11.9262,-0.1647,3.9862,1.0587,-140.8544,-6.9824,-0.2989,50.0001,7.0206,-3.8141,20.4,2.4,24,2275,188,NA,NA,NA,NA,NA,NA,FALSE,-8.8,20.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
