"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716627,"2023-09-11",4,"2023-09-12T02:30:58.721Z","2023-09-12T02:31:04.632Z",TRUE,"pitch","f9a1fd74-6226-4c98-a661-05f66456c93c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.23,1.58,NA,104.44,199.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Omar Narvaez strikes out swinging.",0,2,3,55,"bottom",7,"2023-09-12T02:29:09.543Z","2023-09-12T02:32:02.463Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.7,14,0.9,0.4356,6.2873,26.3005,-36.8799,-0.3188,-2.9406,0.3296,1.447,3.2991,-125.8803,-4.455,-0.9583,50.0039,6.2356,-0.5104,0,9.6,24,1591,44,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-6.1,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",3,"2023-09-12T02:30:32.823Z","2023-09-12T02:30:38.276Z",TRUE,"pitch","85c3c7b7-8220-48df-b67d-4b69c3a9d401",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.23,1.58,NA,121.9,136.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Omar Narvaez strikes out swinging.",0,2,3,55,"bottom",7,"2023-09-12T02:29:09.543Z","2023-09-12T02:32:02.463Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,11,0.87,0.3931,6.2294,32.4719,-13.6656,-3.6977,9.4239,-0.1286,3.7854,3.0862,-139.5168,-4.5027,-0.7708,50.0034,6.3262,-7.263,24,3.6,24,2143,203,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",2,"2023-09-12T02:29:59.803Z","2023-09-12T02:30:11.499Z",TRUE,"pitch","f3bb96db-60da-423d-9139-6e7a992d32c7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.23,1.58,NA,94.13,182.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Omar Narvaez strikes out swinging.",0,2,3,55,"bottom",7,"2023-09-12T02:29:09.543Z","2023-09-12T02:32:02.463Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.7,9,0.91,0.4126,6.3748,29.3777,-26.4383,0.7892,3.2147,0.6,2.0788,3.1912,-132.9083,-5.769,-0.7204,50.0003,6.2059,1.4068,4.8,6,24,2009,195,NA,NA,NA,NA,NA,NA,FALSE,-28.1,4.8,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",1,"2023-09-12T02:29:41.770Z","2023-09-12T02:29:46.241Z",TRUE,"pitch","2f90c3dc-329b-4d82-a804-f9030945c337",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.23,1.58,NA,109.25,206.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Omar Narvaez strikes out swinging.",0,2,3,55,"bottom",7,"2023-09-12T02:29:09.543Z","2023-09-12T02:32:02.463Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.9,14,0.89,0.3913,6.4142,34.5655,-13.0165,-4.9339,9.6778,0.2032,1.2119,4.3361,-140.4655,-11.2074,-0.7265,50.0037,6.122,-9.7687,28.8,3.6,24,2224,215,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.1,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",0,"2023-09-12T02:29:27.188Z","2023-09-12T02:29:31.436Z",TRUE,"pitch","d8a9cfcf-da57-41e8-a471-2e2606ec9ecf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3444,1.5646,NA,178.46,138.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Omar Narvaez strikes out swinging.",0,2,3,55,"bottom",7,"2023-09-12T02:29:09.543Z","2023-09-12T02:32:02.463Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.1,11,0.92,0.4201,6.0628,27.1091,-25.9011,2.9471,3.6434,-1.6123,3.7099,-1.3032,-130.3137,-1.7604,-1.4889,50.0018,6.3487,5.0737,10.8,6,24,2150,175,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",3,"2023-09-12T02:28:56.299Z","2023-09-12T02:29:03.992Z",TRUE,"pitch","f49b65b0-a10f-4e84-8135-d0f29933763a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.59,1.67,NA,98.35,196.84,"ground_ball","medium","6",106,146.62,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,2,3,54,"bottom",7,"2023-09-12T02:28:21.915Z","2023-09-12T02:29:03.992Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,82.9,9,2,0.4167,6.2888,29.274,-25.1975,0.9501,3.9903,0.4893,1.5535,3.0255,-131.7009,-6.9312,-0.8001,50.003,6.0964,1.6599,4.8,6,24,2157,200,84.4,-17,6,NA,NA,NA,TRUE,-27.7,5.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",2,"2023-09-12T02:28:37.169Z","2023-09-12T02:28:41.211Z",TRUE,"pitch","e9e6c961-6006-461d-837a-8ba469b51423",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.59,1.67,NA,83.16,190.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,2,3,54,"bottom",7,"2023-09-12T02:28:21.915Z","2023-09-12T02:29:03.992Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.6,14,2,0.4155,6.123,26.654,-26.7139,2.2244,3.0986,0.8878,1.7773,3.5829,-131.5828,-6.3714,-0.7779,50.0034,6.1966,3.9188,9.6,6,24,2048,194,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.4,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",1,"2023-09-12T02:28:24.260Z","2023-09-12T02:28:28.045Z",TRUE,"pitch","d3ced32a-486e-4b0d-aa87-2fec14425006",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.59,1.67,NA,110.43,192.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,2,3,54,"bottom",7,"2023-09-12T02:28:21.915Z","2023-09-12T02:29:03.992Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.8,8,2,0.4187,6.2437,27.1511,-26.5846,2.3563,3.2219,0.1724,1.6964,2.7312,-130.7494,-6.3816,-1.1912,50.0022,6.1594,4.0855,9.6,6,24,1963,195,NA,NA,NA,NA,NA,NA,FALSE,-29.2,4.7,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",0,"2023-09-12T02:27:29.690Z","2023-09-12T02:28:24.260Z",FALSE,"action",NA,NA,"Pitching Change: Luis Frias replaces Kyle Nelson.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666818,"/api/v1/people/666818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,2,3,54,"bottom",7,"2023-09-12T02:28:21.915Z","2023-09-12T02:29:03.992Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",666818,"Luis Frías","/api/v1/people/666818","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",5,"2023-09-12T02:24:31.424Z","2023-09-12T02:24:39.391Z",TRUE,"pitch","a44b0a92-5cdd-4613-a8ac-3b4e8a0b8796",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.1,1.48,NA,84.4,178.94,"ground_ball","medium","4",154.39,146.08,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corbin Carroll grounds out, second baseman Ronny Mauricio to first baseman Pete Alonso.",0,2,3,53,"top",7,"2023-09-12T02:22:39.455Z","2023-09-12T02:24:39.391Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78.1,14,0.88,0.4436,5.7642,24.0507,-26.7917,-1.5873,3.4871,0.8553,2.2164,-4.4093,-123.3762,-2.9212,2.8704,50.0055,5.6687,-2.4524,7.2,7.2,24,2566,225,60.6,12,115,NA,NA,NA,TRUE,-32,5.9,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",4,"2023-09-12T02:24:05.856Z","2023-09-12T02:24:10.067Z",TRUE,"pitch","43f79c44-94a3-4a13-bd1e-77000ecd7521",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1435,1.45,NA,174.39,210.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corbin Carroll grounds out, second baseman Ronny Mauricio to first baseman Pete Alonso.",0,2,3,53,"top",7,"2023-09-12T02:22:39.455Z","2023-09-12T02:24:39.391Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,80.1,13,0.86,0.4299,5.892,30.4354,-28.8072,12.0212,2.058,-1.5055,1.0521,-13.5854,-128.1861,-5.5475,2.3414,50.0044,5.5383,19.6887,28.8,8.4,24,2364,113,NA,NA,NA,NA,NA,NA,FALSE,-33.2,2.4,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",3,"2023-09-12T02:23:50.331Z","2023-09-12T02:23:55.080Z",TRUE,"pitch","1068d496-8c0a-47da-baba-ef4992d826be",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1149,1.45,NA,156.39,174.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corbin Carroll grounds out, second baseman Ronny Mauricio to first baseman Pete Alonso.",0,2,3,53,"top",7,"2023-09-12T02:22:39.455Z","2023-09-12T02:24:39.391Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,78.7,11,0.9,0.4408,5.9683,24.4456,-28.8715,-2.1173,2.1098,-1.0334,2.3856,-8.3809,-124.1849,-2.0349,2.6577,50.0031,5.6131,-3.3108,9.6,7.2,24,2712,224,NA,NA,NA,NA,NA,NA,FALSE,-34,3.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",2,"2023-09-12T02:23:36.199Z","2023-09-12T02:23:40.200Z",TRUE,"pitch","06bd9edd-0431-4c41-af1c-915a7984d8ab",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.1,1.48,NA,163.13,199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corbin Carroll grounds out, second baseman Ronny Mauricio to first baseman Pete Alonso.",0,2,3,53,"top",7,"2023-09-12T02:22:39.455Z","2023-09-12T02:24:39.391Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,79.2,13,0.9,0.4395,6.0602,24.2422,-27.0758,-1.8355,3.2347,-1.2103,1.4549,-8.738,-124.4831,-4.9411,2.579,50.0006,5.6984,-2.8875,8.4,7.2,24,2610,208,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.9,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",1,"2023-09-12T02:23:16.451Z","2023-09-12T02:23:24.305Z",TRUE,"pitch","762f2a31-3ed0-4d52-8886-8b3c3d3f4946",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0575,1.45,NA,45.83,163.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corbin Carroll grounds out, second baseman Ronny Mauricio to first baseman Pete Alonso.",0,2,3,53,"top",7,"2023-09-12T02:22:39.455Z","2023-09-12T02:24:39.391Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,71.7,12,0.91,0.4781,5.8876,26.1732,-34.6777,-10.1108,-1.8955,1.867,2.7927,0.0532,-115.5833,1.3886,3.1518,50.0014,5.5733,-13.3636,21.6,10.8,24,2993,259,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-2.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",0,"2023-09-12T02:23:03.021Z","2023-09-12T02:23:07.740Z",TRUE,"pitch","8bddb892-8e02-4e8a-a514-c1fa6d6316b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2583,1.45,NA,114.2,166.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corbin Carroll grounds out, second baseman Ronny Mauricio to first baseman Pete Alonso.",0,2,3,53,"top",7,"2023-09-12T02:22:39.455Z","2023-09-12T02:24:39.391Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,78.4,5,0.9,0.4403,5.9899,26.3488,-30.0261,-2.8311,1.3758,0.0734,2.6679,-5.7697,-124.6681,-1.2491,2.7907,50.0054,5.6663,-4.4323,10.8,8.4,24,2621,227,NA,NA,NA,NA,NA,NA,FALSE,-35,2.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716627,"2023-09-11",3,"2023-09-12T02:22:23.877Z","2023-09-12T02:22:31.223Z",TRUE,"pitch","c3001034-6886-4f30-b56c-e35814c8b986",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.57,1.69,NA,89.29,211.61,"ground_ball","medium","6",103.76,137.89,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Grounded Into DP","grounded_into_double_play","Ketel Marte grounds into a double play, shortstop Francisco Lindor to second baseman Ronny Mauricio to first baseman Pete Alonso. Seby Zavala out at 2nd. Ketel Marte out at 1st.",0,2,3,52,"top",7,"2023-09-12T02:21:10.265Z","2023-09-12T02:22:31.223Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,606466,"Ketel Marte","/api/v1/people/606466","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,76.8,14,0.9,0.4481,6.1564,28.2155,-32.1095,12.4488,0.0447,0.727,1.0062,-8.3186,-123.0147,-4.268,2.5637,50.0038,5.5366,18.7607,27.6,9.6,24,2192,107,103.9,-17,3,NA,NA,NA,TRUE,-39.6,-0.8,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
