"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718537,"2023-04-18",1,"2023-04-18T02:55:42.685Z","2023-04-18T02:55:53.933Z",TRUE,"pitch","1d3ec5d7-e168-4592-85b1-0ab02e964a5e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.36,1.62,NA,127.84,150.5,"popup","medium","6",141.65,154.96,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Cavan Biggio pops out to shortstop Jeremy Pena.",0,2,9,72,"top",9,"2023-04-18T02:55:11.139Z","2023-04-18T02:55:53.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,88.7,1,0.91,0.3847,5.9736,38.3126,-6.6749,-5.1333,12.4704,-0.2843,3.2695,3.0838,-143.3035,-7.2798,-0.717,50.004,6.284,-10.4976,48,2.4,24,2435,205,84.6,67,131,NA,NA,NA,TRUE,-7.6,21,8.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",0,"2023-04-18T02:55:26.656Z","2023-04-18T02:55:30.780Z",TRUE,"pitch","1336f8f2-f4fc-4b98-a428-72ae5cd90f26",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1756,1.5236,NA,124.55,193.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Cavan Biggio pops out to shortstop Jeremy Pena.",0,2,9,72,"top",9,"2023-04-18T02:55:11.139Z","2023-04-18T02:55:53.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88,8,0.91,0.3885,6.0794,37.6945,-8.8003,-6.1191,11.6577,-0.1981,1.6776,3.5335,-141.925,-10.7207,-0.6757,50.0031,6.1004,-12.2685,44.4,3.6,24,2420,204,NA,NA,NA,NA,NA,NA,FALSE,-10.4,18.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",7,"2023-04-18T02:54:56.868Z","2023-04-18T02:55:03.685Z",TRUE,"pitch","154c81fc-73fa-4aa9-b6d8-d2fed1d2a436",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.0063,1.3522,NA,54.32,176.3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89,12,0.91,0.3845,6.1278,37.6846,-9.2813,-4.9794,11.1823,1.6444,2.3141,7.0087,-143.2591,-9.607,-0.204,50.0058,6.3198,-10.1976,36,2.4,24,2448,204,NA,NA,NA,NA,NA,NA,FALSE,-10.4,18.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,643376,"Danny Jansen","/api/v1/people/643376",474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA
718537,"2023-04-18",6,"2023-04-18T02:54:34.821Z","2023-04-18T02:54:39.889Z",TRUE,"pitch","2232d430-06cf-4e70-9bea-8fdc0562c78f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2039,1.4659,NA,113.87,201.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80,8,0.9,0.431,6.1558,29.9863,-34.0808,0.6067,-1.1677,0.0822,1.375,2.3333,-127.8098,-4.828,-0.927,50.0038,6.0102,0.9889,2.4,8.4,24,2680,45,NA,NA,NA,NA,NA,NA,FALSE,-39,-3.1,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",5,"2023-04-18T02:54:13.104Z","2023-04-18T02:54:16.879Z",TRUE,"pitch","30c44c82-ea5a-4f85-8eef-1cfb5e48a07c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.23,1.54,NA,107.37,164.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.2,2,0.9,0.4306,6.2293,27.5315,-36.4712,1.5105,-2.6272,0.2525,2.7591,1.935,-127.451,-1.5328,-0.7143,50.0021,6.2631,2.4711,4.8,9.6,24,2570,54,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-4.9,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",4,"2023-04-18T02:53:51.833Z","2023-04-18T02:53:55.002Z",TRUE,"pitch","9e5a4733-81b0-4d89-ac68-be2e44071f3e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.23,1.54,NA,95.52,136.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,89.8,12,0.91,0.381,6.1911,36.7879,-9.2533,-4.3854,10.9801,0.5634,3.8036,4.409,-144.3146,-5.614,-0.422,50.0057,6.3576,-9.1572,37.2,2.4,24,2410,206,NA,NA,NA,NA,NA,NA,FALSE,-9.2,18.7,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",3,"2023-04-18T02:53:33.344Z","2023-04-18T02:53:37.369Z",TRUE,"pitch","38549fe3-b69f-48f3-bd21-65112a5faa55",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0628,1.3808,NA,135.9,120.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.6,11,0.9,0.3816,6.0036,36.6075,-11.3684,-4.8507,9.9943,-0.4957,4.3663,2.4221,-144.096,-3.3707,-0.7216,50.0037,6.2645,-10.0991,38.4,3.6,24,2411,214,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.5,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",2,"2023-04-18T02:53:09.619Z","2023-04-18T02:53:13.476Z",TRUE,"pitch","dc2d9dba-54ea-4148-98d0-5f67e6eadd64",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,2.9215,1.3522,NA,118.63,193.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.6,8,0.9,0.4291,6.1797,28.1256,-36.1632,1.5395,-2.4192,-0.0428,1.6753,1.8317,-127.974,-3.9207,-0.9697,50.0044,6.0809,2.5358,4.8,9.6,24,2658,48,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",1,"2023-04-18T02:52:53.677Z","2023-04-18T02:52:58.350Z",TRUE,"pitch","85eefa22-d55c-4b29-ba3f-fa60a4b28867",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0345,1.4379,NA,65.15,212.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81,14,0.9,0.4275,6.2118,29.1972,-35.0909,0.9733,-1.7614,1.3602,0.9665,4.682,-128.6184,-5.926,-0.6177,50.0021,6.0547,1.6131,3.6,8.4,24,2635,44,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-4.4,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718537,"2023-04-18",0,"2023-04-18T02:52:37.073Z","2023-04-18T02:52:40.797Z",TRUE,"pitch","b4a7f268-5336-47d9-a661-5e1016843ab9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0063,1.3522,NA,95.37,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Danny Jansen walks. Brandon Belt to 2nd.",0,2,9,71,"top",9,"2023-04-18T02:52:15.133Z","2023-04-18T02:55:03.685Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80,6,0.9,0.4332,6.0583,25.5559,-35.1234,1.5612,-1.8169,0.5676,2.4587,3.7491,-126.3979,-2.1673,-1.1373,50.005,6.1451,2.5288,4.8,8.4,24,2516,53,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-3.6,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
