"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717517,"2023-07-03",8,"2023-07-04T01:07:40.672Z","2023-07-04T01:07:50.593Z",TRUE,"pitch","1eb5c20d-3f44-46c2-93f6-13704f13d18c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.5,1.61,NA,140.95,172.81,"ground_ball","medium","4",150.76,156.49,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.1,4,0.9,0.4228,7.7185,23.3034,-30.7291,1.1912,0.8508,-0.6284,2.4434,4.0421,-128.8813,0.1761,-2.3632,50.0052,4.7207,2.0321,4.8,7.2,24,2575,123,92.3,-12,13,NA,NA,NA,TRUE,-32.8,1.8,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",7,"2023-07-04T01:07:20.363Z","2023-07-04T01:07:25.873Z",TRUE,"pitch","e5766903-a186-4b2d-8248-c4ad7e7591d2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5605,1.7059,NA,136.12,233.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,83.2,13,0.9,0.4192,7.7159,24.0947,-29.3608,3.3321,1.624,-0.5015,0.1876,3.6209,-130.0389,-5.6387,-2.3387,50.0054,4.5777,5.7771,12,7.2,24,2677,129,NA,NA,NA,NA,NA,NA,FALSE,-31.9,2,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",6,"2023-07-04T01:06:59.156Z","2023-07-04T01:07:02.726Z",TRUE,"pitch","66988104-4f4d-41bd-8f92-8fa1751f18aa",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.5,1.61,NA,98.43,149.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.4,3,0.89,0.3995,7.8376,27.6989,-20.6383,-5.6351,6.0493,0.4871,3.3072,9.2411,-136.6677,0.2261,-2.1928,50.0065,4.6312,-10.754,22.8,4.8,24,2473,231,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",4,"2023-07-04T01:06:15.922Z","2023-07-04T01:06:23.603Z",TRUE,"pitch","37140832-50e0-40d3-9fb6-679608a03b56",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5343,1.6083,NA,77.4,154.64,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.6,12,0.86,0.4085,7.619,26.1323,-21.182,-5.7327,6.0238,1.039,3.1164,9.9617,-133.5707,-0.0623,-1.9775,50.0015,4.6506,-10.4598,21.6,4.8,24,2431,236,NA,NA,NA,NA,NA,NA,FALSE,-21.1,11.2,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",2,"2023-07-04T01:05:34.846Z","2023-07-04T01:05:38.423Z",TRUE,"pitch","f74b1b2c-0b7c-44b3-9a3d-adc89f41d82b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.5,1.61,NA,95.6,177.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.4,6,0.9,0.4432,7.5205,21.8196,-30.7636,0.7227,0.9122,0.5615,2.2559,5.9307,-123.0389,0.0693,-1.9629,50.0052,4.8101,1.1198,3.6,8.4,24,2463,113,NA,NA,NA,NA,NA,NA,FALSE,-36,1.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",1,"2023-07-04T01:05:17.750Z","2023-07-04T01:05:21.611Z",TRUE,"pitch","559589bf-74cf-4839-9c45-2d5b96770f01",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6369,1.5548,NA,87.43,147.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.6,3,0.88,0.413,7.658,25.9456,-19.0138,-7.6108,7.3739,0.7756,3.386,10.177,-132.189,0.3323,-2.1203,50.003,4.6453,-13.5845,31.2,4.8,24,2465,234,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.7,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",0,"2023-07-04T01:06:44.940Z","2023-07-04T01:06:45.940Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Stone Garrett replaces Corey Dickerson.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,656448,"/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,572816,"/api/v1/people/572816",NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",3,"2023-07-04T01:05:56.907Z","2023-07-04T01:05:59.907Z",FALSE,"pickoff","6eec3ebd-f412-4e05-b2fc-2327950c2561",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",5,"2023-07-04T01:08:05.001Z","2023-07-04T01:08:06.001Z",FALSE,"action",NA,NA,"Stone Garrett caught stealing 2nd base, catcher Luke Maile to shortstop Matt McLain.","Caught Stealing 2B",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,656448,"/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37140832-50e0-40d3-9fb6-679608a03b56","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","CJ Abrams grounds out, second baseman Jonathan India to first baseman Joey Votto.",0,3,2,72,"bottom",9,"2023-07-04T01:05:15.381Z","2023-07-04T01:07:50.593Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717517,"2023-07-03",3,"2023-07-04T01:04:17.187Z","2023-07-04T01:04:25.694Z",TRUE,"pitch","b8dab385-dd56-4e0a-99a3-0be18103e7b5",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.37,1.52,NA,153.02,191.16,"ground_ball","medium","6",112.18,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Corey Dickerson singles on a ground ball to shortstop Matt McLain.",0,3,2,71,"bottom",9,"2023-07-04T01:03:21.366Z","2023-07-04T01:04:25.694Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.5,13,0.9,0.4263,7.6418,23.2296,-29.8949,0.4138,1.3623,-0.9449,1.7637,3.6037,-127.86,-1.4532,-2.4191,50.0051,4.6578,0.6937,2.4,7.2,24,2555,133,92.4,-1,31,NA,NA,NA,FALSE,-32.6,2.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,572816,"Corey Dickerson","/api/v1/people/572816"
