"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718778,"2023-03-31",0,"2023-03-31T04:38:50.813Z","2023-03-31T04:39:01.422Z",TRUE,"pitch","254895b4-dc0e-4fcf-96a0-311721506c4e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.31,1.56,NA,115.32,169.1,"fly_ball","medium","8",107.6,60.43,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","David Dahl flies out to center fielder Yonathan Daza.",0,7,2,80,"bottom",9,"2023-03-31T04:38:48.669Z","2023-03-31T04:39:01.422Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,621311,"David Dahl","/api/v1/people/621311","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.4,5,0.9,0.395,5.7786,30.0184,-29.1945,-9.6215,1.5272,0.0442,2.5807,8.7783,-138.4996,-1.8906,-1.9115,50.0004,5.2184,-18.7486,30,7.2,24,1909,249,98.6,34,348,NA,NA,NA,TRUE,-27.6,2.5,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",2,"2023-03-31T04:38:13.871Z","2023-03-31T04:38:22.251Z",TRUE,"pitch","f6cd4d1f-c6cf-484e-9abe-80f3004222c4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.34,1.51,NA,124.04,181.04,"ground_ball","medium","5",106.8,169.72,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Ha-Seong Kim grounds out, third baseman Alan Trejo to first baseman C. J. Cron. Austin Nola to 2nd.",0,7,2,79,"bottom",9,"2023-03-31T04:37:26.739Z","2023-03-31T04:38:22.251Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,5,0.9,0.3991,5.8975,29.2169,-26.3518,-10.0569,3.0514,-0.1848,2.1386,8.1598,-137.0274,-3.2013,-1.8891,50.0034,5.115,-19.1972,32.4,7.2,24,2100,248,82.2,-38,4,NA,NA,NA,TRUE,-25.7,5,16.6,NA,NA,NA,NA,NA,TRUE,FALSE,543592,"Austin Nola","/api/v1/people/543592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",1,"2023-03-31T04:37:53.807Z","2023-03-31T04:37:58.194Z",TRUE,"pitch","f68a9e8e-a272-47d3-9a74-1c640b0ce6bc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4111,1.6273,NA,81.25,160.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Ha-Seong Kim grounds out, third baseman Alan Trejo to first baseman C. J. Cron. Austin Nola to 2nd.",0,7,2,79,"bottom",9,"2023-03-31T04:37:26.739Z","2023-03-31T04:38:22.251Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,81.7,12,0.9,0.4221,5.8833,27.5329,-22.8728,1.2425,5.4565,0.938,2.9038,6.9114,-129.8454,-1.7222,-1.9213,50.0051,5.3185,2.1179,8.4,6,24,2402,181,NA,NA,NA,NA,NA,NA,FALSE,-24.7,9.7,-3.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",0,"2023-03-31T04:37:34.274Z","2023-03-31T04:37:38.903Z",TRUE,"pitch","d81b114f-7479-41f2-a5d2-ee9d126924e8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2501,1.5117,NA,76.84,174.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Ha-Seong Kim grounds out, third baseman Alan Trejo to first baseman C. J. Cron. Austin Nola to 2nd.",0,7,2,79,"bottom",9,"2023-03-31T04:37:26.739Z","2023-03-31T04:38:22.251Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.7,14,0.88,0.3988,5.883,28.3711,-26.0179,-9.1556,3.2185,1.0536,2.3636,10.9088,-136.9911,-2.8353,-1.7781,50.0037,5.1778,-17.5192,30,6,24,1997,247,NA,NA,NA,NA,NA,NA,FALSE,-25.3,5.4,14.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",4,"2023-03-31T04:37:00.149Z","2023-03-31T04:37:04.909Z",TRUE,"pitch","a81805b4-f534-4da5-92e2-c64484c74a24",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4213,1.5617,NA,93.79,213.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Austin Nola walks.",0,7,2,78,"bottom",9,"2023-03-31T04:35:44.387Z","2023-03-31T04:37:04.909Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.4,14,0.91,0.3928,5.6594,28.0576,-26.0255,-9.9347,3.1156,0.6089,0.9237,10.0425,-138.8766,-6.5933,-1.7452,50.004,5.0345,-19.6104,32.4,7.2,24,2084,250,NA,NA,NA,NA,NA,NA,FALSE,-25.2,4.6,16.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,543592,"Austin Nola","/api/v1/people/543592",NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",3,"2023-03-31T04:36:40.621Z","2023-03-31T04:36:45.428Z",TRUE,"pitch","880de5fc-2156-4ae6-a80f-877b4698ccd5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3757,1.5617,NA,47.94,154.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Austin Nola walks.",0,7,2,78,"bottom",9,"2023-03-31T04:35:44.387Z","2023-03-31T04:37:04.909Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,87.1,12,0.89,0.3986,5.823,25.7941,-27.2591,-9.0971,2.561,1.8118,3.13,12.6063,-136.6224,-0.7033,-1.6479,50.0039,5.2392,-17.463,28.8,6,24,2051,246,NA,NA,NA,NA,NA,NA,FALSE,-25.9,4.7,14.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",2,"2023-03-31T04:36:24.429Z","2023-03-31T04:36:29.086Z",TRUE,"pitch","9e2b9b36-268b-4fac-88c5-f1f52a7dda4a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4213,1.5617,NA,147.95,163.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Austin Nola walks.",0,7,2,78,"bottom",9,"2023-03-31T04:35:44.387Z","2023-03-31T04:37:04.909Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.9,4,0.9,0.3938,5.919,27.6417,-25.5132,-9.5048,3.3873,-0.8119,2.7879,6.6499,-138.5033,-1.7536,-1.9954,50.0009,5.1165,-18.6741,33.6,6,24,1987,249,NA,NA,NA,NA,NA,NA,FALSE,-23.9,6,16.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",1,"2023-03-31T04:36:07.462Z","2023-03-31T04:36:11.749Z",TRUE,"pitch","a1d22273-90ee-44f7-b1f5-6f5c954d0988",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2388,1.4934,NA,75.22,200.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Austin Nola walks.",0,7,2,78,"bottom",9,"2023-03-31T04:35:44.387Z","2023-03-31T04:37:04.909Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.7,83.8,14,0.92,0.4142,5.9336,25.9344,-20.4492,-1.2777,6.6068,1.096,1.4149,8.1429,-131.8417,-5.8307,-1.8559,50.0013,5.1468,-2.2674,2.4,4.8,24,2363,202,NA,NA,NA,NA,NA,NA,FALSE,-22.1,10.9,0.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",0,"2023-03-31T04:35:50.242Z","2023-03-31T04:35:54.552Z",TRUE,"pitch","ca0656f2-6af1-4f35-8fe9-ba3c307e76fa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.33,1.5617,NA,83.52,168.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Austin Nola walks.",0,7,2,78,"bottom",9,"2023-03-31T04:35:44.387Z","2023-03-31T04:37:04.909Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.3,12,0.91,0.4096,5.8383,27.8951,-20.25,-1.1373,6.5812,0.8784,2.6131,7.3764,-133.5699,-3.4044,-1.7676,50.0064,5.3547,-2.0621,1.2,4.8,24,2327,201,NA,NA,NA,NA,NA,NA,FALSE,-21,11.4,0.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718778,"2023-03-31",4,"2023-03-31T04:35:15.104Z","2023-03-31T04:35:25.783Z",TRUE,"pitch","db05c6c2-1c36-4a64-a837-9d47f21c387f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.64,1.75,NA,118.29,158.73,"popup","medium","5",109.22,165.49,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Matt Carpenter pops out to third baseman Alan Trejo.",0,7,2,77,"bottom",9,"2023-03-31T04:34:40.633Z","2023-03-31T04:35:25.783Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.4,5,0.92,0.4136,5.9606,27.0773,-21.1569,-1.1688,6.198,-0.0337,2.9648,5.3508,-132.1999,-2.0907,-1.9284,50.0015,5.3121,-2.0773,2.4,4.8,24,2354,182,82.5,67,113,NA,NA,NA,TRUE,-22.1,11,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
