"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717604,"2023-06-27",3,"2023-06-28T01:15:58.688Z","2023-06-28T01:16:16.875Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,682641,"/api/v1/people/682641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Luis Matos grounds into a force out, shortstop Bo Bichette to second baseman Cavan Biggio. Brandon Crawford out at 2nd. Luis Matos to 1st.",0,1,0,53,"top",8,"2023-06-28T01:14:50.075Z","2023-06-28T01:16:44.899Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,682641,"Luis Matos","/api/v1/people/682641","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T01:14:32.441Z","2023-06-28T01:14:44.599Z",TRUE,"pitch","284e5183-5a6e-4cfb-b287-94181d99976a",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.4,1.62,NA,119.58,179.88,"ground_ball","medium","9",176.79,127.77,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Brandon Crawford singles on a ground ball to right fielder George Springer.",0,1,0,52,"top",8,"2023-06-28T01:14:04.473Z","2023-06-28T01:14:44.599Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87,5,0.93,0.3928,6.8712,35.4621,-8.055,-3.7159,12.2873,-0.0678,2.1817,3.2626,-140.1337,-7.2609,-0.7718,50.0066,5.3525,-7.2969,33.6,2.4,24,2364,206,101.2,-6,18,NA,NA,NA,FALSE,-9.1,20.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,543063,"Brandon Crawford","/api/v1/people/543063",NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T01:14:16.813Z","2023-06-28T01:14:20.281Z",TRUE,"pitch","0764eda4-1b14-407c-8570-0680f973952b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3363,1.5599,NA,154.78,139.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Brandon Crawford singles on a ground ball to right fielder George Springer.",0,1,0,52,"top",8,"2023-06-28T01:14:04.473Z","2023-06-28T01:14:44.599Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,70.5,11,0.91,0.4874,6.8082,23.3949,-39.0398,9.8526,-5.3832,-0.9912,3.685,-3.2018,-113.0109,3.724,-0.8242,50.004,5.9749,12.5593,16.8,13.2,24,2515,42,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-8.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",4,"2023-06-28T01:11:53.421Z","2023-06-28T01:11:57.918Z",TRUE,"pitch","91862e41-d73e-4b4f-9660-0de98bf83fd0",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.36,1.6,NA,78.71,184.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,1,0,51,"bottom",7,"2023-06-28T01:10:30.691Z","2023-06-28T01:11:57.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.1,72.8,14,2,0.4685,6.1457,28.6687,-47.692,2.0449,-11.2894,1.0046,1.9987,9.9827,-118.2494,11.8304,-3.5888,50.0013,1.3526,2.81,7.2,13.2,24,1929,355,NA,NA,NA,NA,NA,NA,TRUE,-58.3,-16,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",3,"2023-06-28T01:11:31.974Z","2023-06-28T01:11:35.663Z",TRUE,"pitch","5179312e-4397-4b67-92ad-41923d37f562",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.36,1.6,NA,106.86,149.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,1,0,51,"bottom",7,"2023-06-28T01:10:30.691Z","2023-06-28T01:11:57.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.9,64.5,2,0.9,0.5265,6.1016,22.9458,-21.3956,4.2418,9.9074,0.266,3.305,6.994,-105.2807,9.234,-3.6911,50.0052,1.3452,4.6159,18,7.2,24,2356,117,NA,NA,NA,NA,NA,NA,FALSE,-31.8,21.7,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",2,"2023-06-28T01:11:15.268Z","2023-06-28T01:11:18.822Z",TRUE,"pitch","f49c9499-c6a8-435d-919b-d51ed7e2e83c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4386,1.6622,NA,156,178.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,1,0,51,"bottom",7,"2023-06-28T01:10:30.691Z","2023-06-28T01:11:57.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.5,64.9,13,0.9,0.5254,6.116,21.1802,-21.2807,5.3973,9.9494,-1.023,2.2475,4.5125,-105.0691,7.0561,-3.9162,50.0051,1.3318,5.9123,19.2,8.4,24,2346,126,NA,NA,NA,NA,NA,NA,FALSE,-32.6,20.6,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T01:10:57.271Z","2023-06-28T01:11:00.920Z",TRUE,"pitch","d779190b-3e61-4a14-aed7-a7c3d8a8db7c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4142,1.6377,NA,157.94,163.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,1,0,51,"bottom",7,"2023-06-28T01:10:30.691Z","2023-06-28T01:11:57.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.1,64.4,11,0.9,0.5286,6.0301,20.959,-22.5143,5.1335,8.929,-1.0741,2.7849,4.4068,-104.4411,8.5089,-3.8946,50.0033,1.316,5.5541,16.8,8.4,24,2228,128,NA,NA,NA,NA,NA,NA,FALSE,-34.6,19.3,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T01:10:41.256Z","2023-06-28T01:10:44.960Z",TRUE,"pitch","04fd0513-ebb7-42a9-8320-80a1aa54a122",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4142,1.6636,NA,147.53,198.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,1,0,51,"bottom",7,"2023-06-28T01:10:30.691Z","2023-06-28T01:11:57.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.1,64.1,13,0.9,0.5296,6.1215,22.5003,-21.3621,6.3096,10.0475,-0.8008,1.4991,4.6361,-104.6213,5.7576,-3.889,50.0004,1.2435,6.7865,21.6,8.4,24,2278,124,NA,NA,NA,NA,NA,NA,FALSE,-33.6,20.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",5,"2023-06-28T01:10:11.528Z","2023-06-28T01:10:15.611Z",TRUE,"pitch","d1bb2653-d0f9-476b-b8b8-b9e6fae2f17b",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.14,1.48,NA,72.24,144.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,50,"bottom",7,"2023-06-28T01:08:34.644Z","2023-06-28T01:10:15.611Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.1,64.2,12,0.9,0.5314,6.1269,21.5466,-22.0426,6.3124,9.4711,1.1742,3.4822,8.1138,-104.0757,9.7034,-3.633,50.0006,1.3758,6.7489,22.8,8.4,24,2315,119,NA,NA,NA,NA,NA,NA,TRUE,-33.5,21,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,662139,"Daulton Varsho","/api/v1/people/662139"
717604,"2023-06-27",4,"2023-06-28T01:09:52.261Z","2023-06-28T01:09:56.197Z",TRUE,"pitch","5b79172a-67c4-4d4d-9f63-31bf957ef6d6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.14,1.48,NA,67.89,176.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,50,"bottom",7,"2023-06-28T01:08:34.644Z","2023-06-28T01:10:15.611Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.4,64.1,14,0.9,0.53,6.0482,22.7816,-20.994,3.8446,10.4176,1.2884,2.2909,8.6361,-104.6039,7.1821,-3.4463,50.0047,1.2937,4.1269,16.8,7.2,24,2395,126,NA,NA,NA,NA,NA,NA,FALSE,-32.3,22,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",3,"2023-06-28T01:09:32.294Z","2023-06-28T01:09:36.698Z",TRUE,"pitch","df296adf-0c42-4637-9a02-ed8abb03bd8f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3088,1.4548,NA,143.81,159.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,50,"bottom",7,"2023-06-28T01:08:34.644Z","2023-06-28T01:10:15.611Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.4,73.8,1,2,0.4632,6.1197,25.4767,-44.0928,-1.2436,-8.4468,-0.7033,2.9251,7.5741,-118.8307,12.8539,-3.7878,50.0001,1.4654,-1.7573,0,12,24,1909,337,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-11.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",2,"2023-06-28T01:09:12.919Z","2023-06-28T01:09:16.309Z",TRUE,"pitch","7e3b41ef-2ce0-4572-b470-0628d1606744",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.14,1.48,NA,102.63,182.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,50,"bottom",7,"2023-06-28T01:08:34.644Z","2023-06-28T01:10:15.611Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.1,64,6,0.9,0.5313,6.0372,22.4251,-21.4891,4.8805,9.9954,0.3771,2.0712,7.0391,-104.3071,6.9437,-3.7154,50.0023,1.2548,5.2154,19.2,8.4,24,2295,123,NA,NA,NA,NA,NA,NA,FALSE,-33.5,21,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T01:08:55.129Z","2023-06-28T01:08:58.445Z",TRUE,"pitch","7c548f4d-3e5d-424d-a2f1-6b872e424ab6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1805,1.5599,NA,35.87,126.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,50,"bottom",7,"2023-06-28T01:08:34.644Z","2023-06-28T01:10:15.611Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",73.5,65.2,12,0.9,0.5234,6.1298,22.3074,-22.6607,2.9433,8.6267,2.1284,4.1425,10.579,-105.6968,11.1493,-3.3768,50.0003,1.4004,3.2437,15.6,7.2,24,2336,112,NA,NA,NA,NA,NA,NA,FALSE,-32.8,20.2,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T01:08:38.418Z","2023-06-28T01:08:41.885Z",TRUE,"pitch","9da1d564-3161-450a-8034-9d0c3af65eff",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2064,1.5599,NA,56.16,122.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,50,"bottom",7,"2023-06-28T01:08:34.644Z","2023-06-28T01:10:15.611Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.8,63.7,12,0.9,0.5312,6.1125,24.3634,-20.723,2.6416,10.7425,1.5962,4.3034,9.4882,-104.7504,10.8105,-3.4127,50.0042,1.4923,2.817,15.6,7.2,24,2408,119,NA,NA,NA,NA,NA,NA,FALSE,-30.2,24.2,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",9,"2023-06-28T01:08:03.182Z","2023-06-28T01:08:10.906Z",TRUE,"pitch","c93cc724-e064-479f-b24a-c77d1bb91892",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.23,1.51,NA,90.1,162.1,"ground_ball","medium","4",133.98,151.77,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Daulton Varsho to 3rd.",0,1,0,49,"bottom",7,"2023-06-28T01:05:52.000Z","2023-06-28T01:08:10.906Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.2,64.5,3,0.9,0.5297,6.0684,21.2171,-26.7615,6.0675,5.0265,0.7057,2.8399,7.4789,-104.2945,9.5775,-3.7464,50.0022,1.3604,6.5334,18,9.6,24,2355,119,57.8,-6,23,NA,NA,NA,TRUE,-41.3,12.8,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,662139,"Daulton Varsho","/api/v1/people/662139"
717604,"2023-06-27",8,"2023-06-28T01:07:36.958Z","2023-06-28T01:07:40.310Z",TRUE,"pitch","1bfa8089-20f1-46d3-bd61-aab5fc82d582",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.23,1.51,NA,122.76,162.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Daulton Varsho to 3rd.",0,1,0,49,"bottom",7,"2023-06-28T01:05:52.000Z","2023-06-28T01:08:10.906Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",81.4,73.4,2,2,0.468,6.1131,23.9068,-46.7917,0.2888,-10.5538,-0.1511,2.8137,8.1136,-117.3974,13.2314,-3.7014,50.0044,1.4699,0.3998,2.4,13.2,24,1928,336,NA,NA,NA,NA,NA,NA,FALSE,-57.4,-15.1,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
