"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718679,"2023-04-07",2,"2023-04-07T22:17:18.978Z","2023-04-07T22:17:21.978Z",TRUE,"pitch","a31ac8e5-774e-448a-9c15-f3aaf2e606f6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.64,1.77,NA,97.69,194.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,7,12,64,"top",7,"2023-04-07T22:16:43.633Z","2023-04-07T22:17:42.611Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.1,79.2,14,2,0.4375,6.4117,25.7517,-24.2689,4.704,4.9838,0.5066,1.6419,5.5707,-125.2786,-5.296,-2.3586,50.0052,5.7719,7.4625,18,7.2,24,2754,68,NA,NA,NA,NA,NA,NA,FALSE,-28.9,8,-9.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T22:17:05.165Z","2023-04-07T22:17:08.239Z",TRUE,"pitch","1239a6e0-08f4-4e10-a808-5018dfa697fc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.64,1.77,NA,103.65,183.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,7,12,64,"top",7,"2023-04-07T22:16:43.633Z","2023-04-07T22:17:42.611Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80,9,2,0.4328,6.6346,25.264,-22.8369,2.1762,5.7521,0.3502,2.0589,5.8494,-126.4584,-4.7156,-2.2736,50.0035,5.7749,3.5307,10.8,6,24,2797,75,NA,NA,NA,NA,NA,NA,FALSE,-26.5,9.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",0,"2023-04-07T22:16:54.126Z","2023-04-07T22:16:57.552Z",TRUE,"pitch","35ee6f66-34ee-46f3-bb85-de0a8dddc53d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7056,1.7083,NA,112.77,152.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,7,12,64,"top",7,"2023-04-07T22:16:43.633Z","2023-04-07T22:17:42.611Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.7,79.4,2,2,0.4348,6.4903,26.6708,-27.4232,7.957,2.9571,0.111,3.1895,3.6234,-126.1783,-1.3642,-2.379,50.0007,5.9553,12.7751,26.4,7.2,24,2873,82,NA,NA,NA,NA,NA,NA,FALSE,-31.2,5.3,-15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",4,"2023-04-07T22:16:26.585Z","2023-04-07T22:16:34.559Z",TRUE,"pitch","c3cdad18-60a5-403e-900d-cc2e74422c2b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.37,1.52,NA,115.52,178.89,"line_drive","hard","8",131.72,53.16,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Tim Anderson lines out sharply to center fielder Jack Suwinski.",0,7,12,63,"top",7,"2023-04-07T22:15:49.378Z","2023-04-07T22:16:34.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.2,5,2,0.4347,6.6684,27.261,-24.893,-5.147,4.5328,0.039,2.2182,7.6368,-126.3055,-3.6112,-2.3639,50.0017,5.6829,-8.2637,14.4,7.2,24,1642,223,107.2,19,363,NA,NA,NA,TRUE,-28.9,7.6,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",3,"2023-04-07T22:16:13.198Z","2023-04-07T22:16:17.621Z",TRUE,"pitch","abf64420-1b0f-4a5a-b268-2875147e7482",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3721,1.5271,NA,50.72,179.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Tim Anderson lines out sharply to center fielder Jack Suwinski.",0,7,12,63,"top",7,"2023-04-07T22:15:49.378Z","2023-04-07T22:16:34.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.3,79.5,14,2,0.4343,6.5209,29.4182,-27.9196,6.1205,2.6487,1.7389,2.1798,8.1133,-126.8225,-3.5033,-2.3144,50.0019,5.8413,9.8247,21.6,8.4,24,2787,70,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.1,-13.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",2,"2023-04-07T22:16:01.816Z","2023-04-07T22:16:05.158Z",TRUE,"pitch","2f4448ea-8e7f-4de8-8b84-63b658c467b7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4491,1.6047,NA,66.43,217.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Tim Anderson lines out sharply to center fielder Jack Suwinski.",0,7,12,63,"top",7,"2023-04-07T22:15:49.378Z","2023-04-07T22:16:34.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.4,79.4,14,2,0.4348,6.4738,30.4978,-26.3629,6.2711,3.6294,1.3267,0.7866,6.8862,-126.8766,-6.9514,-2.2561,50.0002,5.7179,10.0295,22.8,7.2,24,2778,90,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.9,-13.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T22:15:51.745Z","2023-04-07T22:15:55.147Z",TRUE,"pitch","ce7b0680-dc7a-4919-ba80-d832bf45cbef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4748,1.553,NA,99.67,165.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Tim Anderson lines out sharply to center fielder Jack Suwinski.",0,7,12,63,"top",7,"2023-04-07T22:15:49.378Z","2023-04-07T22:16:34.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.6,6,2,0.3993,6.6401,35.3602,-10.136,-1.2226,11.6128,0.4547,2.7209,6.7653,-138.0177,-7.2351,-1.8869,50.0041,6.0864,-2.3203,2.4,2.4,24,2562,199,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.3,0.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",0,"2023-04-07T22:14:43.466Z","2023-04-07T22:15:51.745Z",FALSE,"action",NA,NA,"Pitching Change: Wil Crowe replaces Dauri Moreta.","Pitching Substitution",7,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640444,"/api/v1/people/640444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Lineout","field_out","Tim Anderson lines out sharply to center fielder Jack Suwinski.",0,7,12,63,"top",7,"2023-04-07T22:15:49.378Z","2023-04-07T22:16:34.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",640444,"Wil Crowe","/api/v1/people/640444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",2,"2023-04-07T22:13:04.666Z","2023-04-07T22:13:12.687Z",TRUE,"pitch","a6346a61-fc85-4993-a2d1-8141aee4b05c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,2.97,1.42,NA,111.37,191.64,"fly_ball","medium","9",178.4,73.12,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ji Hwan Bae flies out to right fielder Oscar Colas.",0,7,12,62,"bottom",6,"2023-04-07T22:12:07.950Z","2023-04-07T22:13:12.687Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.6,8,0.89,0.4341,6.9715,26.7643,-26.5646,0.9737,3.4832,0.1478,1.7459,2.8258,-126.382,-4.9467,-1.1132,50.0052,5.8734,1.5678,4.8,7.2,24,2258,169,96.4,25,339,NA,NA,NA,TRUE,-31,5.4,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T22:12:43.432Z","2023-04-07T22:12:47.776Z",TRUE,"pitch","17d3c4c1-f7f1-4fef-af33-6c0dcf315ecb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0916,1.4766,NA,128.48,197.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ji Hwan Bae flies out to right fielder Oscar Colas.",0,7,12,62,"bottom",6,"2023-04-07T22:12:07.950Z","2023-04-07T22:13:12.687Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78,7,0.9,0.4425,6.8918,26.8617,-29.4663,4.1185,1.7487,-0.3011,1.546,0.3523,-124.1734,-4.6389,-0.9797,50.0019,5.9143,6.3759,12,8.4,24,2300,151,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.3,-7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",0,"2023-04-07T22:12:24.508Z","2023-04-07T22:12:27.938Z",TRUE,"pitch","d85ab54e-5b3d-44aa-adb1-7a97cbcc18f3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.038,1.3457,NA,182.19,115.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ji Hwan Bae flies out to right fielder Oscar Colas.",0,7,12,62,"bottom",6,"2023-04-07T22:12:07.950Z","2023-04-07T22:13:12.687Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.1,11,0.88,0.4164,6.8724,31.0887,-13.0601,-1.7886,10.9367,-1.7101,4.5622,-1.2892,-132.1062,-1.8694,-0.9815,50.003,6.2515,-3.1255,14.4,3.6,24,1835,194,NA,NA,NA,NA,NA,NA,FALSE,-13.9,19.6,3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T22:11:43.403Z","2023-04-07T22:11:55.211Z",TRUE,"pitch","7bcb84c0-d8cb-4b6f-8d58-e170a6fece17",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.19,1.49,NA,104.95,194.08,"line_drive","medium","8",142.47,96.27,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Connor Joe singles on a line drive to center fielder Luis Robert Jr.",0,7,12,61,"bottom",6,"2023-04-07T22:11:17.007Z","2023-04-07T22:11:55.211Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.4,9,0.91,0.4492,6.9073,23.0554,-32.7682,1.515,-0.3906,0.316,1.6557,2.8458,-121.7627,-3.535,-1.063,50.005,5.9503,2.2838,4.8,9.6,24,2246,99,76.4,18,197,NA,NA,NA,FALSE,-40.2,-1.3,-3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656582,"Connor Joe","/api/v1/people/656582",656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",0,"2023-04-07T22:11:30.192Z","2023-04-07T22:11:33.358Z",TRUE,"pitch","303654e1-eb6b-461b-849b-201b0aa11e42",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2716,1.5026,NA,100.64,150.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Connor Joe singles on a line drive to center fielder Luis Robert Jr.",0,7,12,61,"bottom",6,"2023-04-07T22:11:17.007Z","2023-04-07T22:11:55.211Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.3,3,0.9,0.4356,6.8696,25.1268,-29.3101,2.3515,1.7911,0.4293,3.2862,2.6764,-125.6669,-1.0211,-0.9546,50.005,6.0757,3.7667,8.4,7.2,24,2193,139,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.2,-4.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",4,"2023-04-07T22:11:01.413Z","2023-04-07T22:11:06.735Z",TRUE,"pitch","ea541909-eade-4310-9544-d2503e0dc610",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3721,1.6047,NA,114.21,198.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,7,12,60,"bottom",6,"2023-04-07T22:09:46.123Z","2023-04-07T22:11:06.735Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.2,8,0.9,0.4326,6.954,25.448,-29.0544,1.6982,1.918,0.0732,1.4881,2.0827,-126.5252,-5.1493,-0.9807,50.0008,5.8736,2.7567,6,7.2,24,2332,155,NA,NA,NA,NA,NA,NA,TRUE,-33.6,2.5,-3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",3,"2023-04-07T22:10:44.103Z","2023-04-07T22:10:47.103Z",TRUE,"pitch","4c03a64b-08e9-4e17-8f55-ae1ca6af8b69",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.355,1.553,NA,138.04,231.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,7,12,60,"bottom",6,"2023-04-07T22:09:46.123Z","2023-04-07T22:11:06.735Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.8,67.6,13,0.9,0.5144,6.8963,22.3468,-40.9773,4.4894,-7.7163,-0.552,0.2536,-0.7672,-107.3687,-2.2686,-0.7677,50.0002,5.9777,5.1267,7.2,14.4,24,2144,27,NA,NA,NA,NA,NA,NA,FALSE,-65.3,-14.2,-7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",2,"2023-04-07T22:10:27.322Z","2023-04-07T22:10:31.276Z",TRUE,"pitch","15f45d7a-dfe3-404f-adea-f520a6b475df",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.53,1.61,NA,73,216.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,7,12,60,"bottom",6,"2023-04-07T22:09:46.123Z","2023-04-07T22:11:06.735Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",669947,"Jesse Scholtens","/api/v1/people/669947","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81,14,0.9,0.4302,7.078,24.1301,-25.7893,1.7141,3.8785,1.1543,0.8429,4.5647,-126.9419,-7.4547,-0.8843,50.0012,5.8484,2.8167,7.2,7.2,24,2314,155,NA,NA,NA,NA,NA,NA,FALSE,-30,5.6,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
