"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717768,"2023-06-14",2,"2023-06-15T03:43:43.614Z","2023-06-15T03:43:54.402Z",TRUE,"pitch","a9d8667c-06ea-433f-8e77-4da62e01dbea",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.3581,1.52,NA,142.09,191.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Harold Castro called out on strikes.",0,3,6,68,"top",9,"2023-06-15T03:43:08.813Z","2023-06-15T03:43:54.402Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.2,7,0.94,0.3933,6.7492,34.8994,-9.8795,-1.7584,11.3801,-0.6583,1.7417,2.2287,-139.8651,-9.3572,-1.2413,50.0003,5.8008,-3.4439,13.2,2.4,24,2224,212,NA,NA,NA,NA,NA,NA,TRUE,-11.3,18.6,2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",1,"2023-06-15T03:43:26.897Z","2023-06-15T03:43:30.141Z",TRUE,"pitch","da837735-b990-4e4e-a0bd-e1289661d0ed",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.27,1.58,NA,107.9,187.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Harold Castro called out on strikes.",0,3,6,68,"top",9,"2023-06-15T03:43:08.813Z","2023-06-15T03:43:54.402Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.8,8,0.92,0.3928,6.4241,31.6732,-16.1434,-7.8498,8.1407,0.2387,1.8872,6.27,-139.5124,-7.7289,-1.019,50.0052,5.7597,-15.4612,38.4,4.8,24,2127,209,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.3,13,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",0,"2023-06-15T03:43:08.813Z","2023-06-15T03:43:12.979Z",TRUE,"pitch","64e1db3f-fd8e-491d-a6c6-6a16fa0d0032",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.299,1.5497,NA,89.28,176.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Harold Castro called out on strikes.",0,3,6,68,"top",9,"2023-06-15T03:43:08.813Z","2023-06-15T03:43:54.402Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.9,6,0.89,0.4129,6.1881,27.4213,-27.1363,1.5771,2.8232,0.7273,2.3082,5.1547,-132.4759,-4.2372,-1.4458,50.0001,5.904,2.8121,7.2,6,24,2195,145,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.4,-4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",0,"2023-06-15T03:42:30.722Z","2023-06-15T03:42:39.435Z",TRUE,"pitch","53b33fe3-0e0a-410e-8676-d22fe64486b8",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.08,1.41,NA,115.99,172.85,"ground_ball","medium","5",100.5,167.17,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Randal Grichuk grounds into a double play, third baseman Christian Arroyo to second baseman Enrique Hernandez to first baseman Justin Turner. Ryan McMahon scores. Elias Diaz out at 2nd. Randal Grichuk out at 1st.",0,3,6,67,"top",9,"2023-06-15T03:42:22.618Z","2023-06-15T03:42:39.435Z",TRUE,TRUE,FALSE,TRUE,24,0,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.5,5,0.91,0.4182,6.8111,29.055,-28.4257,3.382,2.1629,0.0265,2.4417,2.7935,-131.2227,-3.6254,-1.4932,50.005,5.9706,5.8694,12,7.2,24,2173,140,83.7,-8,18,NA,NA,NA,TRUE,-30.5,3.4,-6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",2,"2023-06-15T03:41:32.654Z","2023-06-15T03:41:44.224Z",TRUE,"pitch","992167c3-4871-4772-8f03-698fde15891d",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.08,1.39,NA,132.36,183.3,"line_drive","hard","7",50.75,104.1,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Elias Diaz singles on a sharp line drive to left fielder Rob Refsnyder. Ryan McMahon to 3rd.",0,2,6,66,"top",9,"2023-06-15T03:40:14.235Z","2023-06-15T03:41:44.224Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,553869,"Elias Díaz","/api/v1/people/553869","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.8,4,0.84,0.4351,6.3563,24.1336,-32.623,1.3983,-0.2766,-0.4031,2.0548,2.4457,-125.6345,-3.1321,-1.5688,50.0061,5.9543,2.2473,4.8,8.4,24,2177,53,104.4,20,369,NA,NA,NA,FALSE,-37.4,-1,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,553869,"Elias Díaz","/api/v1/people/553869",641857,"Ryan McMahon","/api/v1/people/641857"
717768,"2023-06-14",1,"2023-06-15T03:41:09.937Z","2023-06-15T03:41:14.321Z",TRUE,"pitch","ac3b274a-8879-4709-8b53-a921b8ef319c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.0794,1.3596,NA,108.46,168.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Elias Diaz singles on a sharp line drive to left fielder Rob Refsnyder. Ryan McMahon to 3rd.",0,2,6,66,"top",9,"2023-06-15T03:40:14.235Z","2023-06-15T03:41:44.224Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,553869,"Elias Díaz","/api/v1/people/553869","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82,2,0.9,0.4212,6.2595,27.9525,-31.4422,2.6208,0.4306,0.2239,2.605,3.4312,-130.1751,-2.3653,-1.4531,50.0059,5.9116,4.487,9.6,7.2,24,2149,114,NA,NA,NA,NA,NA,NA,FALSE,-33.7,0.5,-5.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",0,"2023-06-15T03:40:25.317Z","2023-06-15T03:40:30.656Z",TRUE,"pitch","f7c58143-fde1-40b8-b012-4d4147540150",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.08,1.39,NA,127.22,179.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Elias Diaz singles on a sharp line drive to left fielder Rob Refsnyder. Ryan McMahon to 3rd.",0,2,6,66,"top",9,"2023-06-15T03:40:14.235Z","2023-06-15T03:41:44.224Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,553869,"Elias Díaz","/api/v1/people/553869","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.7,5,0.92,0.3968,6.9355,32.3711,-23.3405,-10.073,4.5841,-0.2681,2.1881,6.9262,-138.3128,-5.4349,-1.5027,50.0042,5.7552,-19.4148,36,6,24,1990,213,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.3,16.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",6,"2023-06-15T03:39:54.041Z","2023-06-15T03:40:00.422Z",TRUE,"pitch","ea80acfa-731b-4962-9c25-07f17b868f05",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4794,1.6393,NA,111.86,138.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Ryan McMahon walks.",0,2,6,65,"top",9,"2023-06-15T03:37:22.500Z","2023-06-15T03:40:00.422Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.4,12,0.92,0.3968,6.1066,32.6255,-20.6964,-9.6689,5.9574,0.1348,3.7108,7.5398,-138.349,-2.0262,-1.3779,50.0024,5.8487,-18.6286,38.4,6,24,1960,214,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.6,15.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA
717768,"2023-06-14",5,"2023-06-15T03:39:28.156Z","2023-06-15T03:39:31.784Z",TRUE,"pitch","4945ff2d-22f8-41a0-8c81-a436e1fe6ce0",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.48,1.64,NA,106.42,171.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Ryan McMahon walks.",0,2,6,65,"top",9,"2023-06-15T03:37:22.500Z","2023-06-15T03:40:00.422Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.3,6,2,0.4363,6.47,25.9471,-33.2346,2.1568,-0.6615,0.2775,2.5032,2.8238,-125.6436,-1.9384,-1.1421,50.005,5.9907,3.4413,7.2,8.4,24,1994,63,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-1.4,-4.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717768,"2023-06-14",4,"2023-06-15T03:39:07.864Z","2023-06-15T03:39:13.659Z",TRUE,"pitch","ba29380a-8627-4f54-89ee-a03a65ec9e9d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.509,1.58,NA,162.29,164.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Ryan McMahon walks.",0,2,6,65,"top",9,"2023-06-15T03:37:22.500Z","2023-06-15T03:40:00.422Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.4,84.4,11,0.88,0.4079,6.4471,30.2391,-26.8492,-9.8226,2.9204,-1.1882,2.7574,4.8977,-134.4974,-2.975,-1.7604,50.0049,5.79,-17.9274,31.2,7.2,24,1678,239,NA,NA,NA,NA,NA,NA,FALSE,-27.2,4.8,16.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
