"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717939,"2023-06-01",0,"2023-06-01T03:30:12.557Z","2023-06-01T03:30:16.778Z",TRUE,"pitch","2c7742e3-5889-4626-ac11-27a15c0168cf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3888,1.5293,NA,99.07,147.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,51,"top",8,"2023-06-01T03:30:01.125Z","2023-06-01T03:31:48.353Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.8,3,0.92,0.3922,6.5538,30.895,-19.1397,-10.735,6.5981,0.4705,3.3981,8.4825,-139.5553,-3.1212,-1.2111,50.004,5.7891,-21.2127,44.4,6,24,2237,218,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.5,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T03:29:37.324Z","2023-06-01T03:29:46.725Z",TRUE,"pitch","c92d5a9b-23c0-4bed-8b14-18deb08e55fb",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.08,1.48,NA,129.57,180.7,"ground_ball","medium","4",138.09,138.21,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Anthony Volpe grounds out, second baseman Kolten Wong to first baseman Ty France.",0,0,0,50,"top",8,"2023-06-01T03:29:26.889Z","2023-06-01T03:29:46.725Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.5,76.4,4,2,0.4555,6.5041,22.9407,-42.0134,5.3117,-6.7157,-0.3297,2.1513,1.4353,-120.1642,0.1216,-1.6247,50.0042,5.8278,7.7802,10.8,12,24,2319,34,85,3,60,NA,NA,NA,TRUE,-52,-11.9,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",4,"2023-06-01T03:29:08.361Z","2023-06-01T03:29:15.308Z",TRUE,"pitch","696ba8b4-3348-4d96-913d-f3d4b5fd24ea",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.3698,1.6293,NA,87.78,179.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,0,49,"top",8,"2023-06-01T03:28:13.490Z","2023-06-01T03:29:15.308Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.9,6,0.92,0.3902,6.7671,27.9757,-21.2757,-8.9948,5.4498,0.7665,2.1856,8.6263,-139.7215,-6.0032,-1.1746,50.0065,5.736,-17.9999,36,6,24,2109,220,NA,NA,NA,NA,NA,NA,TRUE,-20.5,8.9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",3,"2023-06-01T03:28:46.696Z","2023-06-01T03:28:51.152Z",TRUE,"pitch","640bca80-c865-436e-8293-70782f2b521a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.63,NA,119.24,157.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,0,49,"top",8,"2023-06-01T03:28:13.490Z","2023-06-01T03:29:15.308Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.6,2,0.91,0.3928,6.3177,31.363,-14.521,-4.4139,8.9654,-0.0589,3.0248,4.984,-139.4523,-5.0239,-1.2958,50.0062,5.8077,-8.6951,26.4,3.6,24,2167,224,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",2,"2023-06-01T03:28:31.441Z","2023-06-01T03:28:35.771Z",TRUE,"pitch","fa35a650-88e2-4598-96fa-4fabe69e0986",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3946,1.6293,NA,113.36,193.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,0,49,"top",8,"2023-06-01T03:28:13.490Z","2023-06-01T03:29:15.308Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.9,8,0.92,0.439,6.291,25.6019,-30.6423,7.4872,0.9775,0.0956,1.6631,1.6557,-124.8548,-3.5725,-1.5494,50.0062,5.6395,11.8,21.6,8.4,24,2329,38,NA,NA,NA,NA,NA,NA,FALSE,-36,1.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",1,"2023-06-01T03:28:15.814Z","2023-06-01T03:28:20.482Z",TRUE,"pitch","d8b3d267-2f6f-4f18-9d13-0353e8265faf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4193,1.6293,NA,139.76,169.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,0,49,"top",8,"2023-06-01T03:28:13.490Z","2023-06-01T03:29:15.308Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,4,0.9,0.3986,6.3624,31.4438,-14.3771,-4.9659,9.3136,-0.5971,2.5769,4.2597,-137.5959,-5.8226,-1.5226,50.0062,5.7002,-9.4934,28.8,3.6,24,2187,226,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T03:26:59.111Z","2023-06-01T03:28:15.814Z",FALSE,"action",NA,NA,"AJ Pollock remains in the game as the designated hitter.","Defensive Switch",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572041,"/api/v1/people/572041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","801","49","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,0,0,49,"top",8,"2023-06-01T03:28:13.490Z","2023-06-01T03:29:15.308Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,666211,"/api/v1/people/666211",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",3,"2023-06-01T03:25:54.275Z","2023-06-01T03:26:02.162Z",TRUE,"pitch","975a62fa-38d2-4bd1-bba5-5ba32d4f4560",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.54,1.68,NA,101.55,196.49,"ground_ball","medium","5",110.45,177.44,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","AJ Pollock grounds out, third baseman DJ LeMahieu to first baseman Jake Bauers.",0,0,0,48,"bottom",7,"2023-06-01T03:25:28.634Z","2023-06-01T03:26:02.162Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,82.4,9,2,0.422,5.836,24.3053,-30.2439,8.3486,1.1274,0.4053,1.5664,-2.8975,-129.2862,-4.3403,0.4491,50.0031,5.5608,14.281,24,8.4,24,1983,120,77.5,-32,4,NA,NA,NA,TRUE,-33,1.4,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",2,"2023-06-01T03:25:30.951Z","2023-06-01T03:25:35.046Z",TRUE,"pitch","8be8c1fd-daf3-4884-810e-7487e0bd6f5f",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.5393,1.6793,NA,110.94,224.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","AJ Pollock grounds out, third baseman DJ LeMahieu to first baseman Jake Bauers.",0,0,0,48,"bottom",7,"2023-06-01T03:25:28.634Z","2023-06-01T03:26:02.162Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82,14,2,0.4231,5.9569,27.6903,-30.8101,9.2224,0.8044,0.159,0.5421,-3.3456,-129.5859,-6.6792,0.2704,50.0049,5.5144,15.648,25.2,8.4,24,2134,122,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.1,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T03:24:16.963Z","2023-06-01T03:24:39.849Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter AJ Pollock replaces Taylor Trammell.","Offensive Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,572041,"/api/v1/people/572041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","48","atBat","Groundout","field_out","AJ Pollock grounds out, third baseman DJ LeMahieu to first baseman Jake Bauers.",0,0,0,48,"bottom",7,"2023-06-01T03:25:28.634Z","2023-06-01T03:26:02.162Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,666211,"/api/v1/people/666211",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",1,"2023-06-01T03:24:39.849Z","2023-06-01T03:25:30.951Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","AJ Pollock grounds out, third baseman DJ LeMahieu to first baseman Jake Bauers.",0,0,0,48,"bottom",7,"2023-06-01T03:25:28.634Z","2023-06-01T03:26:02.162Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,572041,"AJ Pollock","/api/v1/people/572041","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",3,"2023-06-01T03:23:55.123Z","2023-06-01T03:24:00.138Z",TRUE,"pitch","c4713f90-2bf2-4df0-b116-ecf9d1d853d5",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.53,1.67,NA,92.66,218.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,0,0,47,"bottom",7,"2023-06-01T03:22:46.078Z","2023-06-01T03:24:00.138Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.2,14,2,0.4267,5.9923,27.7957,-32.4657,8.4393,-0.1702,0.6385,0.7446,-2.0518,-128.5977,-5.5636,0.3525,50.0055,5.4682,14.0732,21.6,8.4,24,2139,124,NA,NA,NA,NA,NA,NA,TRUE,-36.5,-1.4,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,553993,"Eugenio Suárez","/api/v1/people/553993"
717939,"2023-06-01",2,"2023-06-01T03:23:32.574Z","2023-06-01T03:23:36.755Z",TRUE,"pitch","1ad001fd-9473-4896-959f-935e8256c5fb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.67,NA,160.38,186.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,0,0,47,"bottom",7,"2023-06-01T03:22:46.078Z","2023-06-01T03:24:00.138Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.9,13,2,0.4186,6.1846,25.2987,-29.2519,0.0816,1.6792,-1.1379,1.9356,-3.1741,-130.4317,-4.009,0.0799,50.0003,5.6777,0.1422,1.2,7.2,24,2261,172,NA,NA,NA,NA,NA,NA,FALSE,-31.4,2.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",1,"2023-06-01T03:23:14.951Z","2023-06-01T03:23:18.798Z",TRUE,"pitch","f8418aeb-d90c-4f57-9393-c94c0f58103b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4798,1.6693,NA,166.43,207.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,0,0,47,"bottom",7,"2023-06-01T03:22:46.078Z","2023-06-01T03:24:00.138Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.5,13,2,0.4215,6.1284,24.8124,-23.9413,-1.5065,4.8013,-1.2968,1.159,-3.6875,-129.5296,-6.5465,0.336,50.0034,5.5272,-2.5814,7.2,6,24,2239,154,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T03:22:54.180Z","2023-06-01T03:22:58.490Z",TRUE,"pitch","f6edad63-0d7d-4b71-87bc-f090b5fcf78f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.53,1.67,NA,86.62,194.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,0,0,47,"bottom",7,"2023-06-01T03:22:46.078Z","2023-06-01T03:24:00.138Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.2,9,2,0.4146,6.0181,28.9079,-23.1488,9.9354,5.1119,0.797,1.6396,-2.4484,-132.2345,-5.6904,0.4456,50.0062,5.5242,17.5501,34.8,7.2,24,2186,124,NA,NA,NA,NA,NA,NA,FALSE,-25,8.2,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",2,"2023-06-01T03:22:25.341Z","2023-06-01T03:22:32.142Z",TRUE,"pitch","cfbf96b1-7019-4fab-896a-1dc4b06f52c2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.5,1.63,NA,82.83,184.2,"ground_ball","medium","1",126.16,181.49,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Cal Raleigh grounds out, pitcher Wandy Peralta to first baseman Jake Bauers.",0,0,0,46,"bottom",7,"2023-06-01T03:22:07.287Z","2023-06-01T03:22:32.142Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82,14,2,0.4207,5.9179,27.9542,-26.5698,9.3625,3.2663,0.8964,2.0214,-2.1975,-130.2963,-3.6149,0.5356,50.0031,5.4397,16.0612,30,7.2,24,2169,122,83.1,-20,8,NA,NA,NA,TRUE,-28.8,5.3,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,553993,"Eugenio Suárez","/api/v1/people/553993"
717939,"2023-06-01",1,"2023-06-01T03:22:09.604Z","2023-06-01T03:22:14.056Z",TRUE,"pitch","b689b83d-58b5-4b92-9f49-a84f3b31490e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5977,1.8264,NA,81.03,180.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Cal Raleigh grounds out, pitcher Wandy Peralta to first baseman Jake Bauers.",0,0,0,46,"bottom",7,"2023-06-01T03:22:07.287Z","2023-06-01T03:22:32.142Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.1,14,2,0.4253,5.8844,27.2929,-26.774,9.5809,3.2143,0.9437,2.1659,-2.6175,-128.8861,-3.2574,0.7291,50.0009,5.5182,16.0841,30,7.2,24,2141,121,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
