"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718515,"2023-04-19",3,"2023-04-19T19:01:14.974Z","2023-04-19T19:01:20.600Z",TRUE,"pitch","ccf64efb-b954-4a87-9fbd-29137240e1cf",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.17,1.47,NA,117.16,130.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,8,0,77,"bottom",9,"2023-04-19T19:00:40.152Z","2023-04-19T19:01:20.600Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.2,11,0.94,0.3888,6.4744,34.0887,-12.303,1.6272,9.9019,-0.0041,4.019,0.5941,-141.2208,-5.2879,-0.429,50.003,6.7164,3.2655,14.4,2.4,24,2434,191,NA,NA,NA,NA,NA,NA,TRUE,-12.2,16.9,-3.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",2,"2023-04-19T19:00:57.445Z","2023-04-19T19:01:00.832Z",TRUE,"pitch","24e65c3d-e6bf-476e-b15d-c0c94206a75e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.17,1.47,NA,125.77,153.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,8,0,77,"bottom",9,"2023-04-19T19:00:40.152Z","2023-04-19T19:01:20.600Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.5,2,0.9,0.4363,6.1605,25.7614,-39.7777,1.0948,-4.7698,-0.23,3.1632,-0.7883,-125.6003,-1.7316,-0.0541,50.0003,7.1003,1.7465,2.4,9.6,24,2544,51,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-8.8,-1.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",1,"2023-04-19T19:00:42.488Z","2023-04-19T19:00:46.498Z",TRUE,"pitch","d048e6e7-83ae-49aa-8aec-3668c61a1f29",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1955,1.531,NA,140.5,163.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,8,0,77,"bottom",9,"2023-04-19T19:00:40.152Z","2023-04-19T19:01:20.600Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.1,1,0.94,0.3865,6.4633,32.6042,-11.3281,-0.3834,10.2517,-0.6166,2.7829,-0.0901,-141.7429,-8.7021,-0.5346,50.0022,6.6174,-0.7795,3.6,2.4,24,2307,194,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.9,0.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",0,"2023-04-19T18:59:49.023Z","2023-04-19T19:00:42.488Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,8,0,77,"bottom",9,"2023-04-19T19:00:40.152Z","2023-04-19T19:01:20.600Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",5,"2023-04-19T18:59:31.986Z","2023-04-19T18:59:38.695Z",TRUE,"pitch","69b49d03-ae9c-40aa-9157-485d10af771d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.5607,1.6633,NA,125.95,129.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jose Barrero walks.",0,8,0,76,"bottom",9,"2023-04-19T18:58:04.478Z","2023-04-19T18:59:38.695Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88,11,0.95,0.39,6.4515,33.172,-10.9862,2.3928,10.6196,-0.2349,4.052,-0.0978,-140.6638,-5.4132,-0.5103,50.0046,6.7197,4.7751,21.6,2.4,24,2461,191,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.2,-4.3,NA,NA,NA,FALSE,FALSE,676480,"Jose Barrero","/api/v1/people/676480",663886,"Tyler Stephenson","/api/v1/people/663886",656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA
718515,"2023-04-19",4,"2023-04-19T18:59:15.989Z","2023-04-19T18:59:20.598Z",TRUE,"pitch","83957484-3e4f-48cf-8b2d-417fa3705eda",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4304,1.6369,NA,129.13,199.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jose Barrero walks.",0,8,0,76,"bottom",9,"2023-04-19T18:58:04.478Z","2023-04-19T18:59:38.695Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.7,13,0.9,0.4441,6.2653,23.6838,-37.9721,1.7375,-3.7547,-0.3181,1.4394,-0.4097,-123.1763,-5.5546,-0.3758,50.0061,6.9221,2.6796,3.6,10.8,24,2503,42,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-7.8,-3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",1,"2023-04-19T18:58:19.630Z","2023-04-19T18:58:30.833Z",TRUE,"pitch","f6bc7cf3-2952-4e04-925f-4978361ad6db",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4678,1.6633,NA,145.21,72.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jose Barrero walks.",0,8,0,76,"bottom",9,"2023-04-19T18:58:04.478Z","2023-04-19T18:59:38.695Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87,11,0.93,0.3945,6.378,31.1732,-16.2004,2.2095,8.1818,-0.74,6.1518,-1.1394,-138.8652,0.8287,-0.6113,50.0029,6.9274,4.3139,14.4,3.6,24,2358,175,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.2,-3.7,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",0,"2023-04-19T18:58:04.951Z","2023-04-19T18:58:10.511Z",TRUE,"pitch","f846b21d-b35d-4db3-86f9-7edc6258be44",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5347,1.7955,NA,121.29,202.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jose Barrero walks.",0,8,0,76,"bottom",9,"2023-04-19T18:58:04.478Z","2023-04-19T18:59:38.695Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,80.5,13,0.9,0.4374,6.4075,20.6354,-39.0234,4.3081,-4.2902,-0.1125,1.3303,-0.7778,-124.3481,-5.7799,-0.3595,50.0058,6.856,6.8717,9.6,10.8,24,2641,45,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-8.8,-7.7,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",2,"2023-04-19T18:58:49.977Z","2023-04-19T18:58:55.145Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Pete Fairbanks. Tyler Stephenson to 3rd. Stuart Fairchild to 2nd.","Wild Pitch",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f6bc7cf3-2952-4e04-925f-4978361ad6db","wild_pitch",NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jose Barrero walks.",0,8,0,76,"bottom",9,"2023-04-19T18:58:04.478Z","2023-04-19T18:59:38.695Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718515,"2023-04-19",3,"2023-04-19T18:58:55.145Z","2023-04-19T18:59:15.989Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jose Barrero walks.",0,8,0,76,"bottom",9,"2023-04-19T18:58:04.478Z","2023-04-19T18:59:38.695Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
