"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718044,"2023-05-24",6,"2023-05-25T01:04:39.497Z","2023-05-25T01:04:44.318Z",TRUE,"pitch","28e3d0aa-05e3-4d70-ad40-d138d6c175f2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.35,1.59,NA,117.44,172.98,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.9,5,0.9,0.428,7.0714,28.2342,-38.2546,2.2357,-3.6744,-0.0116,2.4369,-0.3279,-128.3031,-3.4541,-0.1719,50.0017,6.8026,3.7015,4.8,9.6,24,2442,79,NA,NA,NA,NA,NA,NA,TRUE,-42.6,-7.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",5,"2023-05-25T01:04:20.214Z","2023-05-25T01:04:23.290Z",TRUE,"pitch","fdfc7824-f4f0-4953-91f5-e8c5ee61e14b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.35,1.5969,NA,123.94,204.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,89.7,13,0.91,0.3822,7.3179,38.554,-8.2163,-1.1283,11.5589,-0.1821,1.2716,0.618,-144.216,-13.0935,-0.2544,50.0015,6.4152,-2.3383,10.8,2.4,24,2384,191,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",4,"2023-05-25T01:03:53.780Z","2023-05-25T01:03:56.780Z",TRUE,"pitch","09ed191a-1244-4499-95a9-5ec0761c0c3b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.59,NA,121.26,167.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.3,5,0.9,0.4276,5.9975,25.397,-38.262,2.4633,-3.6614,-0.1119,2.6461,-0.8575,-127.9029,-3.0323,-0.0931,50.0018,6.8355,4.0972,6,9.6,24,2443,67,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-7.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",3,"2023-05-25T01:03:29.871Z","2023-05-25T01:03:32.871Z",TRUE,"pitch","4c7fcb51-82cc-4d70-874b-35604665f208",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.59,NA,115.97,188.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.2,8,0.9,0.385,7.0858,35.3815,-6.3217,-0.0829,12.6354,0.0269,1.8762,0.8094,-142.7181,-11.8504,-0.2506,50.0028,6.4978,-0.1698,0,2.4,24,2451,187,NA,NA,NA,NA,NA,NA,FALSE,-8.2,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",2,"2023-05-25T01:03:10.675Z","2023-05-25T01:03:13.925Z",TRUE,"pitch","79247a0d-7454-4002-b3dc-94ba0cf2064c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.35,1.5299,NA,136.72,191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.9,7,0.89,0.3866,7.0192,34.957,-6.6036,-1.5354,12.6024,-0.5172,1.765,0.3624,-142.1081,-11.9381,-0.4476,50.005,6.4568,-3.1161,18,2.4,24,2299,193,NA,NA,NA,NA,NA,NA,FALSE,-8.5,20.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",0,"2023-05-25T01:02:52.276Z","2023-05-25T01:02:57.605Z",TRUE,"pitch","46ad1668-a817-4719-ba1d-c5717f4a3d52",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.35,1.6361,NA,133.65,211.97,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.2,13,0.9,0.4344,7.1309,26.9425,-38.4174,3.2359,-3.8863,-0.4369,0.9928,-1.474,-126.3309,-6.5275,-0.2647,50.0009,6.7165,5.2034,7.2,9.6,24,2392,59,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-8.3,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",1,"2023-05-25T01:03:05.280Z","2023-05-25T01:03:10.675Z",FALSE,"action",NA,NA,"Daulton Varsho advances to 2nd on defensive indifference.","Defensive Indiff",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,662139,"/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46ad1668-a817-4719-ba1d-c5717f4a3d52","defensive_indiff",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,3,7,73,"top",9,"2023-05-25T01:02:44.353Z","2023-05-25T01:04:44.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",1,"2023-05-25T01:02:14.513Z","2023-05-25T01:02:24.231Z",TRUE,"pitch","5e2518cb-1b43-4bfa-83b7-5c6d79658bf2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.35,1.53,NA,91.18,176.22,"line_drive","medium","9",173.16,108.95,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Daulton Varsho singles on a line drive to right fielder Manuel Margot.",0,3,7,72,"top",9,"2023-05-25T01:01:53.402Z","2023-05-25T01:02:24.231Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.6,6,0.9,0.3874,6.9422,34.7349,-7.3881,0.1283,12.2697,0.6775,2.3172,2.6923,-141.7841,-10.2932,-0.3042,50.0065,6.4811,0.2593,4.8,2.4,24,2365,191,66,25,181,NA,NA,NA,FALSE,-8.9,20.2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA
718044,"2023-05-24",0,"2023-05-25T01:01:59.038Z","2023-05-25T01:02:02.118Z",TRUE,"pitch","207eca01-6a29-438a-86f6-281ba7a0541f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.455,1.5738,NA,70.27,169.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Daulton Varsho singles on a line drive to right fielder Manuel Margot.",0,3,7,72,"top",9,"2023-05-25T01:01:53.402Z","2023-05-25T01:02:24.231Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.3,12,0.89,0.4274,6.6088,25.6381,-32.9636,2.4213,-0.4701,1.2259,2.5796,2.4022,-128.0001,-4.2666,-0.0383,50.0051,6.84,4.0311,7.2,8.4,24,2436,70,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.6,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718044,"2023-05-24",1,"2023-05-25T01:01:22.755Z","2023-05-25T01:01:31.715Z",TRUE,"pitch","26361ef3-141c-4b5b-a38b-7c21abcf13ca",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.04,1.41,NA,150.05,180.12,"popup","medium","5",90.47,196.07,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Alejandro Kirk pops out to third baseman Isaac Paredes in foul territory.",0,3,7,71,"top",9,"2023-05-25T01:01:00.284Z","2023-05-25T01:01:31.715Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.4,13,0.89,0.3854,6.5593,33.3672,-7.6514,-1.7252,11.9931,-0.867,2.1726,-0.945,-142.2506,-10.8625,-0.3061,50.0019,6.5307,-3.5262,20.4,2.4,24,2345,188,76.5,75,87,NA,NA,NA,TRUE,-9,19.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
