"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716761,"2023-09-02",1,"2023-09-02T04:32:26.447Z","2023-09-02T04:32:40.854Z",TRUE,"pitch","8019b665-edd8-465f-92e2-5b33c02c609f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.02,1.43,NA,104.48,191.93,"ground_ball","medium","6",109.94,152.09,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Wilmer Flores grounds into a double play, shortstop Xander Bogaerts to second baseman Ha-Seong Kim to first baseman Garrett Cooper. LaMonte Wade Jr. out at 2nd. Wilmer Flores out at 1st.",0,3,7,75,"top",9,"2023-09-02T04:32:00.433Z","2023-09-02T04:32:40.854Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,77,9,2,0.4492,7.1675,24.2824,-30.0381,3.9293,1.4196,0.3283,1.7351,3.935,-122.0015,-1.6794,-1.8167,50.003,5.0243,5.9158,12,8.4,24,2417,82,79.5,-10,11,NA,NA,NA,TRUE,-36.5,2.4,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",0,"2023-09-02T04:32:08.019Z","2023-09-02T04:32:11.841Z",TRUE,"pitch","e0dfbe4b-3108-4937-bff4-e50e5c936b55",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1045,1.4392,NA,113.91,181.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Wilmer Flores grounds into a double play, shortstop Xander Bogaerts to second baseman Ha-Seong Kim to first baseman Garrett Cooper. LaMonte Wade Jr. out at 2nd. Wilmer Flores out at 1st.",0,3,7,75,"top",9,"2023-09-02T04:32:00.433Z","2023-09-02T04:32:40.854Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,74.9,5,2,0.4622,6.9377,24.0536,-38.4256,6.7328,-4.3994,0.081,2.1376,2.1602,-118.7825,0.4691,-1.7165,50.0037,5.4486,9.5625,14.4,10.8,24,2683,49,NA,NA,NA,NA,NA,NA,FALSE,-48.8,-7.6,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",2,"2023-09-02T04:31:08.227Z","2023-09-02T04:31:21.398Z",TRUE,"pitch","1a35074b-a649-4ad5-a668-15294ca9adf6",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,1,NA,NA,3.14,1.5,NA,17.35,211.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","LaMonte Wade Jr. hit by pitch. Thairo Estrada scores. Brandon Crawford to 3rd. Blake Sabol to 2nd.",1,3,7,74,"top",9,"2023-09-02T04:30:44.169Z","2023-09-02T04:31:21.398Z",TRUE,TRUE,FALSE,FALSE,11,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.3,14,2,0.3963,7.2269,30.6886,-22.9972,-9.4555,4.7414,2.6143,1.0089,13.6149,-138.1845,-6.7702,-1.1472,50.0013,5.0349,-18.2927,32.4,6,24,2456,218,NA,NA,NA,NA,NA,NA,FALSE,-23,7.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",666165,"Blake Sabol","/api/v1/people/666165",543063,"Brandon Crawford","/api/v1/people/543063"
716761,"2023-09-02",1,"2023-09-02T04:30:46.452Z","2023-09-02T04:30:50.511Z",TRUE,"pitch","00d06bfc-b12d-4f56-99ae-4103c33e21ca",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.14,1.5,NA,100.69,199.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","LaMonte Wade Jr. hit by pitch. Thairo Estrada scores. Brandon Crawford to 3rd. Blake Sabol to 2nd.",1,3,7,74,"top",9,"2023-09-02T04:30:44.169Z","2023-09-02T04:31:21.398Z",TRUE,TRUE,FALSE,FALSE,11,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.9,9,2,0.4507,6.9066,23.4811,-28.9972,3.474,2.1253,0.4279,1.4554,4.4942,-121.4568,-2.5875,-1.8968,50.0033,5.0526,5.1978,12,8.4,24,2600,79,NA,NA,NA,NA,NA,NA,FALSE,-35.8,3.5,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",0,"2023-09-02T04:29:59.184Z","2023-09-02T04:30:46.452Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Hit By Pitch","hit_by_pitch","LaMonte Wade Jr. hit by pitch. Thairo Estrada scores. Brandon Crawford to 3rd. Blake Sabol to 2nd.",1,3,7,74,"top",9,"2023-09-02T04:30:44.169Z","2023-09-02T04:31:21.398Z",TRUE,TRUE,FALSE,FALSE,11,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",3,"2023-09-02T04:29:15.707Z","2023-09-02T04:29:28.011Z",TRUE,"pitch","41b74403-fee2-4ff4-9544-1db6b8ab504f",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,1,1,NA,NA,3.46,1.67,NA,31.19,142.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Hit By Pitch","hit_by_pitch","Blake Sabol hit by pitch. Thairo Estrada to 3rd. Brandon Crawford to 2nd.",0,2,7,73,"top",9,"2023-09-02T04:28:26.637Z","2023-09-02T04:29:28.011Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,12,2,0.3993,7.1564,29.016,-18.1656,-6.1035,7.3459,2.2511,3.5646,11.9893,-136.9422,-1.1637,-1.3823,50.0053,5.2324,-11.6445,26.4,4.8,24,2303,212,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666165,"Blake Sabol","/api/v1/people/666165",543063,"Brandon Crawford","/api/v1/people/543063",642731,"Thairo Estrada","/api/v1/people/642731"
716761,"2023-09-02",2,"2023-09-02T04:28:48.729Z","2023-09-02T04:28:55.204Z",TRUE,"pitch","9dc6cb34-7337-4fd3-8465-95eb01c860fd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.46,1.67,NA,97.08,169.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Hit By Pitch","hit_by_pitch","Blake Sabol hit by pitch. Thairo Estrada to 3rd. Brandon Crawford to 2nd.",0,2,7,73,"top",9,"2023-09-02T04:28:26.637Z","2023-09-02T04:29:28.011Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,71.5,6,0.89,0.483,6.9506,23.5765,-41.5246,8.9968,-7.2016,0.5225,2.5645,2.5217,-113.9877,2.8289,-1.7706,50.0027,5.4464,11.68,16.8,13.2,24,2617,50,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-11.9,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",1,"2023-09-02T04:28:28.905Z","2023-09-02T04:28:33.178Z",TRUE,"pitch","19756ed2-8b21-4635-a23e-b83369978b1f",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3558,1.5616,NA,61.53,219.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Hit By Pitch","hit_by_pitch","Blake Sabol hit by pitch. Thairo Estrada to 3rd. Brandon Crawford to 2nd.",0,2,7,73,"top",9,"2023-09-02T04:28:26.637Z","2023-09-02T04:29:28.011Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,72.8,14,0.9,0.4758,6.9428,25.7835,-39.2571,9.0927,-5.2996,1.4552,0.7256,4.2337,-116.0112,-1.7803,-1.5866,50.0043,5.3153,12.1451,18,13.2,24,2653,54,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-9.7,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",0,"2023-09-02T04:27:57.310Z","2023-09-02T04:28:28.905Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Blake Sabol replaces Casey Schmitt.","Offensive Substitution",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","73","atBat","Hit By Pitch","hit_by_pitch","Blake Sabol hit by pitch. Thairo Estrada to 3rd. Brandon Crawford to 2nd.",0,2,7,73,"top",9,"2023-09-02T04:28:26.637Z","2023-09-02T04:29:28.011Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,669477,"/api/v1/people/669477",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716761,"2023-09-02",6,"2023-09-02T04:27:35.883Z","2023-09-02T04:27:39.687Z",TRUE,"pitch","74cddea8-725a-4ea6-a39d-b06023422df9",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.27,1.47,NA,96.92,203.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Wade Meckler strikes out swinging.",0,2,7,72,"top",9,"2023-09-02T04:25:54.662Z","2023-09-02T04:27:39.687Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,685133,"Wade Meckler","/api/v1/people/685133","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.9,14,2,0.4557,6.9918,25.0084,-27.1031,9.5604,3.4736,0.5268,1.3103,2.7227,-120.5219,-3.1618,-1.8617,50.0037,5.0514,13.9629,27.6,8.4,24,2443,76,NA,NA,NA,NA,NA,NA,TRUE,-34.3,5.8,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543063,"Brandon Crawford","/api/v1/people/543063",642731,"Thairo Estrada","/api/v1/people/642731",NA,NA,NA
