"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746636,"2024-05-19",2,"2024-05-19T19:30:31.926Z","2024-05-19T19:30:36.135Z",TRUE,"pitch","7f7b170e-6713-4389-b13d-360136fa70c9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.195,1.4444,NA,97.9,170.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Austin Hedges flies out to center fielder Willi Castro.",0,1,2,54,"bottom",8,"2024-05-19T19:29:43.425Z","2024-05-19T19:31:50.066Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.4,6,0.87,0.4084,6.9203,29.2685,-15.7787,-8.2553,9.002,0.5011,2.5291,9.6229,-134.1594,-6.1687,-2.0612,50.002,5.9845,-15.0347,37.2,4.8,24,2223,206,NA,NA,NA,NA,NA,NA,FALSE,-17,15.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T19:30:17.218Z","2024-05-19T19:30:23.832Z",TRUE,"pitch","d4006860-c107-40b2-9fd7-7e686e795a71",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.124,1.4943,NA,86.44,187.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Austin Hedges flies out to center fielder Willi Castro.",0,1,2,54,"bottom",8,"2024-05-19T19:29:43.425Z","2024-05-19T19:31:50.066Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.1,9,0.89,0.4063,6.607,28.4903,-12.1847,-6.5589,10.8553,0.8018,1.909,10.1198,-134.6614,-8.412,-2.148,50.0059,5.93,-12.0821,36,3.6,24,2163,208,NA,NA,NA,NA,NA,NA,FALSE,-13.8,18,9.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T19:30:01.529Z","2024-05-19T19:30:06.406Z",TRUE,"pitch","2f6e6245-5835-48bf-8efc-dfc966006596",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.12,1.42,NA,123.79,167.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Austin Hedges flies out to center fielder Willi Castro.",0,1,2,54,"bottom",8,"2024-05-19T19:29:43.425Z","2024-05-19T19:31:50.066Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.3,2,0.89,0.4046,6.9372,28.395,-13.5131,-7.127,10.0462,-0.178,2.6534,7.8268,-135.173,-6.385,-2.1798,50.0045,5.9881,-13.2415,38.4,3.6,24,2169,211,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17,11.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",5,"2024-05-19T19:29:35.361Z","2024-05-19T19:29:40.867Z",TRUE,"pitch","d8e35126-701b-4313-8328-fee95d9efd8d",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.48,1.59,NA,94.76,153.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,53,"bottom",8,"2024-05-19T19:28:07.305Z","2024-05-19T19:29:40.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.2,3,0.92,0.433,6.9173,23.6237,-28.1108,1.2159,2.5056,0.5835,3.1545,7.204,-126.0814,-1.4804,-2.459,50.0042,6,1.9745,6,7.2,24,2040,188,NA,NA,NA,NA,NA,NA,TRUE,-31.8,4.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",4,"2024-05-19T19:29:18.379Z","2024-05-19T19:29:24.377Z",TRUE,"pitch","31a802fa-eb63-4788-aff9-759d89cb069b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.48,1.59,NA,160.28,190.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,53,"bottom",8,"2024-05-19T19:28:07.305Z","2024-05-19T19:29:40.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,13,0.91,0.4575,6.8487,22.883,-28.1141,-9.6805,2.7993,-1.1355,1.7771,6.5235,-119.6776,-3.5121,-2.6375,50.0043,5.779,-14.0575,24,8.4,24,2091,257,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4.4,16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",3,"2024-05-19T19:29:03.914Z","2024-05-19T19:29:08.881Z",TRUE,"pitch","bed5cc4b-7884-4373-a6c8-8c137562a7fc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5208,1.6942,NA,67.43,178.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,53,"bottom",8,"2024-05-19T19:28:07.305Z","2024-05-19T19:29:40.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.6,14,0.91,0.4416,6.8094,24.6105,-27.653,1.5064,2.9028,1.3004,2.2471,8.6447,-124.0025,-3.6025,-2.4256,50.0045,6.0238,2.3473,8.4,7.2,24,2046,208,NA,NA,NA,NA,NA,NA,FALSE,-33,4.7,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",2,"2024-05-19T19:28:46.951Z","2024-05-19T19:28:50.516Z",TRUE,"pitch","1a3f4ca4-9413-47fa-8263-0e2d5b1283d2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.59,NA,122.37,156.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,53,"bottom",8,"2024-05-19T19:28:07.305Z","2024-05-19T19:29:40.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.8,2,0.87,0.4076,7.0584,27.1167,-15.1528,-7.1793,9.2918,-0.1408,3.0353,8.098,-134.0351,-5.0364,-2.2587,50.005,6.0093,-13.1547,36,4.8,24,2288,213,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16,11.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T19:28:32.747Z","2024-05-19T19:28:37.329Z",TRUE,"pitch","7b6435f2-ba47-4cf8-9f5b-1fba21487f33",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5709,1.6442,NA,153.51,140.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,53,"bottom",8,"2024-05-19T19:28:07.305Z","2024-05-19T19:29:40.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.1,11,0.88,0.4056,7.0385,27.2714,-14.4113,-6.0924,9.5987,-0.9577,3.627,6.0742,-134.6742,-3.7804,-2.4431,50.0006,6.0579,-11.2712,33.6,3.6,24,2241,215,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T19:28:18.739Z","2024-05-19T19:28:24.523Z",TRUE,"pitch","852338da-9d88-4aa6-9657-84510e823944",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.48,1.59,NA,77.41,199.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,53,"bottom",8,"2024-05-19T19:28:07.305Z","2024-05-19T19:29:40.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.4,14,0.88,0.4447,6.5898,22.6679,-25.9798,-0.3514,4.0213,1.0386,1.4606,8.5053,-122.8334,-5.691,-2.4124,50.0009,5.996,-0.5423,2.4,7.2,24,2012,215,NA,NA,NA,NA,NA,NA,FALSE,-31.9,6.2,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T19:26:01.619Z","2024-05-19T19:26:09.633Z",TRUE,"pitch","574ef8e8-9660-4f0c-b2ea-7a9e5b511794",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.88,1.82,NA,94.87,167.38,"ground_ball","soft","1",124.1,175.96,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Trevor Larnach grounds out softly, pitcher Hunter Gaddis to first baseman Josh Naylor.",0,1,2,52,"top",8,"2024-05-19T19:25:30.216Z","2024-05-19T19:26:09.633Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.8,6,0.91,0.3932,6.7873,30.5991,-14.7426,-4.8286,8.8625,0.5805,2.6444,10.531,-139.1941,-6.2976,-2.6207,50.0008,5.9083,-9.4959,24,3.6,24,2397,206,56.6,-28,5,NA,NA,NA,TRUE,-14.9,14.9,6.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T19:25:47.484Z","2024-05-19T19:25:51.683Z",TRUE,"pitch","45e29e14-ddca-4f1a-a557-5d38f4c7d17e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8839,1.8192,NA,111.82,183.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Trevor Larnach grounds out softly, pitcher Hunter Gaddis to first baseman Josh Naylor.",0,1,2,52,"top",8,"2024-05-19T19:25:30.216Z","2024-05-19T19:26:09.633Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.5,8,0.88,0.4459,7.1354,24.4871,-25.5245,-9.5958,4.3531,0.136,2.0416,9.2809,-122.8737,-3.6105,-2.4445,50.0035,5.7002,-14.6644,26.4,7.2,24,2045,241,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",7,"2024-05-19T19:25:13.144Z","2024-05-19T19:25:23.169Z",TRUE,"pitch","f8c4c168-1aab-4947-bea6-7afb398c902e",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.39,1.67,NA,118.95,163.4,"fly_ball","medium","7",68.2,92.06,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Will Brennan.",0,1,2,51,"top",8,"2024-05-19T19:22:55.564Z","2024-05-19T19:25:23.169Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.7,5,0.87,0.4148,6.9415,25.8981,-28.4524,3.1435,2.1029,-0.0512,2.7918,5.7045,-131.6503,-3.5098,-2.6479,50.0015,6.2301,5.5604,13.2,7.2,24,2447,143,88.8,43,303,NA,NA,NA,TRUE,-29.9,3.4,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",5,"2024-05-19T19:24:47.989Z","2024-05-19T19:24:54.832Z",TRUE,"pitch","a169c953-5585-4a1b-ae7e-ad968f5fd585",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2952,1.6442,NA,95.29,198.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Will Brennan.",0,1,2,51,"top",8,"2024-05-19T19:22:55.564Z","2024-05-19T19:25:23.169Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.1,14,0.91,0.4553,7.3207,23.1348,-24.0164,-12.0965,5.5611,0.5695,1.5089,11.5236,-120.252,-4.633,-2.7111,50.0006,5.5889,-17.7297,32.4,8.4,24,2190,243,NA,NA,NA,NA,NA,NA,FALSE,-30.8,9.1,19.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",4,"2024-05-19T19:24:30.591Z","2024-05-19T19:24:36.648Z",TRUE,"pitch","1bba93d0-38e9-4e24-8b2e-8027cebd591c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3939,1.7192,NA,79.09,168.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Will Brennan.",0,1,2,51,"top",8,"2024-05-19T19:22:55.564Z","2024-05-19T19:25:23.169Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.9,12,0.87,0.4189,6.6734,26.5407,-28.3512,1.9908,2.2027,0.9945,2.6076,8.8243,-130.5759,-4.0565,-2.682,50.0005,6.3054,3.4482,9.6,7.2,24,2403,139,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",3,"2024-05-19T19:24:11.018Z","2024-05-19T19:24:16.264Z",TRUE,"pitch","3614df29-1076-47f6-ade8-b3dd5369ae07",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.39,1.67,NA,134.42,139.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Will Brennan.",0,1,2,51,"top",8,"2024-05-19T19:22:55.564Z","2024-05-19T19:25:23.169Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,11,0.92,0.3906,6.9131,31.4983,-13.1619,-4.8869,9.5449,-0.457,3.6649,8.4456,-140.1957,-4.2148,-2.8727,50.0044,6.046,-9.7364,28.8,3.6,24,2411,205,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",2,"2024-05-19T19:23:53.502Z","2024-05-19T19:23:58.481Z",TRUE,"pitch","936ca143-c85f-48bb-b8ed-1d90f04e1537",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3939,1.5943,NA,138.91,146.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Will Brennan.",0,1,2,51,"top",8,"2024-05-19T19:22:55.564Z","2024-05-19T19:25:23.169Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,74.6,1,0.9,0.4612,7.2394,23.994,-26.9717,-10.2107,3.647,-0.5748,3.41,7.7436,-119.0041,0.0633,-2.553,50.0031,5.8373,-14.5663,26.4,8.4,24,1952,240,NA,NA,NA,NA,NA,NA,FALSE,-34.2,7,16.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
