"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718652,"2023-04-09",0,"2023-04-09T20:03:41.043Z","2023-04-09T20:03:50.310Z",TRUE,"pitch","79f9f4ac-ab64-4d0d-bc70-b0b2ce0fc778",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.52,1.57,NA,101.12,163.45,"fly_ball","hard","9",192.96,86.49,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Alec Bohm flies out sharply to right fielder Stuart Fairchild.",0,6,4,73,"bottom",9,"2023-04-09T20:03:38.252Z","2023-04-09T20:03:50.310Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.4,6,2,0.4528,6.8809,23.7599,-30.4437,7.9567,1.1702,0.4165,2.7899,1.7241,-121.0007,-0.6413,-1.3393,50.0053,5.7275,11.7909,21.6,9.6,24,2595,76,100.2,32,325,NA,NA,NA,TRUE,-37.3,2.3,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",3,"2023-04-09T20:03:13.094Z","2023-04-09T20:03:20.622Z",TRUE,"pitch","a751178a-52a8-4c69-96f1-c3d3cba92d1a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.369,1.5675,NA,148.09,170.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Bryson Stott called out on strikes.",0,6,4,72,"bottom",9,"2023-04-09T20:02:21.317Z","2023-04-09T20:03:20.622Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.1,4,2,0.3929,7.0211,35.5295,-11.1217,-1.7096,10.7278,-0.8156,2.5287,1.1492,-140.1274,-6.8274,-1.0116,50.0065,5.7451,-3.3561,13.2,2.4,24,2211,207,NA,NA,NA,NA,NA,NA,TRUE,-11.8,18,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",2,"2023-04-09T20:02:53.565Z","2023-04-09T20:02:57.690Z",TRUE,"pitch","c4be02f8-452b-4e68-8d27-ccc9f48c7c01",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.55,NA,71.48,169.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Bryson Stott called out on strikes.",0,6,4,72,"bottom",9,"2023-04-09T20:02:21.317Z","2023-04-09T20:03:20.622Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.4,12,2,0.4092,7.0627,28.3181,-19.4148,0.8394,7.0296,1.1941,2.5737,5.9883,-133.7379,-4.3501,-1.1812,50.001,5.6102,1.5233,7.2,4.8,24,2372,186,NA,NA,NA,NA,NA,NA,FALSE,-20.3,12,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",1,"2023-04-09T20:02:38.759Z","2023-04-09T20:02:42.612Z",TRUE,"pitch","2e96c070-97c7-4d96-aa98-9d12a9662e0b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3943,1.5931,NA,112.21,224.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Bryson Stott called out on strikes.",0,6,4,72,"bottom",9,"2023-04-09T20:02:21.317Z","2023-04-09T20:03:20.622Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.4,14,2,0.431,7.1603,25.9343,-24.0072,-9.3448,4.9945,0.1258,0.5149,6.2879,-127.0539,-7.5075,-1.1665,50.0042,5.4149,-15.2852,28.8,7.2,24,1795,241,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",0,"2023-04-09T20:02:25.664Z","2023-04-09T20:02:30.413Z",TRUE,"pitch","da33fc59-de79-4880-acb7-b484f5f9dcec",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2931,1.5931,NA,121.79,149.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Bryson Stott called out on strikes.",0,6,4,72,"bottom",9,"2023-04-09T20:02:21.317Z","2023-04-09T20:03:20.622Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,2,2,0.3914,6.8851,31.6826,-12.1864,-2.1279,10.0758,-0.1255,3.3213,3,-139.9749,-4.5556,-0.9349,50.0046,5.7684,-4.2221,15.6,2.4,24,2285,202,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",5,"2023-04-09T20:01:58.348Z","2023-04-09T20:02:03.860Z",TRUE,"pitch","769eab8d-7200-4852-89d0-dc18cad57a37",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.8986,1.9003,NA,117.09,173.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nick Castellanos called out on strikes.",0,6,4,71,"bottom",9,"2023-04-09T20:00:56.660Z","2023-04-09T20:02:03.860Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,8,2,0.3939,7.025,33.0879,-11.2961,-1.9276,10.6728,-0.0023,2.4101,3.2776,-139.3864,-6.9678,-0.9461,50.0001,5.6982,-3.77,13.2,2.4,24,2335,202,NA,NA,NA,NA,NA,NA,TRUE,-12,18,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",4,"2023-04-09T20:01:42.218Z","2023-04-09T20:01:46.755Z",TRUE,"pitch","a524464f-6eaa-4809-a5c1-a6d818b70c97",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.8986,1.9258,NA,110.84,185.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nick Castellanos called out on strikes.",0,6,4,71,"bottom",9,"2023-04-09T20:00:56.660Z","2023-04-09T20:02:03.860Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87,8,2,0.3965,7.2102,30.1254,-12.8901,-3.1156,9.9717,0.1616,1.98,4.5225,-138.0268,-7.7073,-1.0917,50.0003,5.6725,-6.0237,19.2,3.6,24,2235,208,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",3,"2023-04-09T20:01:28.036Z","2023-04-09T20:01:33.479Z",TRUE,"pitch","77b1c373-0b88-4890-9fc4-2c5d4466a5a5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.9237,1.977,NA,76.17,202.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nick Castellanos called out on strikes.",0,6,4,71,"bottom",9,"2023-04-09T20:00:56.660Z","2023-04-09T20:02:03.860Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,84.8,14,2,0.4114,6.9364,24.0353,-23.6425,3.0063,4.7324,1.0712,1.3326,4.7317,-132.3391,-6.6206,-1.1195,50.0002,5.5592,5.4157,14.4,6,24,2337,172,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",2,"2023-04-09T20:01:10.693Z","2023-04-09T20:01:14.492Z",TRUE,"pitch","a6ff8ca1-7932-4fa7-950c-318944bfa428",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.8986,1.9258,NA,78.27,217.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nick Castellanos called out on strikes.",0,6,4,71,"bottom",9,"2023-04-09T20:00:56.660Z","2023-04-09T20:02:03.860Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.9,14,2,0.4409,7.1887,24.1237,-26.4509,6.1873,3.6571,1.0161,0.7725,3.4162,-124.077,-6.4582,-1.181,50.0011,5.6043,9.6744,20.4,7.2,24,2668,87,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718652,"2023-04-09",1,"2023-04-09T20:00:59.034Z","2023-04-09T20:01:03.534Z",TRUE,"pitch","f86b8f60-799f-475a-ae63-a0930e66ea8e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,4.1521,1.9785,NA,121.24,188.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nick Castellanos called out on strikes.",0,6,4,71,"bottom",9,"2023-04-09T20:00:56.660Z","2023-04-09T20:02:03.860Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,8,2,0.3967,7.2656,32.0091,-11.1524,-2.8004,10.9011,-0.1113,1.8596,3.3636,-138.2761,-8.2704,-0.982,50.0061,5.6455,-5.4021,19.2,2.4,24,2240,205,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.1,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
