"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716711,"2023-09-05",4,"2023-09-06T01:16:05.653Z","2023-09-06T01:16:26.452Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,518934,"/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,1,3,56,"bottom",7,"2023-09-06T01:14:45.374Z","2023-09-06T01:16:48.905Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",4,"2023-09-06T01:14:41.326Z","2023-09-06T01:14:48.368Z",TRUE,"pitch","31e1de06-1c2f-4967-8c1a-669cd0c7f0ed",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.17,1.46,NA,131.33,213.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ben Rortvedt strikes out on a foul tip.",0,1,3,55,"bottom",7,"2023-09-06T01:12:58.107Z","2023-09-06T01:14:48.368Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.9,13,2,0.4193,5.7235,26.3212,-28.6436,-9.7616,2.0447,-0.376,0.9236,4.7643,-130.4204,-6.7551,-0.9538,50.0064,5.6953,-16.8923,27.6,8.4,24,1650,243,NA,NA,NA,NA,NA,NA,TRUE,-31.4,2.5,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",3,"2023-09-06T01:14:25.094Z","2023-09-06T01:14:32.028Z",TRUE,"pitch","741311ca-93a9-44f4-b0b2-09b08e8121da",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1926,1.4857,NA,146.91,183.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ben Rortvedt strikes out on a foul tip.",0,1,3,55,"bottom",7,"2023-09-06T01:12:58.107Z","2023-09-06T01:14:48.368Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88,4,2,0.3923,5.895,30.361,-12.9877,-3.8926,9.7096,-0.7846,2.0418,2.3046,-139.4318,-7.7113,-1.1147,50.0008,5.6939,-7.6892,26.4,3.6,24,2274,216,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.2,6.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",2,"2023-09-06T01:14:02.992Z","2023-09-06T01:14:09.202Z",TRUE,"pitch","9ba1409f-2cb1-4657-af13-987eb47a71a5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.17,1.46,NA,83.1,149.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ben Rortvedt strikes out on a foul tip.",0,1,3,55,"bottom",7,"2023-09-06T01:12:58.107Z","2023-09-06T01:14:48.368Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,12,2,0.3947,6.0563,29.9426,-14.3647,-5.082,9.1275,0.8894,3.3182,6.891,-138.5717,-4.1905,-0.9652,50.0052,5.8047,-9.9195,28.8,3.6,24,2185,222,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.8,7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",1,"2023-09-06T01:13:48.062Z","2023-09-06T01:13:52.930Z",TRUE,"pitch","697131ac-04a0-4ae5-b907-cd7cbd8e19e9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1407,1.4597,NA,100.35,204.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ben Rortvedt strikes out on a foul tip.",0,1,3,55,"bottom",7,"2023-09-06T01:12:58.107Z","2023-09-06T01:14:48.368Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.7,14,2,0.4141,5.8281,27.4556,-26.0205,-9.3702,3.4724,0.4367,1.2769,6.575,-132.1323,-6.7484,-0.8632,50.0044,5.769,-16.614,28.8,7.2,24,1695,248,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",0,"2023-09-06T01:13:21.968Z","2023-09-06T01:13:26.718Z",TRUE,"pitch","4428731d-48f1-41ff-92bc-19185a9bfb16",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.17,1.46,NA,92.9,170.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ben Rortvedt strikes out on a foul tip.",0,1,3,55,"bottom",7,"2023-09-06T01:12:58.107Z","2023-09-06T01:14:48.368Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87,6,2,0.3958,5.8504,30.923,-14.8788,-3.8163,8.915,0.6323,2.527,5.5912,-138.3981,-6.1376,-0.9184,50.0016,5.7702,-7.4026,20.4,3.6,24,2188,221,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15,5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",4,"2023-09-06T01:12:54.025Z","2023-09-06T01:12:59.558Z",TRUE,"pitch","c406c836-51a8-4eb1-84c3-ed1a7984d285",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.18,1.46,NA,153.6,195.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,1,3,54,"bottom",7,"2023-09-06T01:12:12.238Z","2023-09-06T01:12:59.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.9,13,2,0.4177,5.6925,27.9565,-31.2082,-10.5497,0.5545,-0.9601,1.5866,3.7057,-131.1556,-4.8358,-1.0215,50.0016,5.7838,-18.3628,28.8,8.4,24,1827,238,NA,NA,NA,NA,NA,NA,TRUE,-33.6,0.1,18.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",2,"2023-09-06T01:12:33.314Z","2023-09-06T01:12:37.614Z",TRUE,"pitch","03e15f84-4292-4903-aab4-cacd0ab8be59",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.18,1.46,NA,129.89,212.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,1,3,54,"bottom",7,"2023-09-06T01:12:12.238Z","2023-09-06T01:12:59.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.9,13,2,0.4405,5.6774,25.188,-35.1517,2.9854,-1.9021,-0.3383,0.972,1.3,-124.3853,-4.7019,-1.2557,50.0031,5.8048,4.6729,7.2,9.6,24,2358,109,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-4.3,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",1,"2023-09-06T01:12:14.617Z","2023-09-06T01:12:19.677Z",TRUE,"pitch","8bec09fa-d872-49be-ba39-01cad1eeeddc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.18,1.46,NA,158.14,165.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,1,3,54,"bottom",7,"2023-09-06T01:12:12.238Z","2023-09-06T01:12:59.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.3,11,2,0.3996,5.7415,30.0264,-23.652,-10.1106,4.4807,-1.0792,2.7294,3.5297,-137.0086,-4.135,-1.0699,50.0042,5.8728,-19.2397,37.2,6,24,2094,219,NA,NA,NA,NA,NA,NA,FALSE,-23.4,7.4,17.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",0,"2023-09-06T01:10:28.813Z","2023-09-06T01:12:14.617Z",FALSE,"action",NA,NA,"Pitching Change: Miguel Diaz replaces Jose Cisnero.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622766,"/api/v1/people/622766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,1,3,54,"bottom",7,"2023-09-06T01:12:12.238Z","2023-09-06T01:12:59.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",3,"2023-09-06T01:12:46.014Z","2023-09-06T01:12:54.025Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,672724,"/api/v1/people/672724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,1,3,54,"bottom",7,"2023-09-06T01:12:12.238Z","2023-09-06T01:12:59.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",622766,"Miguel Díaz","/api/v1/people/622766","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",4,"2023-09-06T01:07:56.634Z","2023-09-06T01:08:04.151Z",TRUE,"pitch","bbde24cb-9d10-4656-a59d-7c4ca8a31e2e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.22,1.55,NA,139.71,135.33,"ground_ball","medium","5",109.03,181.16,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Zach McKinstry grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,1,3,53,"top",7,"2023-09-06T01:06:13.308Z","2023-09-06T01:08:04.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.6,11,0.91,0.3934,7.0642,29.7361,-15.9203,-3.0438,8.2694,-0.5958,3.8313,4.3016,-138.9593,-2.5177,-1.7649,50.0004,5.8008,-5.9812,16.8,3.6,24,2087,208,93,-9,22,NA,NA,NA,TRUE,-15.2,14.6,4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",3,"2023-09-06T01:07:36.087Z","2023-09-06T01:07:41.471Z",TRUE,"pitch","1e4c58ba-1fb6-4249-818e-6fca39b69359",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0883,1.4859,NA,133.39,226.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Zach McKinstry grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,1,3,53,"top",7,"2023-09-06T01:06:13.308Z","2023-09-06T01:08:04.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.6,13,0.9,0.4217,6.5913,25.2737,-29.7152,-9.188,1.4317,-0.43,0.4586,6.9908,-129.5483,-6.9486,-1.9604,50.0008,5.4258,-15.726,25.2,8.4,24,1280,254,NA,NA,NA,NA,NA,NA,FALSE,-33,1.3,15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",2,"2023-09-06T01:07:15.843Z","2023-09-06T01:07:19.707Z",TRUE,"pitch","0a8884b0-9cd6-410f-a498-a76aee93f65c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.22,1.55,NA,154.19,203.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Zach McKinstry grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,1,3,53,"top",7,"2023-09-06T01:06:13.308Z","2023-09-06T01:08:04.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.8,13,0.91,0.4244,6.6271,25.5004,-29.5244,-8.0312,1.5708,-0.9758,1.3237,5.341,-128.8045,-4.9338,-2.0275,50.0051,5.5336,-13.564,22.8,8.4,24,1322,253,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2,13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",1,"2023-09-06T01:06:57.331Z","2023-09-06T01:07:02.159Z",TRUE,"pitch","2d726d20-f164-4d95-be91-bbfc5360232f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2978,1.538,NA,117.84,200.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Zach McKinstry grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,1,3,53,"top",7,"2023-09-06T01:06:13.308Z","2023-09-06T01:08:04.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82.5,8,0.91,0.4216,6.7405,24.5893,-28.8355,-7.6664,1.9515,-0.022,1.4188,7.7572,-129.4392,-4.9035,-2.048,50.0045,5.5205,-13.135,21.6,7.2,24,1173,248,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.8,12.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",0,"2023-09-06T01:06:37.583Z","2023-09-06T01:06:41.427Z",TRUE,"pitch","e3872df9-73c4-4958-bffc-b5276191cd4e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2978,1.5497,NA,109.5,217.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Zach McKinstry grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,1,3,53,"top",7,"2023-09-06T01:06:13.308Z","2023-09-06T01:08:04.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83.3,14,0.91,0.417,6.5934,27.1735,-31.9968,-7.5468,0.1065,0.1967,0.7768,7.9004,-131.2407,-6.0541,-1.8689,50.0059,5.4899,-13.1976,19.2,8.4,24,1370,248,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-1,12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716711,"2023-09-05",3,"2023-09-06T01:06:07.923Z","2023-09-06T01:06:13.736Z",TRUE,"pitch","26bd96aa-a1be-40a0-82e9-9a2b828a9953",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.51,1.67,NA,146.99,149.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Akil Baddoo strikes out on a foul tip.",0,1,3,52,"top",7,"2023-09-06T01:04:51.246Z","2023-09-06T01:06:13.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.3,1,0.91,0.3951,6.8015,29.4853,-13.5194,-3.3555,9.5713,-0.7869,3.3059,3.6132,-138.3922,-4.4775,-1.6704,50.0039,5.8435,-6.5408,21.6,3.6,24,1974,210,NA,NA,NA,NA,NA,NA,TRUE,-13.4,16.7,5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
