"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716922,"2023-08-20",2,"2023-08-20T19:27:06.834Z","2023-08-20T19:27:18.179Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Spencer Torkelson.",0,4,1,51,"bottom",7,"2023-08-20T19:26:22.468Z","2023-08-20T19:29:21.750Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",8,"2023-08-20T19:25:58.719Z","2023-08-20T19:26:06.855Z",TRUE,"pitch","63b6a66a-1cc7-4db8-ad84-84b278639485",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.2,1.46,NA,105.99,190.95,"ground_ball","medium","5",101.35,173.2,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.5,9,0.81,0.4415,6.6456,24.3491,-29.0205,1.9258,2.0262,0.289,1.7715,-3.1205,-123.9794,-3.5731,1.3127,50.0053,5.6484,3.0039,4.8,7.2,24,1995,216,77.1,-37,4,NA,NA,NA,TRUE,-34.6,3.1,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",7,"2023-08-20T19:25:46.511Z","2023-08-20T19:25:50.180Z",TRUE,"pitch","c94e619c-6076-445d-802e-c8209608092e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.142,1.4373,NA,102.31,112.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.2,12,0.89,0.4093,6.2822,26.885,-20.9661,4.7474,6.1716,0.3853,4.6939,-4.2951,-133.4657,1.2318,1.3933,50.0039,5.7291,8.6241,20.4,4.8,24,2110,147,NA,NA,NA,NA,NA,NA,FALSE,-20.6,11.6,-7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",5,"2023-08-20T19:25:22.562Z","2023-08-20T19:25:25.886Z",TRUE,"pitch","36148c3b-36e0-414b-947e-a1601d4e2860",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.2,1.46,NA,136.48,184.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.2,4,0.9,0.4409,6.408,25.3828,-22.2178,8.7545,6.3761,-0.5111,2.0081,-7.3319,-124.3144,-4.2509,1.3419,50.0048,5.589,13.6768,27.6,7.2,24,1832,125,NA,NA,NA,NA,NA,NA,FALSE,-26.8,10.8,-14.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",4,"2023-08-20T19:25:11.087Z","2023-08-20T19:25:17.360Z",TRUE,"pitch","1dff251a-883b-4b9c-9b8a-928444158ede",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2677,1.5124,NA,141.81,191.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.9,7,2,0.421,6.4248,27.8314,-17.9413,4.2609,8.3061,-0.6509,1.7618,-6.5077,-130.1868,-6.1215,1.3298,50.0001,5.5056,7.2989,16.8,4.8,24,2209,146,NA,NA,NA,NA,NA,NA,FALSE,-20.4,13.8,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",3,"2023-08-20T19:25:00.306Z","2023-08-20T19:25:04.392Z",TRUE,"pitch","afdf2281-1cf2-43e1-8249-f283381587b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2677,1.5124,NA,77.34,208.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.7,14,0.59,0.4296,6.417,24.6006,-20.2034,2.0059,7.265,1.0404,1.1038,-1.7277,-127.1916,-7.1583,1.4659,50.0054,5.5415,3.3071,8.4,4.8,24,2135,155,NA,NA,NA,NA,NA,NA,FALSE,-23.8,11.9,-3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",0,"2023-08-20T19:24:38.987Z","2023-08-20T19:24:39.020Z",FALSE,"action",NA,NA,"Defensive switch from left field to third base for Matt Vierling.","Defensive Switch",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","100","50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",1,"2023-08-20T19:24:39.020Z","2023-08-20T19:24:39.022Z",FALSE,"action",NA,NA,"Akil Baddoo remains in the game as the left fielder.","Defensive Switch",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668731,"/api/v1/people/668731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","801","50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,628451,"/api/v1/people/628451",NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",2,"2023-08-20T19:24:39.022Z","2023-08-20T19:25:00.306Z",FALSE,"action",NA,NA,"Defensive switch from third base to second base for Zack Short.","Defensive Switch",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","900","50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",6,"2023-08-20T19:25:36.521Z","2023-08-20T19:25:46.511Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,657656,"/api/v1/people/657656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,4,1,50,"bottom",7,"2023-08-20T19:24:58.009Z","2023-08-20T19:26:06.855Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",3,"2023-08-20T19:21:15.269Z","2023-08-20T19:21:24.297Z",TRUE,"pitch","3bdaf52b-a460-4004-a312-fc84399f1209",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.48,1.61,NA,130.8,197.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,4,1,49,"top",7,"2023-08-20T19:19:46.289Z","2023-08-20T19:21:24.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,80.3,7,0.9,0.4356,6.3109,19.8866,-31.2733,0.7455,0.5584,-0.3622,1.5343,4.157,-124.6885,-2.759,-2.1329,50.0027,5.1792,1.1986,3.6,8.4,24,2152,115,NA,NA,NA,NA,NA,NA,TRUE,-35.9,0.7,-2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",2,"2023-08-20T19:20:44.925Z","2023-08-20T19:20:51.948Z",TRUE,"pitch","8ec7aaa5-ccfd-456c-94c3-755350492ef1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.48,1.61,NA,134.63,166.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,4,1,49,"top",7,"2023-08-20T19:19:46.289Z","2023-08-20T19:21:24.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.5,4,0.9,0.4418,6.1784,23.1786,-33.4484,-0.7902,-0.8148,-0.4625,2.665,4.2676,-123.6659,-0.1663,-2.1032,50.0039,5.5237,-1.2317,1.2,8.4,24,2252,113,NA,NA,NA,NA,NA,NA,FALSE,-39,-1.3,0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",1,"2023-08-20T19:20:23.654Z","2023-08-20T19:20:27.626Z",TRUE,"pitch","d8f8ca68-01d6-451f-b6ef-dff1a5863847",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.48,1.61,NA,105.4,157.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,4,1,49,"top",7,"2023-08-20T19:19:46.289Z","2023-08-20T19:21:24.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,3,0.9,0.394,6.2096,30.6286,-18.3852,-6.141,7.0412,0.3044,3.0011,8.1396,-138.913,-3.046,-1.8635,50.0005,5.3316,-12.0217,28.8,4.8,24,2315,218,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.4,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",0,"2023-08-20T19:20:09.003Z","2023-08-20T19:20:14.235Z",TRUE,"pitch","701a3923-ec17-406d-8bfa-dd8aa2fbd4d1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4941,1.6377,NA,126.58,178.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,4,1,49,"top",7,"2023-08-20T19:19:46.289Z","2023-08-20T19:21:24.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.3,5,0.9,0.4408,6.3813,25.9079,-32.5019,-0.0526,-0.2121,-0.2513,2.2295,4.6094,-124.4577,-1.1128,-2.1235,50.0005,5.3838,-0.0823,1.2,8.4,24,2177,124,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.4,-1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",6,"2023-08-20T19:19:37.224Z","2023-08-20T19:19:41.774Z",TRUE,"pitch","1982ca75-d491-4648-916e-1b233fb03b50",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.5,1.67,NA,147.92,195.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,1,48,"top",7,"2023-08-20T19:17:55.615Z","2023-08-20T19:19:41.774Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.6,7,0.9,0.4418,6.2482,23.6446,-32.3794,-0.1396,-0.1293,-0.8113,1.5942,3.3297,-123.7537,-2.452,-2.1535,50.0048,5.298,-0.2179,1.2,8.4,24,2211,100,NA,NA,NA,NA,NA,NA,TRUE,-38.3,-0.6,-0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA,NA
716922,"2023-08-20",4,"2023-08-20T19:19:00.750Z","2023-08-20T19:19:07.795Z",TRUE,"pitch","1c478832-7224-4a37-9da7-fa81ce5c33aa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.5,1.67,NA,119.33,205.46,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,1,48,"top",7,"2023-08-20T19:17:55.615Z","2023-08-20T19:19:41.774Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76.9,13,0.9,0.451,6.2808,24.5309,-32.656,2.3779,-0.3219,-0.0611,1.2342,4.0918,-121.5973,-2.8523,-2.0767,50.0028,5.2644,3.5498,7.2,9.6,24,2224,134,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-1,-5.3,NA,NA,NA,NA,1,NA,TRUE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
