"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717190,"2023-08-01",5,"2023-08-01T04:41:34.193Z","2023-08-01T04:41:42.448Z",TRUE,"pitch","10eaceba-a0a0-47a3-b96d-ab6dddfb942d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.35,1.6,NA,135.04,206.92,"ground_ball","medium","4",152.94,154.59,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Patrick Bailey grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,4,3,82,"bottom",11,"2023-08-01T04:39:42.288Z","2023-08-01T04:41:42.448Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,78.7,13,0.9,0.4409,5.6596,23.4243,-20.1408,-4.8186,7.6892,-0.4734,1.18,4.2949,-123.9633,-7.1422,-1.5975,50.0052,5.7648,-7.5444,18,6,24,1182,216,72.8,-10,8,NA,NA,NA,TRUE,-25,12.6,7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",4,"2023-08-01T04:41:07.560Z","2023-08-01T04:41:12.052Z",TRUE,"pitch","65b83c63-9aa3-4516-86b9-b6ae11163e9f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.6,NA,159.81,168.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Patrick Bailey grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,4,3,82,"bottom",11,"2023-08-01T04:39:42.288Z","2023-08-01T04:41:42.448Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85,11,0.9,0.4025,5.7202,33.8856,-13.5345,-7.5287,9.9716,-1.1232,2.5982,4.1954,-136.7674,-5.983,-1.7097,50.0024,5.7649,-14.0738,40.8,4.8,24,2409,210,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.8,12.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",2,"2023-08-01T04:40:44.890Z","2023-08-01T04:40:48.959Z",TRUE,"pitch","7601a949-2171-49be-8d7d-4337f2bb7392",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.35,1.6,NA,119.85,199.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Patrick Bailey grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,4,3,82,"bottom",11,"2023-08-01T04:39:42.288Z","2023-08-01T04:41:42.448Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.1,77.9,13,0.9,0.4432,5.7413,25.3234,-21.0829,-6.3382,7.1715,-0.0749,1.4696,6.0568,-123.7137,-6.2541,-1.7346,50.0001,5.8046,-9.7962,21.6,6,24,1226,222,NA,NA,NA,NA,NA,NA,FALSE,-26.2,11.8,10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",1,"2023-08-01T04:40:24.834Z","2023-08-01T04:40:29.654Z",TRUE,"pitch","fea46648-0d2e-47d8-8775-fceb071ab816",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6338,1.7403,NA,109.97,182.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Patrick Bailey grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,4,3,82,"bottom",11,"2023-08-01T04:39:42.288Z","2023-08-01T04:41:42.448Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,8,0.9,0.4037,5.6552,30.5497,-10.7745,-7.2283,11.4881,0.1845,2.0985,7.1054,-135.8174,-7.773,-1.5301,50.0049,5.7524,-13.4671,43.2,3.6,24,2428,217,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19.2,11.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",0,"2023-08-01T04:40:03.090Z","2023-08-01T04:40:07.238Z",TRUE,"pitch","24d4e590-f6d7-4e59-ae27-0b350c29776b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6338,1.7403,NA,131.14,220.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Patrick Bailey grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,4,3,82,"bottom",11,"2023-08-01T04:39:42.288Z","2023-08-01T04:41:42.448Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,13,0.9,0.4025,5.6969,31.1505,-10.7826,-7.1169,11.415,-0.371,0.6832,6.1626,-136.3185,-11.2539,-1.741,50.004,5.6196,-13.3386,42,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-13,18.4,11.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",3,"2023-08-01T04:40:55.498Z","2023-08-01T04:41:07.560Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,672275,"/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Patrick Bailey grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,4,3,82,"bottom",11,"2023-08-01T04:39:42.288Z","2023-08-01T04:41:42.448Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",7,"2023-08-01T04:39:30.424Z","2023-08-01T04:39:35.094Z",TRUE,"pitch","f371ebd5-29ee-4eb5-842e-888b483038fb",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.51,1.7,NA,157.19,174.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,4,3,81,"bottom",11,"2023-08-01T04:36:52.251Z","2023-08-01T04:39:35.094Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,77.7,13,0.9,0.4445,5.5077,25.6642,-31.3393,-1.5285,0.5408,-1.0543,2.3897,2.1145,-123.4436,-2.4063,-1.7253,50.0019,6.028,-2.3479,3.6,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-37.4,0.6,2.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,669477,"Casey Schmitt","/api/v1/people/669477"
717190,"2023-08-01",5,"2023-08-01T04:38:55.020Z","2023-08-01T04:39:02.627Z",TRUE,"pitch","e90fa95d-36ed-41e0-b48f-60ef6e82208c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5419,1.65,NA,95.56,238.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,4,3,81,"bottom",11,"2023-08-01T04:36:52.251Z","2023-08-01T04:39:35.094Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,80.2,14,0.9,0.4349,5.7386,23.3956,-20.8565,-5.0135,7.0339,0.5625,-0.0067,6.6291,-125.5235,-9.8969,-1.451,50.0037,5.6595,-8.0686,16.8,6,24,1430,220,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.8,7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",3,"2023-08-01T04:38:12.890Z","2023-08-01T04:38:17.221Z",TRUE,"pitch","9befe196-82fc-4982-a880-2841d6188fd4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.51,1.7,NA,137.43,198.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,4,3,81,"bottom",11,"2023-08-01T04:36:52.251Z","2023-08-01T04:39:35.094Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78.9,13,0.9,0.4401,5.6485,22.9232,-23.5544,-5.9191,5.4843,-0.5359,1.4917,4.71,-124.0659,-5.9311,-1.6824,50.0016,5.8549,-9.3021,19.2,7.2,24,1133,224,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.9,9.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717190,"2023-08-01",2,"2023-08-01T04:37:55.756Z","2023-08-01T04:38:00.311Z",TRUE,"pitch","d139252b-a67a-4038-860f-5194c6710970",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.6032,1.7704,NA,101.67,182.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,4,3,81,"bottom",11,"2023-08-01T04:36:52.251Z","2023-08-01T04:39:35.094Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85,9,0.9,0.4047,5.7563,30.875,-11.3483,-6.3315,11.2398,0.4021,2.0811,7.3773,-135.566,-7.7195,-1.5377,50.0043,5.7662,-11.7335,37.2,3.6,24,2439,212,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.7,9.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
