"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718023,"2023-05-26",1,"2023-05-27T01:37:07.106Z","2023-05-27T01:37:11.607Z",TRUE,"pitch","25d57320-cb88-49fa-a36a-82554631ea8b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.7623,1.8047,NA,150.51,193.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Fernando Tatis Jr. lines out to third baseman DJ LeMahieu.",0,4,1,67,"top",9,"2023-05-27T01:36:26.875Z","2023-05-27T01:38:08.927Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.8,79.2,13,0.89,0.4351,5.56,27.7175,-35.3829,-11.3149,-2.0048,-0.8791,1.6861,5.6902,-126.2832,-1.0264,-1.7016,50.0029,4.9655,-18.1225,25.2,9.6,24,1988,252,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-3.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",0,"2023-05-27T01:36:52.793Z","2023-05-27T01:36:56.933Z",TRUE,"pitch","d849fda4-4eaf-4104-bd1a-b82c4562e132",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7095,1.7783,NA,188.62,187.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Fernando Tatis Jr. lines out to third baseman DJ LeMahieu.",0,4,1,67,"top",9,"2023-05-27T01:36:26.875Z","2023-05-27T01:38:08.927Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.7,79.3,13,0.9,0.4347,5.4653,26.8819,-32.6827,-11.4892,-0.3132,-1.879,1.9107,3.6715,-126.2275,-1.1113,-1.8638,50.0046,4.9998,-18.4505,28.8,9.6,24,2021,256,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-0.6,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",0,"2023-05-27T01:34:15.520Z","2023-05-27T01:34:23.030Z",TRUE,"pitch","f109fe9d-6109-4141-8946-18b42b903891",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.58,NA,113.67,174.51,"ground_ball","medium","5",107.21,166.62,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","DJ LeMahieu grounds into a force out, third baseman Rougned Odor to second baseman Jake Cronenworth. Anthony Rizzo out at 2nd.",0,4,1,66,"bottom",8,"2023-05-27T01:33:53.627Z","2023-05-27T01:34:23.030Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.7,5,0.91,0.4702,6.9308,22.5058,-31.376,7.9687,0.5791,0.0874,2.3803,4.7181,-116.6231,0.0513,-2.9989,50.0024,5.3244,10.9435,20.4,9.6,24,2600,75,82.2,-9,16,NA,NA,NA,TRUE,-41.3,1.3,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",2,"2023-05-27T01:33:28.985Z","2023-05-27T01:33:43.005Z",TRUE,"pitch","9863e483-d6bc-437d-a00a-a87188bac8be",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.75,1.77,NA,151.52,173.97,"line_drive","medium","9",145.46,99.47,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Anthony Rizzo singles on a line drive to right fielder Fernando Tatis Jr.",0,4,1,65,"bottom",8,"2023-05-27T01:32:28.523Z","2023-05-27T01:33:43.005Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.2,13,0.9,0.3908,7.1867,30.6669,-11.3219,-7.166,10.4749,-0.9057,2.4004,6.5085,-139.9848,-6.5851,-2.3262,50.0039,5.5194,-14.2676,45.6,3.6,24,2411,206,75,13,153,NA,NA,NA,FALSE,-11.6,17.9,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519203,"Anthony Rizzo","/api/v1/people/519203",NA,NA,NA,NA,NA,NA
718023,"2023-05-26",1,"2023-05-27T01:33:09.795Z","2023-05-27T01:33:14.789Z",TRUE,"pitch","3b0d30fd-2acf-4404-b2cd-a5dc6ff50d84",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.9736,2.0155,NA,106.06,197.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Anthony Rizzo singles on a line drive to right fielder Fernando Tatis Jr.",0,4,1,65,"bottom",8,"2023-05-27T01:32:28.523Z","2023-05-27T01:33:43.005Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.9,14,0.9,0.398,7.2031,29.5712,-14.7593,-4.9025,9.0724,0.2869,1.5365,9.373,-137.4463,-8.1448,-2.5256,50.003,5.5341,-9.411,24,3.6,24,2349,206,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",0,"2023-05-27T01:32:53.386Z","2023-05-27T01:32:57.185Z",TRUE,"pitch","5ebe3121-100e-4bb0-98a1-544e660d8299",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8679,1.7783,NA,127.62,188.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Anthony Rizzo singles on a line drive to right fielder Fernando Tatis Jr.",0,4,1,65,"bottom",8,"2023-05-27T01:32:28.523Z","2023-05-27T01:33:43.005Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.5,7,0.9,0.4524,6.8413,23.9132,-27.3135,4.4906,3.2765,-0.2786,1.8632,5.6983,-121.1126,-1.886,-3.2463,50.0025,5.0434,6.6633,15.6,8.4,24,2653,74,NA,NA,NA,NA,NA,NA,FALSE,-33.8,5.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",3,"2023-05-27T01:32:16.737Z","2023-05-27T01:32:24.262Z",TRUE,"pitch","1b0053f7-970e-40dd-ac23-e0b481f5e9b2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.85,1.83,NA,60.93,169.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Aaron Judge strikes out swinging.",0,4,1,64,"bottom",8,"2023-05-27T01:31:21.072Z","2023-05-27T01:32:24.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.4,14,0.9,0.399,7.1153,30.4899,-9.0164,-5.2861,12.1336,1.471,2.5494,11.4188,-137.2959,-6.654,-2.0556,50.0002,5.6183,-10.0875,36,2.4,24,2259,209,NA,NA,NA,NA,NA,NA,TRUE,-10.1,20.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",1,"2023-05-27T01:31:50.314Z","2023-05-27T01:31:54.850Z",TRUE,"pitch","00ccedfb-84f7-46ea-abc9-dcb7ebb88c77",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,4.0793,1.9364,NA,89.95,187.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Aaron Judge strikes out swinging.",0,4,1,64,"bottom",8,"2023-05-27T01:31:21.072Z","2023-05-27T01:32:24.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,75.9,9,0.9,0.4566,6.8796,24.4403,-30.6108,5.3605,1.0761,0.7096,1.8932,7.3151,-120.1939,-1.3296,-3.0759,50.0034,5.1848,7.8024,16.8,8.4,24,2604,82,NA,NA,NA,NA,NA,NA,FALSE,-38.4,1.9,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",0,"2023-05-27T01:31:35.421Z","2023-05-27T01:31:39.519Z",TRUE,"pitch","3020cdf4-ac41-436e-be36-e766c650cfb6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.9736,1.831,NA,91.4,162.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Aaron Judge strikes out swinging.",0,4,1,64,"bottom",8,"2023-05-27T01:31:21.072Z","2023-05-27T01:32:24.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.9,6,0.91,0.4554,6.6602,24.5531,-26.6351,8.675,3.7858,0.6717,2.8309,5.9563,-120.5059,-0.5597,-2.9636,50.0035,5.43,12.6903,27.6,8.4,24,2541,81,NA,NA,NA,NA,NA,NA,FALSE,-33,7,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",2,"2023-05-27T01:31:59.186Z","2023-05-27T01:32:16.737Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,592450,"/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Aaron Judge strikes out swinging.",0,4,1,64,"bottom",8,"2023-05-27T01:31:21.072Z","2023-05-27T01:32:24.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",0,"2023-05-27T01:30:59.907Z","2023-05-27T01:31:10.102Z",TRUE,"pitch","bb920460-00c8-4ba8-8a83-e3ff3833b0a3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.1,1.43,NA,157.44,155.73,"popup","medium","5",96.91,187.22,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Gleyber Torres pops out to third baseman Rougned Odor in foul territory.",0,4,1,63,"bottom",8,"2023-05-27T01:30:53.113Z","2023-05-27T01:31:10.102Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,11,0.9,0.4028,7.1134,30.8868,-13.6516,-5.5042,9.8965,-1.0609,3.0759,5.501,-136.17,-4.252,-2.3956,50.0001,5.6072,-10.2987,32.4,3.6,24,2275,208,93.1,76,58,NA,NA,NA,TRUE,-14.2,17.2,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",4,"2023-05-27T01:28:02.625Z","2023-05-27T01:28:12.145Z",TRUE,"pitch","7e1aeb2d-89c1-4863-9862-cd7c15f33861",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.47,1.65,NA,134.77,209.9,"ground_ball","medium","5",105.39,167.83,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Austin Nola grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,62,"top",8,"2023-05-27T01:26:49.582Z","2023-05-27T01:28:12.145Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543592,"Austin Nola","/api/v1/people/543592","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.2,80.1,13,0.89,0.4295,5.7429,29.8952,-33.9893,-12.6285,-1.1085,-0.4662,1.0698,7.2182,-128.2045,-2.8196,-1.6977,50.0021,4.8738,-20.7329,28.8,9.6,24,2061,255,88.3,-22,4,NA,NA,NA,TRUE,-38,-2.5,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",3,"2023-05-27T01:27:44.690Z","2023-05-27T01:27:49.814Z",TRUE,"pitch","7b8e8318-9c22-408a-bdbc-b5d350aefa34",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.551,1.6993,NA,78.26,155.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Austin Nola grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,62,"top",8,"2023-05-27T01:26:49.582Z","2023-05-27T01:28:12.145Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543592,"Austin Nola","/api/v1/people/543592","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,80.6,12,0.9,0.4256,5.8053,29.46,-35.727,-12.9841,-2.1214,1.0164,3.1002,10.9178,-129.1836,2.0341,-1.5988,50.0038,5.0688,-21.724,28.8,9.6,24,2109,259,NA,NA,NA,NA,NA,NA,FALSE,-38,-3,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",2,"2023-05-27T01:27:26.343Z","2023-05-27T01:27:29.793Z",TRUE,"pitch","13c60077-cb75-40fd-ac58-73410365a8fb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6038,1.673,NA,37.67,201.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Austin Nola grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,62,"top",8,"2023-05-27T01:26:49.582Z","2023-05-27T01:28:12.145Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543592,"Austin Nola","/api/v1/people/543592","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,74.2,14,0.88,0.4677,5.6406,24.5093,-36.1875,9.2952,-2.8972,2.0812,1.3728,5.923,-117.5939,-0.5722,-1.687,50.0033,5.0075,12.8778,20.4,12,24,2519,47,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-5,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",1,"2023-05-27T01:27:08.670Z","2023-05-27T01:27:12.684Z",TRUE,"pitch","a2f08221-6bd0-40c4-8914-3d1cc40020f8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5246,1.6993,NA,114.35,191.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Austin Nola grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,62,"top",8,"2023-05-27T01:26:49.582Z","2023-05-27T01:28:12.145Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543592,"Austin Nola","/api/v1/people/543592","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.6,8,0.9,0.4285,5.6122,26.9701,-33.4199,-12.0385,-0.7563,0.0695,1.7338,8.2932,-127.9513,-1.4068,-1.6535,50,4.9149,-19.9117,28.8,9.6,24,2065,253,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.4,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718023,"2023-05-26",0,"2023-05-27T01:26:52.414Z","2023-05-27T01:26:56.532Z",TRUE,"pitch","9028b1e6-7af4-4f76-96cf-1e5132ec3628",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.551,1.7257,NA,115.05,187.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Austin Nola grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,62,"top",8,"2023-05-27T01:26:49.582Z","2023-05-27T01:28:12.145Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543592,"Austin Nola","/api/v1/people/543592","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,80.3,8,0.9,0.4293,5.5626,27.3731,-32.0006,-12.0751,0.1097,0.0511,1.9069,8.3049,-127.7987,-1.2514,-1.6787,50.0055,4.926,-19.8928,30,9.6,24,2170,253,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
