"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716628,"2023-09-12",0,"2023-09-12T20:03:58.086Z","2023-09-12T20:04:01.086Z",TRUE,"pitch","ed5da943-81d4-4605-9f7f-705c7b123698",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.23,1.51,NA,136.1,172.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,3,2,66,"top",9,"2023-09-12T20:03:49.857Z","2023-09-12T20:06:56.095Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677592,"Everson Pereira","/api/v1/people/677592","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.7,4,0.91,0.4071,6.8985,28.467,-32.6148,-9.7075,-0.2435,-0.5011,2.4636,8.6923,-134.4289,1.9821,-2.5114,50.0001,4.028,-17.8083,26.4,8.4,24,2189,244,NA,NA,NA,NA,NA,NA,FALSE,-31.8,0.2,15.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",5,"2023-09-12T20:05:41.098Z","2023-09-12T20:05:47.515Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,677592,"/api/v1/people/677592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,3,2,66,"top",9,"2023-09-12T20:03:49.857Z","2023-09-12T20:06:56.095Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677592,"Everson Pereira","/api/v1/people/677592","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",3,"2023-09-12T20:03:27.772Z","2023-09-12T20:03:31.523Z",TRUE,"pitch","ea890b9a-454a-4892-b4b0-bd1eb8acaa01",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.59,1.72,NA,97.06,145.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,3,2,65,"top",9,"2023-09-12T20:02:22.307Z","2023-09-12T20:03:31.523Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664314,"Estevan Florial","/api/v1/people/664314","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86,3,0.85,0.4016,6.99,27.3314,-25.3101,-8.3242,3.6359,0.5232,3.4427,10.7026,-135.9305,2.3342,-2.3674,50.0034,4.3205,-15.717,28.8,6,24,2167,239,NA,NA,NA,NA,NA,NA,TRUE,-23.9,7.3,13.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",2,"2023-09-12T20:02:59.331Z","2023-09-12T20:03:02.728Z",TRUE,"pitch","6ce37d08-c663-4bb3-a78a-1a700540ddf3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.59,1.72,NA,120.95,198.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,3,2,65,"top",9,"2023-09-12T20:02:22.307Z","2023-09-12T20:03:31.523Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664314,"Estevan Florial","/api/v1/people/664314","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.5,13,0.91,0.4296,6.8568,25.3162,-38.5751,-8.8638,-3.8861,-0.1037,1.501,8.9398,-127.3431,1.8504,-2.5024,50.0021,3.809,-14.6071,19.2,9.6,24,1701,256,NA,NA,NA,NA,NA,NA,FALSE,-42,-6.4,14.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",1,"2023-09-12T20:02:42.378Z","2023-09-12T20:02:45.830Z",TRUE,"pitch","a910b47e-dce6-4fcd-ab58-7babd70a877f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.59,1.72,NA,147.43,175.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,3,2,65,"top",9,"2023-09-12T20:02:22.307Z","2023-09-12T20:03:31.523Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664314,"Estevan Florial","/api/v1/people/664314","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85.1,4,0.91,0.4063,6.8422,26.7751,-33.2609,-7.686,-0.5883,-0.7983,2.3613,7.2185,-134.3625,1.727,-2.51,50.0031,4.0592,-14.174,21.6,7.2,24,2199,239,NA,NA,NA,NA,NA,NA,FALSE,-32.4,-0.5,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",0,"2023-09-12T20:02:26.574Z","2023-09-12T20:02:30.143Z",TRUE,"pitch","7ab6156c-d386-4c5d-b7c6-9397fe2a3b3f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6867,1.6834,NA,155.78,210.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,3,2,65,"top",9,"2023-09-12T20:02:22.307Z","2023-09-12T20:03:31.523Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664314,"Estevan Florial","/api/v1/people/664314","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.5,13,2,0.4711,6.7098,21.3524,-29.4902,8.2714,1.9565,-1.0173,1.0503,1.6137,-116.1877,0.1488,-2.7951,50.0015,3.7832,11.3299,21.6,9.6,24,2481,71,NA,NA,NA,NA,NA,NA,FALSE,-39,3.8,-15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",4,"2023-09-12T19:59:50.883Z","2023-09-12T19:59:55.751Z",TRUE,"pitch","704911b5-0109-4732-8b42-a6511870449b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2428,1.4761,NA,134.76,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Masataka Yoshida called out on strikes.",0,3,2,64,"bottom",8,"2023-09-12T19:58:06.058Z","2023-09-12T19:59:55.751Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80,7,0.89,0.4336,6.1866,24.4483,-29.535,-1.3125,1.6322,-0.4659,1.9179,-4.2215,-126.0774,-3.1849,1.3974,50.0047,5.569,-2.1224,6,7.2,24,2160,153,NA,NA,NA,NA,NA,NA,TRUE,-33.8,2.5,3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",3,"2023-09-12T19:59:27.491Z","2023-09-12T19:59:30.491Z",TRUE,"pitch","dc56d825-c8dc-41d6-8e2c-d27286c9e1b5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.26,1.47,NA,105.82,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Masataka Yoshida called out on strikes.",0,3,2,64,"bottom",8,"2023-09-12T19:58:06.058Z","2023-09-12T19:59:55.751Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.6,6,0.91,0.4278,5.8853,27.1402,-30.4876,9.6916,1.0126,0.2933,2.4363,-6.8223,-128.1551,-1.7527,1.7343,50.0002,5.5165,16.0757,25.2,8.4,24,2122,116,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.7,-16,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",2,"2023-09-12T19:59:04.771Z","2023-09-12T19:59:07.771Z",TRUE,"pitch","3733cb0e-3798-4e0f-9769-6dcac325061b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.26,1.47,NA,92.24,170.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Masataka Yoshida called out on strikes.",0,3,2,64,"bottom",8,"2023-09-12T19:58:06.058Z","2023-09-12T19:59:55.751Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87,6,0.9,0.3974,5.8476,29.2624,-25.8423,9.7511,3.2867,0.6496,2.5366,-5.5447,-137.5814,-4.421,1.4196,50.0005,5.9063,18.7734,33.6,7.2,24,2007,132,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.3,-16.6,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",0,"2023-09-12T19:58:20.565Z","2023-09-12T19:58:23.837Z",TRUE,"pitch","33a490d3-ef51-4230-97f2-a4a84260a1f1",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.1543,1.4171,NA,207.59,232.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Masataka Yoshida called out on strikes.",0,3,2,64,"bottom",8,"2023-09-12T19:58:06.058Z","2023-09-12T19:59:55.751Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.5,13,0.91,0.4245,6.2327,23.162,-24.6434,1.3132,4.4518,-2.3765,0.2222,-9.8851,-128.3594,-8.3716,1.3314,50.0024,5.4044,2.2219,1.2,6,24,2263,121,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.6,-0.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",1,"2023-09-12T19:58:44.922Z","2023-09-12T19:58:47.922Z",FALSE,"pickoff","555a40f8-b043-4bf5-9a2b-65ce2953b3ea",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Masataka Yoshida called out on strikes.",0,3,2,64,"bottom",8,"2023-09-12T19:58:06.058Z","2023-09-12T19:59:55.751Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",4,"2023-09-12T19:57:46.593Z","2023-09-12T19:57:58.098Z",TRUE,"pitch","8544d469-5b98-41e3-b4d2-9b6a845f8fdf",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.76,1.81,NA,88.72,157.59,"ground_ball","medium","9",191.11,107.32,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Triston Casas singles on a ground ball to right fielder Aaron Judge.",0,3,2,63,"bottom",8,"2023-09-12T19:56:33.684Z","2023-09-12T19:57:58.098Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.9,6,0.9,0.3902,5.7412,27.3166,-23.925,8.9256,4.1208,0.7418,3.007,-4.6053,-139.6136,-3.4401,1.2408,50.0025,5.8045,17.866,34.8,6,24,2171,136,103.6,4,90,NA,NA,NA,FALSE,-22.3,7.1,-15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671213,"Triston Casas","/api/v1/people/671213",NA,NA,NA,NA,NA,NA
716628,"2023-09-12",2,"2023-09-12T19:57:10.877Z","2023-09-12T19:57:14.347Z",TRUE,"pitch","0931d59b-1853-4c29-b290-49d6e8b5639c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.76,1.81,NA,85.5,184.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Triston Casas singles on a ground ball to right fielder Aaron Judge.",0,3,2,63,"bottom",8,"2023-09-12T19:56:33.684Z","2023-09-12T19:57:58.098Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.5,9,0.91,0.426,6.0685,24.1757,-28.2766,10.3035,2.3231,0.8264,2.0093,-5.2681,-128.111,-3.344,1.5607,50.003,5.5199,17.2851,30,8.4,24,2187,124,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3.7,-17.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",1,"2023-09-12T19:56:54.539Z","2023-09-12T19:56:58.281Z",TRUE,"pitch","a15e7010-1276-4b18-917d-3e5a5ed7f55b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7758,1.6541,NA,55.83,163.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Triston Casas singles on a ground ball to right fielder Aaron Judge.",0,3,2,63,"bottom",8,"2023-09-12T19:56:33.684Z","2023-09-12T19:57:58.098Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.9,12,0.9,0.3932,5.9769,29.4342,-20.6907,9.932,5.8331,1.6048,2.7862,-2.9233,-138.9865,-4.7833,1.3762,50.0007,5.8926,19.5422,40.8,6,24,2208,137,NA,NA,NA,NA,NA,NA,FALSE,-20,9.8,-17.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",0,"2023-09-12T19:56:39.327Z","2023-09-12T19:56:42.927Z",TRUE,"pitch","e205222c-0ff6-4000-b6aa-d859c6aef9a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7166,1.9799,NA,70.07,169.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Triston Casas singles on a ground ball to right fielder Aaron Judge.",0,3,2,63,"bottom",8,"2023-09-12T19:56:33.684Z","2023-09-12T19:57:58.098Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.9,14,0.9,0.3934,5.7345,28.9377,-20.9677,9.9367,5.6987,1.2312,2.5835,-4.545,-138.8316,-5.3829,1.5918,50.0035,5.9287,19.5404,39.6,6,24,2244,133,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.5,-17.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",3,"2023-09-12T19:57:33.595Z","2023-09-12T19:57:46.593Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Triston Casas singles on a ground ball to right fielder Aaron Judge.",0,3,2,63,"bottom",8,"2023-09-12T19:56:33.684Z","2023-09-12T19:57:58.098Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716628,"2023-09-12",2,"2023-09-12T19:56:14.682Z","2023-09-12T19:56:20.446Z",TRUE,"pitch","dfb11444-e60d-4b70-89fb-db9090bf1bb6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.37,1.57,NA,109.46,206.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,3,2,62,"bottom",8,"2023-09-12T19:55:47.059Z","2023-09-12T19:56:20.446Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.7,14,0.91,0.4412,5.8356,23.5683,-27.2619,11.1816,3.1398,0.1979,1.1811,-4.092,-123.9098,-5.0899,0.4133,50.0012,5.5256,17.4744,31.2,8.4,24,2119,122,NA,NA,NA,NA,NA,NA,TRUE,-32.8,4.8,-19.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
