"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717620,"2023-06-25",0,"2023-06-25T19:47:16.568Z","2023-06-25T19:47:21.864Z",TRUE,"pitch","1a9e3123-789a-4cc9-b399-3f73a49ada4e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.14,1.43,NA,87.47,165.79,"line_drive","medium","6",99.87,144.27,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Connor Joe lines out to shortstop Joey Wendle.",0,0,2,64,"top",9,"2023-06-25T19:47:13.522Z","2023-06-25T19:47:21.864Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.7,3,0.89,0.3931,7.1052,30.0551,-18.8444,7.9413,6.7761,0.7748,2.7032,-9.9983,-139.1099,-3.4908,3.3771,50.0036,5.2173,15.6259,34.8,4.8,24,2115,125,88.7,10,157,NA,NA,NA,TRUE,-18.1,11.8,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",5,"2023-06-25T19:46:43.629Z","2023-06-25T19:46:50.974Z",TRUE,"pitch","05d89eda-2e25-4413-a4b4-32869b0c2e76",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.43,1.55,NA,129.46,163.3,"ground_ball","medium","6",115.49,149.61,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,63,"top",9,"2023-06-25T19:45:10.618Z","2023-06-25T19:46:50.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.7,4,0.9,0.389,7.1066,31.1452,-17.7437,7.4989,7.1824,-0.3268,2.7954,-12.543,-140.6606,-3.545,3.2106,50.0003,5.2186,15.0626,33.6,4.8,24,2209,124,84.5,7,115,NA,NA,NA,TRUE,-16.8,12.5,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",4,"2023-06-25T19:46:17.982Z","2023-06-25T19:46:21.931Z",TRUE,"pitch","157dd752-a100-4e0a-8ae3-e6a8d61dcc19",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3105,1.6308,NA,128.54,224.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,63,"top",9,"2023-06-25T19:45:10.618Z","2023-06-25T19:46:50.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,78,13,0.9,0.4451,7.2323,24.5218,-23.3036,-1.0056,5.7842,-0.3028,0.5269,-8.714,-123.0691,-6.1911,3.4151,50.0028,5.0501,-1.54,7.2,6,24,2333,277,NA,NA,NA,NA,NA,NA,FALSE,-29,9.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",3,"2023-06-25T19:45:57.414Z","2023-06-25T19:46:00.898Z",TRUE,"pitch","80a1b173-0158-4236-a1f7-40125c56fa25",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.55,NA,129.56,166.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,63,"top",9,"2023-06-25T19:45:10.618Z","2023-06-25T19:46:50.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.3,4,0.9,0.3935,7.1812,32.8995,-16.0369,8.3292,8.2342,-0.3294,2.6801,-13.1267,-139.4722,-4.2706,3.3673,50.004,5.2969,16.3266,38.4,4.8,24,2267,118,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",2,"2023-06-25T19:45:40.733Z","2023-06-25T19:45:45.463Z",TRUE,"pitch","a73c0943-59fd-46ca-b90d-0409960b425c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2703,1.6709,NA,79.02,167.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,63,"top",9,"2023-06-25T19:45:10.618Z","2023-06-25T19:46:50.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76,12,0.91,0.4529,7.1654,24.9873,-24.0107,-2.9112,5.5218,0.9963,2.6527,-5.3151,-121.204,-1.1617,3.6011,50.0047,5.2464,-4.3062,12,7.2,24,2323,269,NA,NA,NA,NA,NA,NA,FALSE,-29.6,10,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",1,"2023-06-25T19:45:26.113Z","2023-06-25T19:45:30.615Z",TRUE,"pitch","8454f470-d4ae-4c1b-bfa3-2f774f855eca",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.43,1.55,NA,113.31,194.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,63,"top",9,"2023-06-25T19:45:10.618Z","2023-06-25T19:46:50.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77,8,0.88,0.4469,7.1899,27.3466,-23.4719,1.3803,5.7405,0.0967,1.6535,-8.303,-123.1548,-3.6599,3.3512,50.0049,5.1733,2.0939,1.2,6,24,2278,267,NA,NA,NA,NA,NA,NA,FALSE,-28.9,9.6,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",0,"2023-06-25T19:45:11.590Z","2023-06-25T19:45:17.895Z",TRUE,"pitch","63d95a43-b48a-4f83-8064-5a9fd5c62816",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3702,1.6916,NA,148.71,198.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,63,"top",9,"2023-06-25T19:45:10.618Z","2023-06-25T19:46:50.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.2,13,0.91,0.4487,7.1988,25.2347,-23.5674,-1.6414,5.7112,-0.832,1.4972,-9.9501,-122.2972,-3.783,3.511,50.0051,5.0973,-2.4719,9.6,7.2,24,2352,299,NA,NA,NA,NA,NA,NA,FALSE,-29.3,9.6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",3,"2023-06-25T19:44:36.194Z","2023-06-25T19:44:42.790Z",TRUE,"pitch","6df9a39c-8963-4417-adb1-6ede7eab73aa",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.36,1.57,NA,126.96,169.88,"line_drive","medium","8",119.65,64.02,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Carlos Santana lines out to center fielder Jonathan Davis.",0,0,2,62,"top",9,"2023-06-25T19:44:19.533Z","2023-06-25T19:44:42.790Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,5,0.9,0.3927,7.1767,30.6628,-15.7834,8.0708,8.3135,-0.2613,2.552,-12.665,-139.3664,-4.5369,3.2887,50.0034,5.2401,15.914,38.4,4.8,24,2194,124,92.6,22,337,NA,NA,NA,TRUE,-15.5,14.3,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",2,"2023-06-25T19:44:21.846Z","2023-06-25T19:44:26.034Z",TRUE,"pitch","a9a702d7-659a-423b-9b14-562dffaf28b2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.481,1.5698,NA,79.24,146.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Carlos Santana lines out to center fielder Jonathan Davis.",0,0,2,62,"top",9,"2023-06-25T19:44:19.533Z","2023-06-25T19:44:42.790Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.4,12,0.87,0.44,7.0322,24.2954,-21.6166,-2.0791,6.7217,0.9907,3.4152,-5.6609,-124.3615,-0.2283,3.564,50.0032,5.297,-3.2642,10.8,6,24,2242,264,NA,NA,NA,NA,NA,NA,FALSE,-25,12.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717620,"2023-06-25",0,"2023-06-25T19:44:15.505Z","2023-06-25T19:44:15.525Z",FALSE,"action",NA,NA,"Garrett Hampson remains in the game as the right fielder.","Defensive Switch",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641658,"/api/v1/people/641658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","402","62","atBat","Lineout","field_out","Carlos Santana lines out to center fielder Jonathan Davis.",0,0,2,62,"top",9,"2023-06-25T19:44:19.533Z","2023-06-25T19:44:42.790Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,624585,"/api/v1/people/624585",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
