"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716625,"2023-09-12",0,"2023-09-12T03:01:40.144Z","2023-09-12T03:01:40.178Z",FALSE,"action",NA,NA,"Defensive Substitution: Harold Castro replaces Hunter Goodman, batting 8th, playing second base.","Defensive Sub",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605612,"/api/v1/people/605612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","802","56","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,3,4,56,"top",8,"2023-09-12T03:02:16.011Z","2023-09-12T03:02:44.441Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,696100,"/api/v1/people/696100",NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T03:01:40.178Z","2023-09-12T03:02:18.373Z",FALSE,"action",NA,NA,"Pitching Change: Justin Lawrence replaces Matt Koch.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664875,"/api/v1/people/664875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,3,4,56,"top",8,"2023-09-12T03:02:16.011Z","2023-09-12T03:02:44.441Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",8,"2023-09-12T02:59:28.210Z","2023-09-12T02:59:33.046Z",TRUE,"pitch","8c543240-f031-4e6e-b0bf-e37a41588f74",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.62,1.72,NA,89.52,159.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,87.3,6,0.9,0.3975,5.7545,26.3034,-15.0575,3.1286,8.8711,0.7209,2.9346,-3.2367,-137.0684,-6.8863,1.5027,50.0028,6.481,6.037,18,3.6,24,2210,150,NA,NA,NA,NA,NA,NA,TRUE,-15.5,15,-5.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",7,"2023-09-12T02:58:51.749Z","2023-09-12T02:58:58.669Z",TRUE,"pitch","7ea72f24-d822-4544-b5a3-c7a3567b683a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5182,1.664,NA,52.04,98.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.2,12,0.9,0.3965,5.6559,26.7043,-17.3113,4.0035,7.6687,1.7041,5.1997,-1.2495,-137.4495,-1.036,1.6408,50.0045,6.7422,7.7621,22.8,3.6,24,1933,137,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,-7.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",6,"2023-09-12T02:58:21.505Z","2023-09-12T02:58:29.228Z",TRUE,"pitch","56068372-51b7-4a25-8123-707f657f4ad4",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.5182,1.6168,NA,97.33,217.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.4,75.3,14,0.87,0.4628,5.7296,22.932,-31.3043,-0.0195,0.615,0.516,0.7983,-3.1548,-118.4214,-6.0066,1.8689,50.0055,6.2368,-0.0269,1.2,9.6,24,1753,15,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-0.1,0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",4,"2023-09-12T02:57:50.831Z","2023-09-12T02:57:55.317Z",TRUE,"pitch","a9152ab4-5954-42fe-8712-66d5e274a1df",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5182,1.6168,NA,166.57,269.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.3,75.7,13,0.87,0.4677,5.7396,19.0127,-31.886,2.2965,0.2064,-1.3003,-1.1242,-7.3196,-116.4898,-9.9944,1.5652,50.0046,6.1768,3.202,3.6,9.6,24,2271,15,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-1.6,-2.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",3,"2023-09-12T02:57:26.064Z","2023-09-12T02:57:29.980Z",TRUE,"pitch","e879e58d-9101-4f87-98a9-b9e709129dc4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.62,1.72,NA,78.67,177.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80,74.8,14,0.9,0.4673,5.7628,19.1781,-32.255,2.2996,-0.0528,1.0057,2.263,-2.4548,-116.6197,-2.8833,1.7666,50.0054,6.5175,3.2104,4.8,9.6,24,2085,350,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-0.5,-3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T02:57:03.896Z","2023-09-12T02:57:07.284Z",TRUE,"pitch","05bcf659-d50f-494f-bcd0-a2e74915a832",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.62,1.72,NA,95.24,175.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.2,73.8,6,0.9,0.4732,5.5774,19.7717,-35.6178,2.7845,-2.5338,0.5709,2.3277,-3.4392,-115.3844,-1.9824,1.7131,50.003,6.6032,3.7867,4.8,10.8,24,2153,349,NA,NA,NA,NA,NA,NA,FALSE,-48,-4.8,-4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T02:54:12.924Z","2023-09-12T02:56:09.168Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:56:09.168Z","2023-09-12T02:57:03.896Z",FALSE,"action",NA,NA,"Pitching Change: Drew Smyly replaces Jose Cuas.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,592767,"/api/v1/people/592767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",5,"2023-09-12T02:58:01.777Z","2023-09-12T02:58:21.505Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Drew Smyly. Brenton Doyle to 2nd.","Wild Pitch",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,686668,"/api/v1/people/686668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a9152ab4-5954-42fe-8712-66d5e274a1df","wild_pitch",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Charlie Blackmon strikes out swinging.",0,3,4,55,"bottom",7,"2023-09-12T02:57:01.632Z","2023-09-12T02:59:33.046Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",5,"2023-09-12T02:53:46.386Z","2023-09-12T02:53:57.765Z",TRUE,"pitch","612cb13f-801d-441b-9053-dc3bcca9835b",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.5,1.69,NA,127.09,185.65,"ground_ball","medium","7",80.06,103.95,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Brenton Doyle singles on a ground ball to left fielder Ian Happ. Elehuris Montero scores. Hunter Goodman scores.",2,3,4,54,"bottom",7,"2023-09-12T02:52:03.230Z","2023-09-12T02:53:57.765Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.6,8,0.82,0.4144,6.6238,25.8715,-31.7048,-9.451,0.2648,-0.2647,1.9678,13.0734,-131.7617,0.5256,-4.0443,50.0034,4.0935,-16.7546,24,8.4,24,2321,253,100.5,2,58,NA,NA,NA,FALSE,-32.3,0.8,14.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA,NA
716625,"2023-09-12",4,"2023-09-12T02:53:22.070Z","2023-09-12T02:53:25.263Z",TRUE,"pitch","f69791ee-9e8b-461f-80fe-5f00c02a5ef2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.5,1.69,NA,141.21,164.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Brenton Doyle singles on a ground ball to left fielder Ian Happ. Elehuris Montero scores. Hunter Goodman scores.",2,3,4,54,"bottom",7,"2023-09-12T02:52:03.230Z","2023-09-12T02:53:57.765Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83.7,4,0.8,0.414,6.4425,24.8645,-31.8766,-8.8337,0.1722,-0.6351,2.7411,12.2768,-131.7157,2.3058,-4.1834,50.006,4.1926,-15.7085,22.8,7.2,24,2478,250,NA,NA,NA,NA,NA,NA,FALSE,-32,1,13.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",3,"2023-09-12T02:53:05.588Z","2023-09-12T02:53:08.724Z",TRUE,"pitch","a02a1ff1-313f-4db3-9d36-1ec7d18cb2b7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4452,1.5867,NA,102.82,125.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Brenton Doyle singles on a ground ball to left fielder Ian Happ. Elehuris Montero scores. Hunter Goodman scores.",2,3,4,54,"bottom",7,"2023-09-12T02:52:03.230Z","2023-09-12T02:53:57.765Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.7,12,0.91,0.4141,6.4824,24.706,-25.6515,-4.7891,3.6693,0.3721,4.2095,12.8799,-131.662,4.688,-3.9343,50.0014,4.2941,-8.5116,13.2,6,24,2264,248,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.9,6.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T02:52:44.364Z","2023-09-12T02:52:49.283Z",TRUE,"pitch","b91f7a6c-9d13-4b3a-b6a0-36a226a5f8c4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.5,1.69,NA,145,150.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Brenton Doyle singles on a ground ball to left fielder Ian Happ. Elehuris Montero scores. Hunter Goodman scores.",2,3,4,54,"bottom",7,"2023-09-12T02:52:03.230Z","2023-09-12T02:53:57.765Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.6,1,0.89,0.4091,6.4914,25.6584,-30.5473,-9.7091,0.8933,-0.7347,3.2726,11.8759,-133.306,2.9179,-3.9627,50.0018,4.3538,-17.6687,27.6,7.2,24,2513,245,NA,NA,NA,NA,NA,NA,FALSE,-29.9,2.4,15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:52:25.396Z","2023-09-12T02:52:29.836Z",TRUE,"pitch","9c493ec1-47fb-45f2-a13a-9ed0aa65517d",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.5,1.69,NA,126.57,162.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Brenton Doyle singles on a ground ball to left fielder Ian Happ. Elehuris Montero scores. Hunter Goodman scores.",2,3,4,54,"bottom",7,"2023-09-12T02:52:03.230Z","2023-09-12T02:53:57.765Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.5,5,0.9,0.4098,6.5681,25.8095,-32.2265,-10.4358,-0.0318,-0.2512,2.8162,13.5173,-133.1215,2.625,-4.0145,50.0005,4.1346,-18.9226,27.6,8.4,24,2547,250,NA,NA,NA,NA,NA,NA,FALSE,-31.7,0.7,16.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T02:52:09.290Z","2023-09-12T02:52:12.838Z",TRUE,"pitch","c66b3c8c-d790-4ec8-8bfa-223ce2609bb2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4922,1.6813,NA,131.82,123.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Brenton Doyle singles on a ground ball to left fielder Ian Happ. Elehuris Montero scores. Hunter Goodman scores.",2,3,4,54,"bottom",7,"2023-09-12T02:52:03.230Z","2023-09-12T02:53:57.765Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.9,11,0.91,0.4018,6.5534,27.7671,-32.553,-9.9043,-0.2027,-0.3887,4.2695,13.4555,-135.94,5.7395,-4.099,50.0014,4.3835,-18.6724,26.4,7.2,24,2498,245,NA,NA,NA,NA,NA,NA,FALSE,-30,1.1,15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
