"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745765,"2024-04-07",5,"2024-04-07T20:48:43.274Z","2024-04-07T20:48:47.507Z",TRUE,"pitch","2d830c37-0479-4e5a-9f45-1d7932ca6e9d",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3696,1.5913,NA,120.89,195.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Cavan Biggio called out on strikes.",0,3,8,79,"top",9,"2024-04-07T20:46:44.609Z","2024-04-07T20:48:47.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.3,8,2,0.418,6.1422,24.1038,-23.4724,-0.1476,4.9843,-0.1021,1.6034,5.0799,-130.4116,-5.8006,-2.0454,50.0012,5.5963,-0.259,1.2,6,24,2567,198,NA,NA,NA,NA,NA,NA,TRUE,-25.6,8.2,-0.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",4,"2024-04-07T20:48:24.092Z","2024-04-07T20:48:28.877Z",TRUE,"pitch","084e2e14-32f1-46a0-b3d2-7ffe53176cea",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3349,1.5568,NA,73.21,170.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Cavan Biggio called out on strikes.",0,3,8,79,"top",9,"2024-04-07T20:46:44.609Z","2024-04-07T20:48:47.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.8,12,2,0.3938,6.2466,28.6207,-12.9878,-6.8133,9.7726,1.1489,2.5409,10.4988,-138.657,-5.9655,-1.787,50.0019,5.5736,-13.3759,38.4,3.6,24,2502,215,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.7,10.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",3,"2024-04-07T20:48:02.152Z","2024-04-07T20:48:06.566Z",TRUE,"pitch","87943367-8e38-4c37-aaaa-1bd8a572a3c4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.38,1.57,NA,97.36,165.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Cavan Biggio called out on strikes.",0,3,8,79,"top",9,"2024-04-07T20:46:44.609Z","2024-04-07T20:48:47.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,79.8,6,2,0.4314,6.713,28.4841,-27.711,0.4045,2.7388,0.5153,2.7,6.3696,-127.4353,-1.998,-2.079,50.0033,5.7036,0.6576,3.6,7.2,24,2631,151,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.7,-2.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",2,"2024-04-07T20:47:43.307Z","2024-04-07T20:47:48.818Z",TRUE,"pitch","504ecc30-43f5-4e0b-9274-4d9683e73730",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3729,1.5261,NA,150.95,196.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Cavan Biggio called out on strikes.",0,3,8,79,"top",9,"2024-04-07T20:46:44.609Z","2024-04-07T20:48:47.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.3,13,2,0.3936,5.8386,33.2392,-15.5861,-10.1648,8.4723,-0.8906,1.5498,6.7503,-139.4829,-7.8846,-2.0293,50.0038,5.4541,-19.9024,46.8,4.8,24,2514,220,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.8,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",1,"2024-04-07T20:47:25.100Z","2024-04-07T20:47:30.666Z",TRUE,"pitch","45af8db9-6e48-4fe0-9d68-8422262523be",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3879,1.5752,NA,192.75,193.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Cavan Biggio called out on strikes.",0,3,8,79,"top",9,"2024-04-07T20:46:44.609Z","2024-04-07T20:48:47.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.4,13,0.85,0.4342,5.5882,26.962,-23.6176,-10.8089,5.3193,-1.9873,1.679,4.2491,-126.3975,-4.946,-2.2904,50.0063,5.5697,-17.4061,33.6,7.2,24,2137,227,NA,NA,NA,NA,NA,NA,FALSE,-27.7,8.6,18.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",0,"2024-04-07T20:47:09.758Z","2024-04-07T20:47:14.039Z",TRUE,"pitch","e18767ed-250f-4a68-a7d8-18db009ac988",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4069,1.5795,NA,140.08,174.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Cavan Biggio called out on strikes.",0,3,8,79,"top",9,"2024-04-07T20:46:44.609Z","2024-04-07T20:48:47.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.8,4,2,0.4161,6.4801,21.7816,-23.9336,-0.51,4.6727,-0.6056,2.3739,4.4506,-130.5302,-3.9374,-2.2506,50.004,5.6577,-0.9002,0,6,24,2603,163,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8,0.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",0,"2024-04-07T20:46:36.105Z","2024-04-07T20:46:43.168Z",TRUE,"pitch","f8c152ff-e125-4ca4-b6f7-8d8d0c03df94",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,2.98,1.45,NA,125.66,167.34,"line_drive","medium","9",195.88,110.53,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Juan Soto.",0,3,8,78,"top",9,"2024-04-07T20:46:17.988Z","2024-04-07T20:46:43.168Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88,2,0.91,0.3922,6.0919,29.8371,-17.4623,-12.3656,7.4412,-0.2272,2.6459,9.5091,-139.3746,-4.8826,-2.0681,50.0035,5.565,-24.4522,50.4,6,24,2484,223,95,20,280,NA,NA,NA,TRUE,-17,12.7,20.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",3,"2024-04-07T20:45:43.162Z","2024-04-07T20:45:47.192Z",TRUE,"pitch","4ea3bcb9-d8c2-4833-b889-6dca28c8876c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.6915,1.7393,NA,95.26,183.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bo Bichette called out on strikes.",0,3,8,77,"top",9,"2024-04-07T20:44:36.669Z","2024-04-07T20:45:47.192Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.8,9,0.91,0.389,6.0533,30.7099,-17.8461,-11.4678,7.1279,0.5703,2.0471,10.5877,-140.6016,-6.6187,-1.7471,50.0013,5.582,-23.0485,46.8,6,24,2556,229,NA,NA,NA,NA,NA,NA,TRUE,-17.5,11.8,18.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",2,"2024-04-07T20:45:24.310Z","2024-04-07T20:45:30.395Z",TRUE,"pitch","b6381f42-01ab-4661-b195-d728ee67ab1c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6815,1.7292,NA,134.81,192.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bo Bichette called out on strikes.",0,3,8,77,"top",9,"2024-04-07T20:44:36.669Z","2024-04-07T20:45:47.192Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,82.1,7,0.89,0.4197,5.7489,29.537,-25.9551,-1.6156,3.6106,-0.4674,1.7127,5.3633,-130.88,-4.9919,-2.3399,50.0027,5.6066,-2.7829,3.6,6,24,2690,175,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.5,1.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745765,"2024-04-07",1,"2024-04-07T20:45:02.371Z","2024-04-07T20:45:07.652Z",TRUE,"pitch","1661214f-33a2-49a6-a099-c6537f55b41f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.71,1.74,NA,130.35,224.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bo Bichette called out on strikes.",0,3,8,77,"top",9,"2024-04-07T20:44:36.669Z","2024-04-07T20:45:47.192Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,77.7,13,0.9,0.4457,5.8579,26.8314,-32.0495,-0.8719,0.0833,-0.3501,0.5316,4.9963,-123.3672,-5.6506,-2.2972,50.0035,5.5855,-1.3307,1.2,8.4,24,2523,65,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.1,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
