"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745922,"2024-04-20",4,"2024-04-20T02:44:25.520Z","2024-04-20T02:44:36.275Z",TRUE,"pitch","082a632b-23f7-45da-b3cb-d7cc76c1f6fb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.24,1.58,NA,158.51,195.83,"fly_ball","medium","7",60.73,114.75,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Christian Vázquez flies out to left fielder Kerry Carpenter.",0,5,4,73,"bottom",9,"2024-04-20T02:42:51.316Z","2024-04-20T02:44:36.275Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.6,13,0.88,0.3934,6.7934,32.5123,-20.9907,-10.534,5.7037,-1.0889,1.5907,5.0765,-139.4336,-7.0628,-1.5684,50.0052,5.5506,-20.662,40.8,6,24,NA,NA,94.8,56,266,NA,NA,NA,TRUE,-20.9,9,18,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",3,"2024-04-20T02:44:04.910Z","2024-04-20T02:44:08.809Z",TRUE,"pitch","0755422c-3bc9-44b6-8f6b-e8ca77e1ea7f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1012,1.6915,NA,88.57,209.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Christian Vázquez flies out to left fielder Kerry Carpenter.",0,5,4,73,"bottom",9,"2024-04-20T02:42:51.316Z","2024-04-20T02:44:36.275Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88,14,0.9,0.3925,6.6432,31.874,-23.8589,-11.6735,4.2158,0.7458,1.1015,10.2008,-139.621,-7.6628,-1.4411,50.001,5.4553,-23.0107,39.6,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.1,19,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",1,"2024-04-20T02:43:25.239Z","2024-04-20T02:43:38.027Z",TRUE,"pitch","25f4cb20-82e8-40de-ba42-b2401daea2b0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0801,1.5979,NA,144.91,168.79,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Christian Vázquez flies out to left fielder Kerry Carpenter.",0,5,4,73,"bottom",9,"2024-04-20T02:42:51.316Z","2024-04-20T02:44:36.275Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.2,4,0.88,0.3942,6.8164,32.5005,-22.6814,-10.2549,4.8646,-0.7322,2.592,6.0896,-139.1584,-4.1051,-1.6214,50.0063,5.5971,-20.0288,38.4,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-22,8,17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",0,"2024-04-20T02:43:00.987Z","2024-04-20T02:43:05.012Z",TRUE,"pitch","92680509-1e4a-4b02-a806-cb21f0105dd2",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.0313,1.5332,NA,68.6,231.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Christian Vázquez flies out to left fielder Kerry Carpenter.",0,5,4,73,"bottom",9,"2024-04-20T02:42:51.316Z","2024-04-20T02:44:36.275Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.9,14,0.86,0.434,6.9934,27.8489,-28.683,-1.7439,2.1707,1.2697,0.2614,6.9067,-126.6111,-7.6888,-1.277,50.004,5.6595,-2.8079,2.4,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.3,1.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",2,"2024-04-20T02:43:43.683Z","2024-04-20T02:44:04.910Z",FALSE,"action",NA,NA,"Willi Castro steals (1) 2nd base.","Stolen Base 2B",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25f4cb20-82e8-40de-ba42-b2401daea2b0","stolen_base_2b",NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Christian Vázquez flies out to left fielder Kerry Carpenter.",0,5,4,73,"bottom",9,"2024-04-20T02:42:51.316Z","2024-04-20T02:44:36.275Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",8,"2024-04-20T02:42:28.435Z","2024-04-20T02:42:33.021Z",TRUE,"pitch","12f1242d-d817-4de6-93eb-2e6c4378c0b0",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6196,1.6875,NA,173.97,163.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Willi Castro walks.",0,5,4,72,"bottom",9,"2024-04-20T02:39:55.417Z","2024-04-20T02:42:33.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.4,11,0.9,0.3891,6.9866,33.0804,-22.8093,-10.2875,4.6714,-1.4945,2.7969,4.4618,-140.942,-3.5525,-1.7646,50.0031,5.5528,-20.6247,39.6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.9,17.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA
745922,"2024-04-20",7,"2024-04-20T02:42:08.057Z","2024-04-20T02:42:11.555Z",TRUE,"pitch","c2d9e15a-de28-4e80-8938-50353e2d3667",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.5,1.64,NA,140.04,177.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Willi Castro walks.",0,5,4,72,"bottom",9,"2024-04-20T02:39:55.417Z","2024-04-20T02:42:33.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.8,4,0.9,0.3911,6.6483,34.4318,-25.2846,-10.7125,3.4756,-0.6045,2.2618,6.7119,-140.5154,-4.6491,-1.6432,50.0018,5.5986,-21.2339,37.2,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-24.1,5.4,17.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",6,"2024-04-20T02:41:50.706Z","2024-04-20T02:41:54.450Z",TRUE,"pitch","a6ae1e9d-984c-435a-a8d4-b8ae0f299c2b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5459,1.6773,NA,181.99,163.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Willi Castro walks.",0,5,4,72,"bottom",9,"2024-04-20T02:39:55.417Z","2024-04-20T02:42:33.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.6,11,0.9,0.4342,6.8711,25.4191,-30.6612,0.4684,0.9376,-1.705,2.7925,-0.2046,-126.1019,-1.6515,-1.6837,50.003,5.9274,0.7551,1.2,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-34.8,1.6,-0.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",5,"2024-04-20T02:41:30.357Z","2024-04-20T02:41:33.991Z",TRUE,"pitch","9f24ae8e-24a1-4466-ac18-5159377c8347",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.5,1.64,NA,117.88,160.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Willi Castro walks.",0,5,4,72,"bottom",9,"2024-04-20T02:39:55.417Z","2024-04-20T02:42:33.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.7,5,2,0.3921,6.7462,32.4942,-19.3107,-8.4151,6.5111,-0.023,2.9041,7.4625,-139.8785,-4.3314,-1.6363,50.0007,5.7442,-16.6204,36,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11,13.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745922,"2024-04-20",3,"2024-04-20T02:40:58.049Z","2024-04-20T02:41:01.471Z",TRUE,"pitch","1608c773-4fad-467f-aa64-b9b493e7f0fd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.5,1.64,NA,140.75,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Willi Castro walks.",0,5,4,72,"bottom",9,"2024-04-20T02:39:55.417Z","2024-04-20T02:42:33.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.7,4,2,0.3978,6.7417,30.2047,-25.2703,-9.7708,3.5992,-0.623,2.5787,6.5167,-137.6106,-3.5159,-1.7509,50.0058,5.5826,-18.7643,33.6,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-24.6,6,16.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
