"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745097,"2024-05-08",3,"2024-05-09T01:22:16.986Z","2024-05-09T01:22:25.260Z",TRUE,"pitch","0d5f9342-801b-4f95-9c88-93043fd31f59",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.34,1.54,NA,76.67,190.34,"ground_ball","medium","4",155.94,157.6,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Grounded Into DP","grounded_into_double_play","Isaac Paredes grounds into a double play, second baseman Braden Shewmake to shortstop Paul DeJong to first baseman Andrew Vaughn. Harold Ramírez out at 2nd. Isaac Paredes out at 1st.",0,4,1,71,"bottom",9,"2024-05-09T01:21:40.482Z","2024-05-09T01:22:25.260Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.6,14,0.7,0.4238,6.5925,28.1637,-29.7735,2.0036,1.4192,1.0581,1.7941,7.4042,-129.4631,-3.7873,-2.1044,50.0017,5.5661,3.3846,8.4,7.2,24,2462,114,88.4,-17,6,NA,NA,NA,TRUE,-32.8,1.9,-5.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",2,"2024-05-09T01:21:59.389Z","2024-05-09T01:22:02.977Z",TRUE,"pitch","f3aa54d7-67d3-4c1f-862e-57978b7eee8e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4497,1.6315,NA,143.6,186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Grounded Into DP","grounded_into_double_play","Isaac Paredes grounds into a double play, second baseman Braden Shewmake to shortstop Paul DeJong to first baseman Andrew Vaughn. Harold Ramírez out at 2nd. Isaac Paredes out at 1st.",0,4,1,71,"bottom",9,"2024-05-09T01:21:40.482Z","2024-05-09T01:22:25.260Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,88.3,7,0.91,0.3869,6.7262,37.3163,-7.3802,-5.2475,12.262,-0.6978,1.951,5.5359,-142.3854,-8.4547,-1.9998,50.0028,5.451,-10.6112,43.2,2.4,24,2674,217,NA,NA,NA,NA,NA,NA,FALSE,-8.6,20.3,8.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",1,"2024-05-09T01:21:42.768Z","2024-05-09T01:21:46.316Z",TRUE,"pitch","a63f372d-114c-401a-bbdb-58868653fbe9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4607,1.6496,NA,80.64,166.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Grounded Into DP","grounded_into_double_play","Isaac Paredes grounds into a double play, second baseman Braden Shewmake to shortstop Paul DeJong to first baseman Andrew Vaughn. Harold Ramírez out at 2nd. Isaac Paredes out at 1st.",0,4,1,71,"bottom",9,"2024-05-09T01:21:40.482Z","2024-05-09T01:22:25.260Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88,12,0.91,0.3884,6.7677,36.7374,-8.2617,-5.4065,11.9175,0.954,2.6925,9.933,-141.7821,-6.4185,-1.9155,50.0065,5.5331,-10.852,39.6,2.4,24,2610,210,NA,NA,NA,NA,NA,NA,FALSE,-9,20.2,7.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",0,"2024-05-09T01:21:05.054Z","2024-05-09T01:21:42.768Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Grounded Into DP","grounded_into_double_play","Isaac Paredes grounds into a double play, second baseman Braden Shewmake to shortstop Paul DeJong to first baseman Andrew Vaughn. Harold Ramírez out at 2nd. Isaac Paredes out at 1st.",0,4,1,71,"bottom",9,"2024-05-09T01:21:40.482Z","2024-05-09T01:22:25.260Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",2,"2024-05-09T01:20:34.229Z","2024-05-09T01:20:42.302Z",TRUE,"pitch","2d7aab27-44fe-49f0-a776-ffd91d2fa87e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.26,1.44,NA,65.65,183.87,"ground_ball","medium","3",155.94,158.81,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Harold Ramírez singles on a ground ball to first baseman Andrew Vaughn.",0,4,1,70,"bottom",9,"2024-05-09T01:20:03.510Z","2024-05-09T01:20:42.302Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.7,14,2,0.4134,6.7155,29.424,-30.9698,2.348,0.6831,1.3472,2.0339,8.3843,-132.6854,-3.0654,-2.164,50.0061,5.47,4.1719,10.8,7.2,24,2502,121,78,5,98,NA,NA,NA,FALSE,-32.3,0.7,-6.1,NA,NA,NA,NA,FALSE,FALSE,623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA,NA,NA
745097,"2024-05-08",1,"2024-05-09T01:20:18.721Z","2024-05-09T01:20:21.721Z",TRUE,"pitch","53685530-5d4c-422e-9de8-c579c46c6ec9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.26,1.44,NA,118.7,195.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Harold Ramírez singles on a ground ball to first baseman Andrew Vaughn.",0,4,1,70,"bottom",9,"2024-05-09T01:20:03.510Z","2024-05-09T01:20:42.302Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.1,85.9,8,2,0.4034,6.7359,28.0371,-22.1194,2.0018,5.3794,-0.0445,1.5949,5.1449,-135.4792,-6.2983,-2.224,50.0033,5.4831,3.7421,12,4.8,24,2519,186,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.6,-4.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",0,"2024-05-09T01:20:07.556Z","2024-05-09T01:20:10.585Z",TRUE,"pitch","7792473a-791b-45fb-bbe5-160bae4c5d43",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4043,1.4512,NA,102.98,180.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Harold Ramírez singles on a ground ball to first baseman Andrew Vaughn.",0,4,1,70,"bottom",9,"2024-05-09T01:20:03.510Z","2024-05-09T01:20:42.302Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,90.4,6,0.91,0.3788,6.7546,37.4809,-7.5457,-7.9773,11.6597,0.3677,2.1475,10.0713,-145.2125,-8.2608,-2.1271,50.0029,5.5057,-16.8507,56.4,3.6,24,2689,216,NA,NA,NA,NA,NA,NA,FALSE,-8.4,19.3,12.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",6,"2024-05-09T01:19:35.621Z","2024-05-09T01:19:44.488Z",TRUE,"pitch","07fd1eb4-6717-4ce6-affc-db027376c0c9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.37,1.54,NA,136.03,161.19,"fly_ball","medium","8",131.01,71.24,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Randy Arozarena flies out to center fielder Rafael Ortega.",0,4,1,69,"bottom",9,"2024-05-09T01:18:50.468Z","2024-05-09T01:19:44.488Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89,1,0.91,0.3839,6.7199,37.0447,-9.5321,-7.8058,11.0126,-0.4992,2.8735,6.5608,-143.3845,-6.3428,-1.8173,50.0032,5.7273,-16.0494,51.6,3.6,24,2597,212,91,38,319,NA,NA,NA,TRUE,-9.8,18.6,12.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",5,"2024-05-09T01:19:19.609Z","2024-05-09T01:19:22.609Z",TRUE,"pitch","62b402db-6b03-4bf4-b313-80679d387cd9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2325,1.4024,NA,121.11,131.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Randy Arozarena flies out to center fielder Rafael Ortega.",0,4,1,69,"bottom",9,"2024-05-09T01:18:50.468Z","2024-05-09T01:19:44.488Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,88.8,11,0.91,0.3847,6.8106,36.4419,-11.7877,-7.2846,9.9562,-0.1078,3.9653,8.1371,-142.9867,-2.7408,-2.0595,50.0001,5.6875,-14.9124,45.6,3.6,24,2541,210,NA,NA,NA,NA,NA,NA,FALSE,-11,17.5,11.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745097,"2024-05-08",4,"2024-05-09T01:19:05.244Z","2024-05-09T01:19:08.244Z",TRUE,"pitch","d1285a95-24e1-4b15-b020-ac829740afff",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.37,1.54,NA,129.56,159.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Randy Arozarena flies out to center fielder Rafael Ortega.",0,4,1,69,"bottom",9,"2024-05-09T01:18:50.468Z","2024-05-09T01:19:44.488Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,89.4,1,0.91,0.3822,6.7359,36.8883,-4.7166,-4.7865,13.2362,-0.3296,2.9293,6.6781,-143.9257,-6.4878,-2.0703,50.0015,5.5181,-9.9288,52.8,2.4,24,2667,217,NA,NA,NA,NA,NA,NA,FALSE,-5.6,22.6,7.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
