"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717629,"2023-06-24",2,"2023-06-24T22:34:58.257Z","2023-06-24T22:35:01.587Z",TRUE,"pitch","fbe1bbdf-f653-4cf0-80cd-89b94596f1ed",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.46,1.6,NA,54.63,196.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Rob Refsnyder strikes out swinging.",0,3,4,67,"top",9,"2023-06-24T22:34:43.003Z","2023-06-24T22:36:26.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.2,14,0.89,0.4392,6.7135,24.4021,-32.3589,3.8845,-0.1186,1.6362,1.5488,4.8805,-124.5902,-3.6267,-0.8507,50.0023,5.6899,6.122,12,8.4,24,2410,104,NA,NA,NA,NA,NA,NA,FALSE,-38,-0.8,-8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",1,"2023-06-24T22:34:45.405Z","2023-06-24T22:34:49.017Z",TRUE,"pitch","da5cb309-ad12-482b-bf3a-f8e67e8385e2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4277,1.5608,NA,126.82,214.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Rob Refsnyder strikes out swinging.",0,3,4,67,"top",9,"2023-06-24T22:34:43.003Z","2023-06-24T22:36:26.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.2,13,0.91,0.3927,6.452,30.5129,-18.7823,-9.6796,6.7936,-0.2575,0.9,4.9434,-139.3368,-9.5926,-0.7944,50.0044,5.6217,-19.0862,40.8,6,24,2226,220,NA,NA,NA,NA,NA,NA,FALSE,-19.2,10.6,16.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",0,"2023-06-24T22:34:38.793Z","2023-06-24T22:34:45.405Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Rob Refsnyder replaces Connor Wong.","Offensive Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,608701,"/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","67","atBat","Strikeout","strikeout","Rob Refsnyder strikes out swinging.",0,3,4,67,"top",9,"2023-06-24T22:34:43.003Z","2023-06-24T22:36:26.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,657136,"/api/v1/people/657136",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",6,"2023-06-24T22:36:02.618Z","2023-06-24T22:36:23.452Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,608701,"/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Rob Refsnyder strikes out swinging.",0,3,4,67,"top",9,"2023-06-24T22:34:43.003Z","2023-06-24T22:36:26.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",1,"2023-06-24T22:34:07.482Z","2023-06-24T22:34:18.025Z",TRUE,"pitch","4f56e987-25c4-441a-af56-40a2a529d707",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.301,1.504,NA,117.07,185.64,"popup","medium","6",90.87,130.54,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","David Hamilton pops out to shortstop Elvis Andrus.",0,3,4,66,"top",9,"2023-06-24T22:34:05.288Z","2023-06-24T22:34:18.025Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.6,8,0.87,0.4011,6.4278,26.0306,-20.3624,-8.4597,6.2376,-0.0019,1.9681,5.4452,-135.8579,-6.2166,-0.9194,50.006,5.673,-16.0288,34.8,6,24,2119,224,92.7,62,182,NA,NA,NA,TRUE,-20.8,10.3,14.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",0,"2023-06-24T22:32:47.888Z","2023-06-24T22:34:07.482Z",FALSE,"action",NA,NA,"Pitching Change: Kendall Graveman replaces Joe Kelly.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608665,"/api/v1/people/608665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Pop Out","field_out","David Hamilton pops out to shortstop Elvis Andrus.",0,3,4,66,"top",9,"2023-06-24T22:34:05.288Z","2023-06-24T22:34:18.025Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",5,"2023-06-24T22:31:15.762Z","2023-06-24T22:31:24.279Z",TRUE,"pitch","8b7b0c6e-9fd2-4767-b6cc-114609c69c77",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.06,1.46,NA,128.4,143.88,"fly_ball","medium","9",180.3,71.21,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Andrew Vaughn flies out to right fielder Adam Duvall.",0,3,4,65,"bottom",8,"2023-06-24T22:29:50.499Z","2023-06-24T22:31:24.279Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.8,11,0.9,0.4335,6.3847,24.7147,-31.518,-2.7556,0.4054,-0.299,3.5149,-4.6684,-126.1668,1.4422,1.9304,50.002,5.4684,-4.4599,9.6,8.4,24,2231,239,93.1,27,345,NA,NA,NA,TRUE,-35,1.3,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",4,"2023-06-24T22:30:54.730Z","2023-06-24T22:30:58.032Z",TRUE,"pitch","4880de29-0be2-4e6f-b9e3-4635f85a19e6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.06,1.46,NA,92.63,178.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Andrew Vaughn flies out to right fielder Adam Duvall.",0,3,4,65,"bottom",8,"2023-06-24T22:29:50.499Z","2023-06-24T22:31:24.279Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,70,6,0.91,0.4909,6.4261,25.329,-43.8145,-8.1707,-9.284,0.6393,2.247,-0.6177,-112.6755,2.8778,1.9771,50.0047,5.4623,-10.2398,13.2,14.4,24,2618,322,NA,NA,NA,NA,NA,NA,FALSE,-61.9,-15.4,14.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",3,"2023-06-24T22:30:40.125Z","2023-06-24T22:30:43.783Z",TRUE,"pitch","7a0242d0-80ef-4063-a919-6591de27970c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.1085,1.4373,NA,84.71,154.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Andrew Vaughn flies out to right fielder Adam Duvall.",0,3,4,65,"bottom",8,"2023-06-24T22:29:50.499Z","2023-06-24T22:31:24.279Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.1,12,0.91,0.396,6.4097,29.1544,-16.2491,4.312,8.2097,0.8471,3.1038,-4.2988,-138.0373,-3.1656,1.8603,50.0068,5.352,8.3687,24,3.6,24,2255,151,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.4,-7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",2,"2023-06-24T22:30:26.978Z","2023-06-24T22:30:30.666Z",TRUE,"pitch","345858ae-1586-434b-8171-7ecbc6271c32",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1476,1.4764,NA,90.97,183.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Andrew Vaughn flies out to right fielder Adam Duvall.",0,3,4,65,"bottom",8,"2023-06-24T22:29:50.499Z","2023-06-24T22:31:24.279Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,66.8,6,0.91,0.5123,6.3989,26.7179,-46.1117,-7.8205,-12.158,0.6828,2.0649,-0.7794,-108.7432,3.6192,2.0613,50.004,5.537,-8.9627,10.8,16.8,24,2534,325,NA,NA,NA,NA,NA,NA,FALSE,-70.6,-19.9,14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",1,"2023-06-24T22:30:09.490Z","2023-06-24T22:30:12.490Z",TRUE,"pitch","1e2115c4-ddc4-4fc8-a77b-9d34e0c4e729",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1692,1.498,NA,111.9,123.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Andrew Vaughn flies out to right fielder Adam Duvall.",0,3,4,65,"bottom",8,"2023-06-24T22:29:50.499Z","2023-06-24T22:31:24.279Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,77.7,12,0.9,0.4423,6.3617,25.8731,-30.8132,-2.828,0.8763,0.1337,4.2582,-3.5529,-124.0422,2.9411,1.9544,50.0019,5.6338,-4.3858,9.6,8.4,24,2378,231,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.5,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",0,"2023-06-24T22:29:56.080Z","2023-06-24T22:30:00.004Z",TRUE,"pitch","709193dd-9729-4b6e-bd59-cc2933570e75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1692,1.498,NA,106.98,207.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Andrew Vaughn flies out to right fielder Adam Duvall.",0,3,4,65,"bottom",8,"2023-06-24T22:29:50.499Z","2023-06-24T22:31:24.279Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.4,68.4,14,0.91,0.5049,6.3634,24.2429,-42.3424,-6.9257,-8.592,0.2629,1.1594,-1.7366,-109.6112,0.7019,1.9702,50.0006,5.4562,-8.1989,10.8,14.4,24,2560,325,NA,NA,NA,NA,NA,NA,FALSE,-64,-14.8,13.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",2,"2023-06-24T22:29:30.895Z","2023-06-24T22:29:36.396Z",TRUE,"pitch","d62b6932-4fe2-4209-9d1d-53d5713ab901",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.45,1.67,NA,141.84,200.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Eloy Jimenez strikes out swinging.",0,3,4,64,"bottom",8,"2023-06-24T22:28:58.114Z","2023-06-24T22:29:36.396Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70,13,0.9,0.4945,6.664,23.7168,-42.6556,-6.1119,-8.4685,-0.6517,1.4106,-4.0687,-111.6034,1.0758,2.0017,50.0043,5.3837,-7.5614,10.8,14.4,24,2607,316,NA,NA,NA,NA,NA,NA,TRUE,-61.8,-14.5,12.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",1,"2023-06-24T22:29:16.030Z","2023-06-24T22:29:19.030Z",TRUE,"pitch","4f8d50e5-d858-47be-8b07-23833bfde23e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.45,1.67,NA,127.57,169.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Eloy Jimenez strikes out swinging.",0,3,4,64,"bottom",8,"2023-06-24T22:28:58.114Z","2023-06-24T22:29:36.396Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.3,4,0.91,0.4247,6.3949,27.3093,-28.2712,-3.8434,2.3167,-0.2774,2.5639,-4.2565,-129.0688,-1.7369,1.8935,50.0021,5.4264,-6.4719,14.4,7.2,24,2392,189,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.1,7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",0,"2023-06-24T22:29:01.763Z","2023-06-24T22:29:04.763Z",TRUE,"pitch","b1496d86-d0db-4ad5-bd05-111204a39d1d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.45,1.67,NA,141.99,194.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Eloy Jimenez strikes out swinging.",0,3,4,64,"bottom",8,"2023-06-24T22:28:58.114Z","2023-06-24T22:29:36.396Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.8,7,0.91,0.4293,6.4261,25.7087,-29.1271,-3.4392,1.8463,-0.6556,1.6527,-4.9724,-127.4861,-3.5433,1.7653,50.0021,5.3546,-5.6715,12,7.2,24,2283,214,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.8,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",3,"2023-06-24T22:28:32.437Z","2023-06-24T22:28:40.634Z",TRUE,"pitch","162ca4aa-90a5-449e-a848-cc71f0bf904d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.74,1.78,NA,113.72,176.34,"ground_ball","medium","5",100.55,166.22,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Luis Robert Jr. grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,3,4,63,"bottom",8,"2023-06-24T22:27:44.947Z","2023-06-24T22:28:40.634Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82.4,8,0.91,0.4227,6.3753,22.4078,-25.6984,-2.0259,3.7903,0.086,2.3127,-4.2753,-128.7387,-2.7797,2.0202,50.0021,5.3599,-3.4574,8.4,6,24,2127,173,105.4,5,107,NA,NA,NA,TRUE,-28,6.6,4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717629,"2023-06-24",2,"2023-06-24T22:28:20.170Z","2023-06-24T22:28:23.170Z",TRUE,"pitch","d35ddfcc-d50c-46dc-a14b-89014d664f01",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.7075,1.7361,NA,68.36,124.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Luis Robert Jr. grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,3,4,63,"bottom",8,"2023-06-24T22:27:44.947Z","2023-06-24T22:28:40.634Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,12,0.9,0.4004,6.3249,30.4887,-19.7414,1.0532,6.559,1.276,4.229,-2.2401,-136.8624,-0.0038,1.9687,50.0015,5.5836,1.9963,4.8,4.8,24,2225,159,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.1,-1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
