"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717111,"2023-08-06",6,"2023-08-06T20:24:52.773Z","2023-08-06T20:24:58.259Z",TRUE,"pitch","48519d02-842a-4b43-bc4c-a3027d3706a3",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.43,1.73,NA,77.58,199.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.5,14,0.91,0.4,6.2433,28.6223,-12.7165,-5.9103,10.2336,1.0341,1.4633,10.0079,-136.6668,-7.9072,-1.8987,50.0061,5.2574,-11.2421,32.4,3.6,24,2285,218,NA,NA,NA,NA,NA,NA,TRUE,-13.8,17,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",5,"2023-08-06T20:24:28.329Z","2023-08-06T20:24:34.499Z",TRUE,"pitch","2f5d60c6-dfc3-48b9-9f07-519959039fbb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.43,1.73,NA,133.22,190.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.4,7,0.9,0.4445,6.251,27.9211,-29.9984,2.5531,1.4221,-0.4254,1.7729,3.6899,-123.8781,-2.8641,-2.274,50.0049,5.4877,3.9135,8.4,8.4,24,2314,106,NA,NA,NA,NA,NA,NA,FALSE,-36,2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",3,"2023-08-06T20:24:00.917Z","2023-08-06T20:24:04.523Z",TRUE,"pitch","123305ec-84cc-4f59-9dd3-8cedb18ffe16",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.43,1.73,NA,89.4,179.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.3,9,0.9,0.4451,6.1631,28.1153,-31.0701,2.1017,0.7228,0.724,2.2108,6.0493,-123.7754,-1.7141,-2.0395,50.0039,5.5508,3.2117,8.4,8.4,24,2295,106,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",2,"2023-08-06T20:23:43.444Z","2023-08-06T20:23:48.213Z",TRUE,"pitch","f6e4a944-b1a3-449d-bce5-444b16cd666d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3689,1.6984,NA,154.14,192.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,77.5,13,0.9,0.4433,6.1133,28.4827,-27.9615,2.5674,2.7374,-0.9744,1.7018,2.4709,-124.2794,-3.4856,-2.3208,50.0048,5.4843,3.9545,8.4,7.2,24,2237,142,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4.3,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",1,"2023-08-06T20:23:27.250Z","2023-08-06T20:23:31.736Z",TRUE,"pitch","00532f9f-aad8-4570-b4df-4431ac21bd63",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3689,1.728,NA,155.79,172.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.2,13,0.9,0.4449,6.0956,27.8223,-29.4713,2.5655,1.7676,-1.0176,2.4628,2.331,-123.7621,-1.4888,-2.3096,50.0032,5.5721,3.9261,8.4,8.4,24,2182,130,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.1,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",0,"2023-08-06T20:23:07.046Z","2023-08-06T20:23:10.133Z",TRUE,"pitch","8f7be678-a50d-4340-ac38-8eeef1ebb0a8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.43,1.73,NA,131.49,144.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.2,1,0.91,0.4036,6.5984,29.5546,-15.6331,-6.3378,8.8645,-0.3802,3.4996,6.4767,-135.7005,-2.3568,-1.9739,50.0028,5.4679,-11.8265,32.4,3.6,24,2290,216,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",4,"2023-08-06T20:24:14.349Z","2023-08-06T20:24:28.329Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",13,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,13,1,87,"bottom",9,"2023-08-06T20:22:38.417Z","2023-08-06T20:24:58.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",0,"2023-08-06T20:22:27.952Z","2023-08-06T20:22:36.491Z",TRUE,"pitch","92693b22-c9ae-49e2-bdaf-ed0bbabafe16",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.31,1.62,NA,107.04,171.02,"fly_ball","medium","9",178.48,71.2,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Flyout","field_out","Pablo Reyes flies out to right fielder Cavan Biggio.",0,13,1,86,"bottom",9,"2023-08-06T20:22:03.027Z","2023-08-06T20:22:36.491Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86,5,0.91,0.4015,6.5555,28.5329,-14.8829,-5.7557,9.1646,0.2614,2.5098,8.3499,-136.1592,-5.0218,-2.0903,50.0014,5.3998,-10.8588,30,3.6,24,2276,213,98.8,39,343,NA,NA,NA,TRUE,-15.4,15.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",2,"2023-08-06T20:21:53.587Z","2023-08-06T20:22:00.435Z",TRUE,"pitch","c314919c-bf77-42c8-bac4-c1e8b0f19bf7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.34,1.65,NA,163.27,165.68,"ground_ball","medium","4",152.28,150.9,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Reese McGuire grounds out, second baseman Davis Schneider to first baseman Brandon Belt.",0,13,1,85,"bottom",9,"2023-08-06T20:21:35.249Z","2023-08-06T20:22:00.435Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.3,11,0.76,0.4061,6.3829,32.8542,-17.7375,-7.8409,7.8551,-1.214,2.7075,5.2921,-135.4932,-3.9522,-2.1856,50.0001,5.444,-14.4049,34.8,4.8,24,2225,216,74.1,-13,12,NA,NA,NA,TRUE,-18.4,13.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717111,"2023-08-06",1,"2023-08-06T20:21:37.559Z","2023-08-06T20:21:42.651Z",TRUE,"pitch","050dffd2-c754-4fce-8c90-07aa5c876fb9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2493,1.648,NA,148.17,139.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Reese McGuire grounds out, second baseman Davis Schneider to first baseman Brandon Belt.",0,13,1,85,"bottom",9,"2023-08-06T20:21:35.249Z","2023-08-06T20:22:00.435Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,77.7,11,0.9,0.4421,6.3569,26.2274,-28.0794,2.4985,2.641,-0.8178,3.6817,2.8205,-124.161,0.8241,-2.2956,50.0045,5.6927,3.8784,9.6,7.2,24,2236,135,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5.3,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
