"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718053,"2023-05-24",3,"2023-05-24T03:51:03.138Z","2023-05-24T03:51:07.445Z",TRUE,"pitch","755ef668-2b2c-4fb0-bf1a-2dfbdef88a8e",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.35,1.59,NA,116.87,190.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jarren Duran strikes out on a foul tip.",0,0,4,65,"top",9,"2023-05-24T03:50:06.894Z","2023-05-24T03:51:07.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.2,8,2,0.4355,6.7265,25.7475,-19.4237,-11.4175,7.9604,0.0034,1.8028,8.5768,-125.8022,-4.8343,-1.9683,50.0001,5.3257,-18.2804,39.6,7.2,24,2465,232,NA,NA,NA,NA,NA,NA,TRUE,-23.2,13.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",1,"2023-05-24T03:50:34.155Z","2023-05-24T03:50:39.014Z",TRUE,"pitch","44868264-6c7d-407b-8304-a0fe223a368b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.35,1.59,NA,100.42,195.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jarren Duran strikes out on a foul tip.",0,0,4,65,"top",9,"2023-05-24T03:50:06.894Z","2023-05-24T03:51:07.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.8,9,2,0.4384,6.6757,25.0764,-21.925,-11.4935,6.4849,0.4351,1.5928,9.4973,-124.9257,-4.7035,-1.9219,50.005,5.3013,-18.1757,36,7.2,24,2348,237,NA,NA,NA,NA,NA,NA,FALSE,-26.3,10.8,18.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",0,"2023-05-24T03:50:18.570Z","2023-05-24T03:50:21.911Z",TRUE,"pitch","727c9184-87fe-4ec2-8896-bdaf93cc1cbf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5865,1.6868,NA,105.69,163.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jarren Duran strikes out on a foul tip.",0,0,4,65,"top",9,"2023-05-24T03:50:06.894Z","2023-05-24T03:51:07.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.6,6,2,0.4388,6.6004,24.7098,-21.6294,-12.1756,6.6788,0.2966,2.7904,9.3176,-124.7561,-2.127,-1.9017,50.0026,5.4337,-19.224,38.4,7.2,24,2335,246,NA,NA,NA,NA,NA,NA,FALSE,-25.3,11.9,19.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",2,"2023-05-24T03:50:45.349Z","2023-05-24T03:51:03.138Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jarren Duran strikes out on a foul tip.",0,0,4,65,"top",9,"2023-05-24T03:50:06.894Z","2023-05-24T03:51:07.445Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",3,"2023-05-24T03:49:50.907Z","2023-05-24T03:49:55.176Z",TRUE,"pitch","2a90b221-9227-4d06-8de9-7bbb7af1126c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.26,1.47,NA,137.26,174.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,0,4,64,"top",9,"2023-05-24T03:48:46.453Z","2023-05-24T03:49:55.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,78.7,4,2,0.4374,6.9129,26.0466,-23.4044,-12.5033,5.5236,-0.5316,2.3755,7.8946,-125.3628,-2.8433,-2.1019,50.0009,5.441,-19.8399,37.2,7.2,24,2154,242,NA,NA,NA,NA,NA,NA,TRUE,-27.4,9.6,20.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",2,"2023-05-24T03:49:29.451Z","2023-05-24T03:49:32.648Z",TRUE,"pitch","009a85b3-defb-4184-8bf1-764dc6221544",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.26,1.47,NA,114.29,196.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,0,4,64,"top",9,"2023-05-24T03:48:46.453Z","2023-05-24T03:49:55.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78,8,2,0.4398,6.7557,28.8362,-21.7821,-12.7948,6.6361,0.071,1.5485,9.2504,-125.2682,-4.9021,-2.035,50.0021,5.3465,-20.0297,38.4,7.2,24,2277,244,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.9,20.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",1,"2023-05-24T03:49:13.956Z","2023-05-24T03:49:17.483Z",TRUE,"pitch","599f80b7-3aa2-40d6-a28b-70a722e209f5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4592,1.5854,NA,123.24,205.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,0,4,64,"top",9,"2023-05-24T03:48:46.453Z","2023-05-24T03:49:55.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,78.5,13,2,0.4382,6.7199,28.1066,-21.7267,-11.8543,6.6182,-0.1636,1.2309,8.502,-125.5479,-5.6641,-2.073,50.0012,5.3121,-18.7079,36,7.2,24,2263,236,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.7,19.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",0,"2023-05-24T03:48:58.637Z","2023-05-24T03:49:02.433Z",TRUE,"pitch","4e06d9a6-8536-4d26-be2d-532f3d6d0686",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5356,1.6361,NA,143.7,152.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,0,4,64,"top",9,"2023-05-24T03:48:46.453Z","2023-05-24T03:49:55.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,1,2,0.3984,6.4935,33.5277,-13.4394,-7.4958,9.8125,-0.7006,3.2124,6.5635,-137.9997,-3.4166,-2.1474,50.006,5.3845,-14.3179,42,3.6,24,2561,223,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.2,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",7,"2023-05-24T03:48:20.931Z","2023-05-24T03:48:28.788Z",TRUE,"pitch","0741d529-3a18-467d-b4df-8df94142beb8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.24,1.48,NA,128.08,169.6,"fly_ball","hard","8",113.15,43.52,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Justin Turner flies out sharply to center fielder Mike Trout.",0,0,4,63,"top",9,"2023-05-24T03:46:42.034Z","2023-05-24T03:48:28.788Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.7,4,2,0.3995,6.4354,33.3489,-14.4329,-6.2289,9.3423,-0.2906,2.5622,7.073,-137.6189,-4.8352,-2.0968,50.0053,5.3351,-11.8322,33.6,3.6,24,2475,217,104.5,22,387,NA,NA,NA,TRUE,-14.9,16,9.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718053,"2023-05-24",6,"2023-05-24T03:48:06.033Z","2023-05-24T03:48:09.439Z",TRUE,"pitch","9c3074de-6a66-40b0-b97c-c92043171fab",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.5611,1.7121,NA,123.6,166.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Justin Turner flies out sharply to center fielder Mike Trout.",0,0,4,63,"top",9,"2023-05-24T03:46:42.034Z","2023-05-24T03:48:28.788Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.6,5,2,0.4043,6.673,32.8992,-12.3064,-7.6199,10.7163,-0.1733,2.6604,8.0176,-136.0446,-4.999,-2.1841,50.0023,5.3911,-14.1267,42,3.6,24,2506,222,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
