"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716712,"2023-09-05",4,"2023-09-06T01:57:47.272Z","2023-09-06T01:57:58.249Z",TRUE,"pitch","27d3d23f-a965-459a-bcff-d876dabfbe62",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,0,NA,NA,3.36,1.55,NA,80.35,183.42,"ground_ball","medium","9",164.65,107.3,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Christian Encarnacion-Strand singles on a ground ball to right fielder Teoscar Hernandez. Elly De La Cruz scores.",1,6,7,84,"bottom",9,"2023-09-06T01:56:16.020Z","2023-09-06T01:57:58.249Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,92,14,0.89,0.3772,6.4093,29.3163,-21.9046,-8.695,4.7922,0.9616,2.0504,12.9991,-144.4662,-4.3537,-2.4382,50.0037,4.8996,-18.6347,34.8,4.8,24,2201,242,102.9,-15,7,NA,NA,NA,FALSE,-19.4,8,13.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",2,"2023-09-06T01:57:03.713Z","2023-09-06T01:57:09.573Z",TRUE,"pitch","c7745687-c527-49f6-8429-307d3e5fe9d0",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.36,1.55,NA,144.32,194.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"84","atBat","Single","single","Christian Encarnacion-Strand singles on a ground ball to right fielder Teoscar Hernandez. Elly De La Cruz scores.",1,6,7,84,"bottom",9,"2023-09-06T01:56:16.020Z","2023-09-06T01:57:58.249Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,90.5,7,0.9,0.3834,6.2872,29.2746,-30.249,-10.166,0.929,-0.7168,1.6248,9.5639,-142.2716,-3.5145,-2.7833,50.0023,4.77,-21.0693,32.4,7.2,24,2075,243,NA,NA,NA,NA,NA,NA,FALSE,-27.1,1.2,16.8,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",0,"2023-09-06T01:56:20.167Z","2023-09-06T01:56:23.365Z",TRUE,"pitch","4b0a79b9-27a7-4d6c-a60e-12255c7fd556",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2094,1.4653,NA,141.58,161.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Christian Encarnacion-Strand singles on a ground ball to right fielder Teoscar Hernandez. Elly De La Cruz scores.",1,6,7,84,"bottom",9,"2023-09-06T01:56:16.020Z","2023-09-06T01:57:58.249Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,91.3,1,0.9,0.3793,6.105,29.7261,-32.1253,-10.0279,0.023,-0.6449,2.8675,9.6041,-143.7516,-0.5485,-2.7078,50.002,5.0352,-21.2279,31.2,7.2,24,2116,239,NA,NA,NA,NA,NA,NA,FALSE,-27.7,0.1,16.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",1,"2023-09-06T01:56:41.062Z","2023-09-06T01:56:45.343Z",FALSE,"pickoff","b8923851-34ed-4fc8-a4f6-3c95312ff2dc",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Christian Encarnacion-Strand singles on a ground ball to right fielder Teoscar Hernandez. Elly De La Cruz scores.",1,6,7,84,"bottom",9,"2023-09-06T01:56:16.020Z","2023-09-06T01:57:58.249Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",3,"2023-09-06T01:57:19.276Z","2023-09-06T01:57:47.272Z",FALSE,"action",NA,NA,"Elly De La Cruz steals (25) 2nd base.","Stolen Base 2B",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,682829,"/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7745687-c527-49f6-8429-307d3e5fe9d0","stolen_base_2b",NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Christian Encarnacion-Strand singles on a ground ball to right fielder Teoscar Hernandez. Elly De La Cruz scores.",1,6,7,84,"bottom",9,"2023-09-06T01:56:16.020Z","2023-09-06T01:57:58.249Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",5,"2023-09-06T01:55:33.358Z","2023-09-06T01:55:40.869Z",TRUE,"pitch","d6d70f55-15d7-4cb7-aabd-9bed8e3e2151",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,0,0,NA,NA,3.67,1.77,NA,139.84,179.25,"ground_ball","medium","6",105.26,147.9,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Elly De La Cruz singles on a ground ball to shortstop J. P. Crawford.",0,6,6,83,"bottom",9,"2023-09-06T01:54:42.249Z","2023-09-06T01:55:40.869Z",TRUE,FALSE,FALSE,FALSE,33,3,0,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.7,7,0.9,0.3875,6.1623,32.9223,-16.7811,-6.8777,7.6103,-0.5992,2.2048,8.5598,-141.4759,-4.6185,-2.7734,50.0033,4.9374,-13.9129,33.6,4.8,24,2197,246,66,-32,6,NA,NA,NA,FALSE,-16,13,10.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",4,"2023-09-06T01:55:15.881Z","2023-09-06T01:55:19.005Z",TRUE,"pitch","9aead59d-c293-4727-96b2-dee151e37e7b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.597,1.6998,NA,179.08,175.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Elly De La Cruz singles on a ground ball to shortstop J. P. Crawford.",0,6,6,83,"bottom",9,"2023-09-06T01:54:42.249Z","2023-09-06T01:55:40.869Z",TRUE,FALSE,FALSE,FALSE,33,3,0,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.9,13,0.9,0.4287,6.0229,24.185,-32.1005,2.7703,0.0427,-1.6287,2.3471,2.1301,-127.3813,-0.6577,-2.8333,50.0007,5.1286,4.5888,8.4,8.4,24,2279,144,NA,NA,NA,NA,NA,NA,FALSE,-35.3,0.1,-5.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",3,"2023-09-06T01:54:59.010Z","2023-09-06T01:55:02.477Z",TRUE,"pitch","4d3e788d-84bc-4dd5-a264-4913e3245c3e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5449,1.7263,NA,68.68,202.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Elly De La Cruz singles on a ground ball to shortstop J. P. Crawford.",0,6,6,83,"bottom",9,"2023-09-06T01:54:42.249Z","2023-09-06T01:55:40.869Z",TRUE,FALSE,FALSE,FALSE,33,3,0,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82,14,0.9,0.4254,6.4716,23.5135,-26.6793,1.1445,3.2607,1.2677,1.3399,9.4098,-128.1836,-3.7428,-2.5812,50.0015,4.874,1.9254,7.2,7.2,24,2331,158,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.4,-4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",2,"2023-09-06T01:54:44.538Z","2023-09-06T01:54:48.444Z",TRUE,"pitch","92136f6a-375c-4ba1-9f93-7f8bf5e4f7b8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.675,1.8056,NA,103.46,198.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Elly De La Cruz singles on a ground ball to shortstop J. P. Crawford.",0,6,6,83,"bottom",9,"2023-09-06T01:54:42.249Z","2023-09-06T01:55:40.869Z",TRUE,FALSE,FALSE,FALSE,33,3,0,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.6,14,0.9,0.4226,6.3519,22.394,-30.2068,1.5668,1.1499,0.3551,1.5083,7.1043,-128.7564,-3.0989,-2.624,50.0028,5.0233,2.6738,7.2,7.2,24,2275,141,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1.7,-4.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716712,"2023-09-05",0,"2023-09-06T01:53:46.884Z","2023-09-06T01:53:46.927Z",FALSE,"action",NA,NA,"Dylan Moore remains in the game as the first baseman.","Defensive Switch",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664238,"/api/v1/people/664238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","601","83","atBat","Single","single","Elly De La Cruz singles on a ground ball to shortstop J. P. Crawford.",0,6,6,83,"bottom",9,"2023-09-06T01:54:42.249Z","2023-09-06T01:55:40.869Z",TRUE,FALSE,FALSE,FALSE,33,3,0,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,664034,"/api/v1/people/664034",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
