"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717072,"2023-08-09",4,"2023-08-09T04:06:43.938Z","2023-08-09T04:06:51.321Z",TRUE,"pitch","9f4c4929-9bcb-410a-b2cf-ac26d9dfe576",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.63,1.67,NA,147.27,181.43,"ground_ball","medium","6",109.94,150.57,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Manny Machado grounds into a force out, shortstop J. P. Crawford to second baseman Jose Caballero. Fernando Tatis Jr. out at 2nd.",0,0,2,64,"top",9,"2023-08-09T04:05:23.397Z","2023-08-09T04:06:51.321Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,90.2,7,2,0.3828,6.4776,31.4555,-27.1982,-11.2677,2.3954,-0.7942,2.1242,8.0419,-142.8275,-2.683,-2.1758,50.0012,4.7777,-23.3863,38.4,7.2,24,2054,234,92.8,-13,11,NA,NA,NA,TRUE,-24.2,4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",3,"2023-08-09T04:06:23.586Z","2023-08-09T04:06:27.422Z",TRUE,"pitch","0efd1023-b323-477f-a0be-6cdc052f5963",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.6793,1.763,NA,128.28,145.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Manny Machado grounds into a force out, shortstop J. P. Crawford to second baseman Jose Caballero. Fernando Tatis Jr. out at 2nd.",0,0,2,64,"top",9,"2023-08-09T04:05:23.397Z","2023-08-09T04:06:51.321Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.1,1,0.89,0.4252,6.2958,26.1116,-30.886,0.4602,0.7645,-0.296,3.4607,4.6754,-128.7043,2.0281,-2.194,50.0009,5.0504,0.7737,3.6,7.2,24,2266,92,NA,NA,NA,NA,NA,NA,FALSE,-32.9,2,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",2,"2023-08-09T04:06:04.536Z","2023-08-09T04:06:07.778Z",TRUE,"pitch","4e5b9424-f595-43cf-a2f7-32dbb600ce3c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7157,1.7293,NA,134.93,219.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Manny Machado grounds into a force out, shortstop J. P. Crawford to second baseman Jose Caballero. Fernando Tatis Jr. out at 2nd.",0,0,2,64,"top",9,"2023-08-09T04:05:23.397Z","2023-08-09T04:06:51.321Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90.7,13,2,0.382,6.5476,31.3941,-26.7757,-11.3858,2.5878,-0.4705,0.7323,8.975,-143.0858,-6.686,-2.1603,50.001,4.7645,-23.7302,37.2,7.2,24,1972,236,NA,NA,NA,NA,NA,NA,FALSE,-24.6,3.5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",1,"2023-08-09T04:05:45.928Z","2023-08-09T04:05:49.298Z",TRUE,"pitch","cde90233-13e6-46ff-892d-e6dc561984a0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6923,1.7759,NA,174.1,176.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Manny Machado grounds into a force out, shortstop J. P. Crawford to second baseman Jose Caballero. Fernando Tatis Jr. out at 2nd.",0,0,2,64,"top",9,"2023-08-09T04:05:23.397Z","2023-08-09T04:06:51.321Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.1,91,13,2,0.3793,6.6409,32.3166,-26.7748,-10.6513,2.5545,-1.4979,2.2921,5.9979,-144.1884,-2.6336,-2.217,50.0033,4.8627,-22.5143,37.2,7.2,24,2079,233,NA,NA,NA,NA,NA,NA,FALSE,-23.5,4.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",0,"2023-08-09T04:05:25.961Z","2023-08-09T04:05:28.961Z",TRUE,"pitch","e39f6e69-de96-4188-b6e4-7703ff7e766f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.63,1.67,NA,95.68,199.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Manny Machado grounds into a force out, shortstop J. P. Crawford to second baseman Jose Caballero. Fernando Tatis Jr. out at 2nd.",0,0,2,64,"top",9,"2023-08-09T04:05:23.397Z","2023-08-09T04:06:51.321Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81,14,0.9,0.4263,6.4255,27.9649,-31.4263,0.5957,0.4442,0.5594,1.4511,6.5008,-128.73,-2.5479,-2.0811,50.0011,4.8987,0.9927,3.6,7.2,24,2230,97,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0.5,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",5,"2023-08-09T04:04:52.606Z","2023-08-09T04:04:57.861Z",TRUE,"pitch","53871ba8-027f-42a6-b1e1-d93781cb1bb7",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.1077,1.4498,NA,147.05,176.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,0,2,63,"top",9,"2023-08-09T04:02:55.082Z","2023-08-09T04:04:57.861Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,81.8,4,0.9,0.4204,6.3819,28.8255,-23.3479,4.406,5.1392,-0.7883,2.3073,2.1595,-130.5325,-2.3324,-2.2,50.0001,4.98,7.5614,18,6,24,2237,104,NA,NA,NA,NA,NA,NA,TRUE,-25.1,9,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA
717072,"2023-08-09",4,"2023-08-09T04:04:24.303Z","2023-08-09T04:04:30.892Z",TRUE,"pitch","cea455b6-2bc0-41c2-8bdf-a100a9494842",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.05,1.49,NA,104.38,177.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,0,2,63,"top",9,"2023-08-09T04:02:55.082Z","2023-08-09T04:04:57.861Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.7,90.2,6,0.9,0.3821,6.4874,32.7231,-26.1046,-11.5079,2.9191,0.3311,2.2587,10.8522,-143.287,-2.9025,-2.008,50.0068,4.9137,-23.9644,38.4,7.2,24,2184,230,NA,NA,NA,NA,NA,NA,FALSE,-23.3,4.8,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",3,"2023-08-09T04:04:03.485Z","2023-08-09T04:04:07.209Z",TRUE,"pitch","8e92968a-d0b6-4dab-9e4b-6faa40f46b7b",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.1544,1.5196,NA,110.49,219.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,0,2,63,"top",9,"2023-08-09T04:02:55.082Z","2023-08-09T04:04:57.861Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,80.7,14,0.9,0.4273,6.4104,28.6147,-25.0774,1.7242,4.2733,0.1707,0.7263,5.0032,-128.5767,-5.3847,-2.0307,50.0056,4.8136,2.8631,8.4,6,24,2337,112,NA,NA,NA,NA,NA,NA,FALSE,-28.6,6.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",2,"2023-08-09T04:03:38.811Z","2023-08-09T04:03:44.019Z",TRUE,"pitch","3cdf57cc-c879-4657-89ff-0f0717dc275f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.05,1.49,NA,117.14,206.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,0,2,63,"top",9,"2023-08-09T04:02:55.082Z","2023-08-09T04:04:57.861Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.7,13,0.9,0.3887,6.4692,32.9061,-27.7282,-10.0742,2.2092,-0.0036,1.2019,9.4097,-141.0766,-4.9114,-2.0778,50.0016,4.7587,-20.2508,32.4,7.2,24,2031,230,NA,NA,NA,NA,NA,NA,FALSE,-26,3.1,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717072,"2023-08-09",1,"2023-08-09T04:03:19.280Z","2023-08-09T04:03:22.640Z",TRUE,"pitch","c27b6bf6-4970-4510-88e4-ca6c7595428a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2946,1.5662,NA,122.03,181.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,0,2,63,"top",9,"2023-08-09T04:02:55.082Z","2023-08-09T04:04:57.861Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89.8,5,0.9,0.3834,6.3436,33.6071,-27.8716,-10.032,2.0829,-0.1319,2.1132,9.2828,-142.9913,-2.7291,-2.1203,50.003,4.8325,-20.7316,33.6,7.2,24,2081,226,NA,NA,NA,NA,NA,NA,FALSE,-25,3.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
