"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716601,"2023-09-13",4,"2023-09-14T01:35:32.587Z","2023-09-14T01:35:40.587Z",TRUE,"pitch","221fc0c8-718c-4cd5-97a8-d0af733174b0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.44,1.64,NA,132.44,186.86,"line_drive","medium","3",157.75,160.2,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Parker Meadows lines out to first baseman Spencer Steer.",0,4,3,78,"bottom",9,"2023-09-14T01:34:06.619Z","2023-09-14T01:35:40.587Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81,7,0.89,0.4287,7.6095,22.5683,-26.7969,0.9118,3.2423,-0.4051,1.9228,4.4008,-127.087,-0.7898,-2.2676,50.0036,4.3393,1.5124,4.8,6,24,2644,139,75.2,11,130,NA,NA,NA,TRUE,-29.5,6,-2.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",3,"2023-09-14T01:35:17.129Z","2023-09-14T01:35:21.198Z",TRUE,"pitch","7452750e-af7a-4145-9ff5-33576744eb1f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3622,1.5109,NA,155.4,192.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Parker Meadows lines out to first baseman Spencer Steer.",0,4,3,78,"bottom",9,"2023-09-14T01:34:06.619Z","2023-09-14T01:35:40.587Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,13,0.9,0.4307,7.6517,23.9321,-31.4473,2.7917,0.4408,-1.0073,1.7142,2.0846,-126.7759,-0.5377,-2.2005,50.0009,4.4214,4.5806,8.4,8.4,24,2525,102,NA,NA,NA,NA,NA,NA,FALSE,-34.9,1,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",1,"2023-09-14T01:34:35.444Z","2023-09-14T01:34:45.971Z",TRUE,"pitch","fc48050d-dcf9-4ad7-9875-40c3f761cec3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.44,1.64,NA,149.61,153.8,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Parker Meadows lines out to first baseman Spencer Steer.",0,4,3,78,"bottom",9,"2023-09-14T01:34:06.619Z","2023-09-14T01:35:40.587Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,11,0.91,0.3934,7.5612,29.7914,-15.9962,-7.4953,8.2356,-0.8556,3.1474,6.2197,-138.9688,-0.3164,-2.1437,50.0064,4.321,-14.7313,39.6,4.8,24,2533,235,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,12.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",0,"2023-09-14T01:34:19.925Z","2023-09-14T01:34:23.883Z",TRUE,"pitch","0c4b68a4-4921-4db0-91ae-d674323f5dec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3363,1.4851,NA,154.48,172.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Parker Meadows lines out to first baseman Spencer Steer.",0,4,3,78,"bottom",9,"2023-09-14T01:34:06.619Z","2023-09-14T01:35:40.587Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,11,0.9,0.398,7.6024,29.1875,-16.9953,-7.0889,7.9065,-0.9832,2.4696,5.5188,-137.3969,-1.9012,-2.0924,50.005,4.3199,-13.6148,36,4.8,24,2457,235,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.2,11.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",2,"2023-09-14T01:35:00.107Z","2023-09-14T01:35:17.129Z",FALSE,"action",NA,NA,"Zack Short steals (4) 2nd base.","Stolen Base 2B",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc48050d-dcf9-4ad7-9875-40c3f761cec3","stolen_base_2b",NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Parker Meadows lines out to first baseman Spencer Steer.",0,4,3,78,"bottom",9,"2023-09-14T01:34:06.619Z","2023-09-14T01:35:40.587Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",3,"2023-09-14T01:33:49.612Z","2023-09-14T01:33:55.138Z",TRUE,"pitch","64cf26c3-0a1f-43f0-afba-1cf054f3bc1d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.5,1.6,NA,67.23,207.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,4,3,77,"bottom",9,"2023-09-14T01:33:03.289Z","2023-09-14T01:33:55.138Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.8,14,0.9,0.4255,7.477,24.084,-31.1913,2.1039,0.5855,1.3056,1.1626,7.6107,-128.2406,-1.955,-1.9623,50.0046,4.3452,3.5371,8.4,7.2,24,2597,119,NA,NA,NA,NA,NA,NA,TRUE,-34.1,0.8,-5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",2,"2023-09-14T01:33:24.245Z","2023-09-14T01:33:28.665Z",TRUE,"pitch","e72233f1-7e1c-4a89-8cd4-f730a083346a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.5,1.6,NA,85.5,172.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,4,3,77,"bottom",9,"2023-09-14T01:33:03.289Z","2023-09-14T01:33:55.138Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.6,6,0.89,0.4298,7.5048,24.0499,-27.9353,-0.3449,2.5752,0.8265,2.4386,7.1097,-127.0503,0.4654,-1.9539,50.005,4.4588,-0.5686,1.2,7.2,24,2588,140,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5,-0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",1,"2023-09-14T01:33:05.638Z","2023-09-14T01:33:09.280Z",TRUE,"pitch","60c6970b-ab7b-477a-aecd-db7408690fe7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3963,1.5999,NA,81.23,165.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,4,3,77,"bottom",9,"2023-09-14T01:33:03.289Z","2023-09-14T01:33:55.138Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.6,12,0.89,0.4082,7.5026,26.369,-18.5059,-6.6947,7.4816,0.9384,2.7034,9.6936,-133.7028,-1.0949,-1.8492,50.0036,4.4348,-12.2327,28.8,4.8,24,2322,239,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.6,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",0,"2023-09-14T01:32:46.971Z","2023-09-14T01:33:05.638Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Zack Short replaces Andy Ibanez.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","77","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,4,3,77,"bottom",9,"2023-09-14T01:33:03.289Z","2023-09-14T01:33:55.138Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,1,628451,"/api/v1/people/628451",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716601,"2023-09-13",6,"2023-09-14T01:32:11.731Z","2023-09-14T01:32:19.640Z",TRUE,"pitch","33abfd72-b3cb-4002-ab1f-8424aa64d62b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0323,1.3467,NA,151.93,147.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Andy Ibanez walks.",0,4,3,76,"bottom",9,"2023-09-14T01:30:12.332Z","2023-09-14T01:32:19.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,11,0.88,0.4034,7.6454,29.8593,-21.3018,-4.2344,5.8254,-0.9163,3.3773,5.2389,-135.8099,1.2876,-2.3206,50.0061,4.379,-7.9084,18,4.8,24,2354,230,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11,6.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,628451,"Andy Ibáñez","/api/v1/people/628451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
