"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745741,"2024-05-23",1,"2024-05-23T19:21:23.664Z","2024-05-23T19:21:33.762Z",TRUE,"pitch","e84d4ed8-bb7a-41e6-83d2-46f789ddbc3f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.25,1.49,NA,85.71,185.69,"ground_ball","medium","6",111.96,148.83,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Forceout","force_out","Ty France grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Jorge Polanco out at 2nd.",0,0,5,73,"top",9,"2024-05-23T19:20:42.068Z","2024-05-23T19:21:33.762Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664034,"Ty France","/api/v1/people/664034","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.7,9,0.9,0.4315,6.026,24.9034,-36.3916,1.4847,-2.5832,0.8208,1.9663,3.2259,-126.7343,-4.0908,-0.6593,50.0022,6.4952,2.4246,4.8,9.6,24,2634,45,63.8,-6,14,NA,NA,NA,TRUE,-41.3,-5.4,-3.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",0,"2024-05-23T19:21:08.587Z","2024-05-23T19:21:13.129Z",TRUE,"pitch","b4691748-ebfd-4eec-9caf-785ee30f32d8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2149,1.446,NA,133.41,136.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Forceout","force_out","Ty France grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Jorge Polanco out at 2nd.",0,0,5,73,"top",9,"2024-05-23T19:20:42.068Z","2024-05-23T19:21:33.762Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664034,"Ty France","/api/v1/people/664034","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.8,11,0.9,0.3876,6.0182,33.4839,-28.9917,-7.8827,1.5728,-0.4306,3.7777,3.4902,-141.5419,-2.4977,-0.6583,50.0013,6.5355,-15.9301,27.6,7.2,24,2115,222,NA,NA,NA,NA,NA,NA,FALSE,-26.5,2.5,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",5,"2024-05-23T19:20:26.562Z","2024-05-23T19:20:39.689Z",TRUE,"pitch","23df3f8b-bdde-4ede-897b-8078f4c4681f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.43,1.6,NA,160.81,169.44,"fly_ball","medium","7",54.95,136.12,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Jorge Polanco singles on a fly ball to left fielder Alex Verdugo. Mitch Garver to 2nd.",0,0,5,72,"top",9,"2024-05-23T19:19:10.097Z","2024-05-23T19:20:39.689Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,88.8,11,0.89,0.3858,6.0817,38.8311,-28.7368,-11.3152,1.6919,-1.1493,2.5682,2.9006,-143.0195,-5.5968,-0.7195,50.0048,6.3978,-22.9965,36,7.2,24,2302,227,69.1,35,201,NA,NA,NA,FALSE,-26.8,1.9,19.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593871,"Jorge Polanco","/api/v1/people/593871",641598,"Mitch Garver","/api/v1/people/641598",NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",4,"2024-05-23T19:20:05.037Z","2024-05-23T19:20:09.468Z",TRUE,"pitch","b6940de1-929b-47a0-83b5-939db68a057d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.43,1.6,NA,107.46,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Jorge Polanco singles on a fly ball to left fielder Alex Verdugo. Mitch Garver to 2nd.",0,0,5,72,"top",9,"2024-05-23T19:19:10.097Z","2024-05-23T19:20:39.689Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.7,14,0.9,0.3923,6.0654,36.45,-28.8051,-9.2069,1.7103,0.2504,1.3232,5.4346,-140.4487,-8.5191,-0.5296,50.0024,6.3141,-18.1052,28.8,7.2,24,2249,219,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1.2,15.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",3,"2024-05-23T19:19:45.916Z","2024-05-23T19:19:50.882Z",TRUE,"pitch","b7442f15-7464-4f60-b7e1-71b906984047",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3768,1.6,NA,180.88,159.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Jorge Polanco singles on a fly ball to left fielder Alex Verdugo. Mitch Garver to 2nd.",0,0,5,72,"top",9,"2024-05-23T19:19:10.097Z","2024-05-23T19:20:39.689Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89,11,0.9,0.3858,5.8647,37.0136,-28.0243,-10.8362,2.0353,-1.6758,2.9519,0.8315,-142.7227,-4.7224,-0.5683,50.0006,6.4227,-22.0461,37.2,7.2,24,2237,225,NA,NA,NA,NA,NA,NA,FALSE,-25.9,2.8,19.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",2,"2024-05-23T19:19:28.469Z","2024-05-23T19:19:33.556Z",TRUE,"pitch","a455d49b-b686-4672-928d-b839b8dd802a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3768,1.5911,NA,177.76,171.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Jorge Polanco singles on a fly ball to left fielder Alex Verdugo. Mitch Garver to 2nd.",0,0,5,72,"top",9,"2024-05-23T19:19:10.097Z","2024-05-23T19:20:39.689Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89,11,0.9,0.3853,6.0554,38.144,-25.7329,-9.8362,3.1606,-1.5941,2.491,1.3811,-143.0618,-6.2194,-0.8122,50.0043,6.3445,-20.0491,36,7.2,24,2300,223,NA,NA,NA,NA,NA,NA,FALSE,-24.2,4.4,17.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",1,"2024-05-23T19:19:12.493Z","2024-05-23T19:19:17.632Z",TRUE,"pitch","693d5290-6161-41a2-93db-103d84158c52",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4389,1.6,NA,113.06,149.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Jorge Polanco singles on a fly ball to left fielder Alex Verdugo. Mitch Garver to 2nd.",0,0,5,72,"top",9,"2024-05-23T19:19:10.097Z","2024-05-23T19:20:39.689Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88,2,0.89,0.3903,5.8474,34.9583,-29.5145,-10.0159,1.3406,0.1033,3.3112,5.4161,-140.8586,-3.4941,-0.5533,50.0055,6.4971,-19.9303,31.2,7.2,24,2133,230,NA,NA,NA,NA,NA,NA,FALSE,-27.6,1.8,16.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",0,"2024-05-23T19:18:51.868Z","2024-05-23T19:19:12.493Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jorge Polanco replaces Luis Urías.","Offensive Substitution",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,593871,"/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","702","72","atBat","Single","single","Jorge Polanco singles on a fly ball to left fielder Alex Verdugo. Mitch Garver to 2nd.",0,0,5,72,"top",9,"2024-05-23T19:19:10.097Z","2024-05-23T19:20:39.689Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,649966,"/api/v1/people/649966",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",5,"2024-05-23T19:18:34.873Z","2024-05-23T19:18:40.799Z",TRUE,"pitch","7f8435d0-a74a-46d0-906b-f449bc9e50a0",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.32,1.52,NA,129.11,196.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Julio Rodríguez strikes out on a foul tip.",0,0,5,71,"top",9,"2024-05-23T19:16:57.048Z","2024-05-23T19:18:40.799Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.3,7,0.9,0.3894,6.0664,36.8954,-27.8712,-10.7648,2.1525,-0.3176,1.56,4.3381,-141.4922,-8.3128,-0.4859,50.001,6.3641,-21.4896,34.8,7.2,24,2255,220,NA,NA,NA,NA,NA,NA,TRUE,-27.1,2.2,18.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641598,"Mitch Garver","/api/v1/people/641598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745741,"2024-05-23",4,"2024-05-23T19:18:17.106Z","2024-05-23T19:18:22.521Z",TRUE,"pitch","d689365e-eaa0-4bf8-a2d3-b44be63f69fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3111,1.5111,NA,75.33,186.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Julio Rodríguez strikes out on a foul tip.",0,0,5,71,"top",9,"2024-05-23T19:16:57.048Z","2024-05-23T19:18:40.799Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.5,14,0.91,0.4466,5.9391,27.3081,-36.669,10.4723,-2.9578,1.0932,1.9253,0.9325,-123.2336,-3.353,-0.6499,50.0035,6.4403,15.9087,22.8,10.8,24,2874,35,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-5.9,-19.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
