"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718602,"2023-04-12",0,"2023-04-12T22:07:23.230Z","2023-04-12T22:08:24.797Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Tepera replaces Aaron Loup.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572193,"/api/v1/people/572193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Strikeout","strikeout","Victor Robles strikes out swinging.",0,2,3,58,"top",8,"2023-04-12T22:08:22.630Z","2023-04-12T22:11:04.992Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T22:08:41.241Z","2023-04-12T22:08:56.820Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,645302,"/api/v1/people/645302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Victor Robles strikes out swinging.",0,2,3,58,"top",8,"2023-04-12T22:08:22.630Z","2023-04-12T22:11:04.992Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",572193,"Ryan Tepera","/api/v1/people/572193","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",3,"2023-04-12T22:05:34.033Z","2023-04-12T22:05:40.630Z",TRUE,"pitch","6e83db96-7b57-40db-ba36-5d4bf550a282",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.18,1.49,NA,109.96,177.15,"line_drive","medium","3",161.39,161.21,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double Play","double_play","Luis Rengifo lines into an unassisted double play, first baseman Dominic Smith. Hunter Renfroe out at 1st.",0,2,3,57,"bottom",7,"2023-04-12T22:04:31.756Z","2023-04-12T22:05:40.630Z",TRUE,FALSE,FALSE,TRUE,25,2,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,70.6,5,0.9,0.4881,6.6901,25.918,-40.8249,1.8281,-6.8316,0.1846,2.2826,3.4808,-113.3988,-0.2217,-1.6242,50.0001,6.5485,2.316,3.6,13.2,24,2165,21,103.5,7,121,NA,NA,NA,TRUE,-58,-12,-4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T22:05:16.808Z","2023-04-12T22:05:20.929Z",TRUE,"pitch","ab860c67-4dbf-4819-9590-3f5316d25b2c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1786,1.3911,NA,135.66,213.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double Play","double_play","Luis Rengifo lines into an unassisted double play, first baseman Dominic Smith. Hunter Renfroe out at 1st.",0,2,3,57,"bottom",7,"2023-04-12T22:04:31.756Z","2023-04-12T22:05:40.630Z",TRUE,FALSE,FALSE,TRUE,25,2,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,80.8,13,0.9,0.4223,7.0843,36.4014,-22.4345,-11.5439,5.7619,-0.4895,0.9287,7.22,-131.3877,-8.6985,-1.8209,50.0036,6.044,-19.5164,36,7.2,24,1753,220,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8,18.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",1,"2023-04-12T22:04:52.753Z","2023-04-12T22:04:56.388Z",TRUE,"pitch","af0fe7b3-2312-4001-849b-ac13cb45d458",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.18,1.49,NA,156.77,191.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double Play","double_play","Luis Rengifo lines into an unassisted double play, first baseman Dominic Smith. Hunter Renfroe out at 1st.",0,2,3,57,"bottom",7,"2023-04-12T22:04:31.756Z","2023-04-12T22:05:40.630Z",TRUE,FALSE,FALSE,TRUE,25,2,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81,13,0.9,0.4244,7.1019,30.4762,-23.0319,-11.1926,5.4341,-1.0434,1.7482,5.6717,-129.7092,-6.7319,-1.8199,50.0001,6.1674,-18.8166,36,7.2,24,1649,267,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.3,18.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",0,"2023-04-12T22:04:31.756Z","2023-04-12T22:04:36.756Z",FALSE,"no_pitch","fd0fc7f8-2a52-4519-ba6b-2d213c7be7e8",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double Play","double_play","Luis Rengifo lines into an unassisted double play, first baseman Dominic Smith. Hunter Renfroe out at 1st.",0,2,3,57,"bottom",7,"2023-04-12T22:04:31.756Z","2023-04-12T22:05:40.630Z",TRUE,FALSE,FALSE,TRUE,25,2,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",605218,"Carl Edwards Jr.",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T22:03:52.274Z","2023-04-12T22:04:00.794Z",TRUE,"pitch","07eaca77-89b7-45dd-882a-1fea06e225fd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.47,1.72,NA,102.51,180.17,"ground_ball","medium","5",108.86,166.83,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, third baseman Jeimer Candelario to second baseman Luis Garcia. Anthony Rendon out at 2nd. Hunter Renfroe to 1st.",0,2,3,56,"bottom",7,"2023-04-12T22:03:19.117Z","2023-04-12T22:04:00.794Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,70.4,9,0.9,0.4939,6.6947,21.6208,-40.8062,2.8633,-6.9479,0.3802,2.1706,3.6503,-111.2748,-0.1339,-1.6591,50.0026,6.4911,3.5576,6,13.2,24,2245,18,63,-37,7,NA,NA,NA,TRUE,-59.3,-12.2,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA,545361,"Mike Trout","/api/v1/people/545361"
718602,"2023-04-12",1,"2023-04-12T22:03:34.824Z","2023-04-12T22:03:39.062Z",TRUE,"pitch","0ea9dbb6-d00f-44fc-b22a-3896bf8c78ab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4648,1.7053,NA,151.04,143.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, third baseman Jeimer Candelario to second baseman Luis Garcia. Anthony Rendon out at 2nd. Hunter Renfroe to 1st.",0,2,3,56,"bottom",7,"2023-04-12T22:03:19.117Z","2023-04-12T22:04:00.794Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.1,11,0.9,0.4043,6.8654,30.0242,-13.0225,1.5366,10.3099,-0.8931,3.5435,1.9469,-135.5373,-5.0771,-1.8208,50.0062,6.3528,2.8546,13.2,3.6,24,2556,171,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.8,-3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",0,"2023-04-12T22:03:19.117Z","2023-04-12T22:03:23.646Z",TRUE,"pitch","a1fe591a-c3a8-41c2-a288-edfee6ad9ce5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4648,1.6828,NA,141.52,150.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, third baseman Jeimer Candelario to second baseman Luis Garcia. Anthony Rendon out at 2nd. Hunter Renfroe to 1st.",0,2,3,56,"bottom",7,"2023-04-12T22:03:19.117Z","2023-04-12T22:04:00.794Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,1,0.9,0.4028,6.9227,30.7579,-12.4186,1.1849,10.5531,-0.6432,3.2527,2.6218,-136.1556,-5.9564,-1.7737,50.002,6.3332,2.2166,12,3.6,24,2515,177,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",5,"2023-04-12T22:02:34.804Z","2023-04-12T22:02:50.303Z",TRUE,"pitch","f9b5f32e-9e22-4865-804a-55293e095d82",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.35,1.62,NA,89.44,169.21,"ground_ball","medium","3",157.85,160.71,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Anthony Rendon reaches on a fielding error by first baseman Dominic Smith. Mike Trout to 3rd.",0,2,3,55,"bottom",7,"2023-04-12T22:01:20.789Z","2023-04-12T22:02:50.303Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.6,6,0.89,0.4065,6.9342,30.9598,-13.4324,-0.6868,10.2071,0.723,2.5767,6.6137,-135.0272,-7.1788,-1.6748,50.0023,6.2258,-1.2618,1.2,3.6,24,2510,172,92.2,0,52,NA,NA,NA,FALSE,-14.9,17,-0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",NA,NA,NA,545361,"Mike Trout","/api/v1/people/545361"
718602,"2023-04-12",4,"2023-04-12T22:01:57.708Z","2023-04-12T22:02:05.651Z",TRUE,"pitch","2d73b6e8-6fd7-4f11-a321-b4a98e5b9502",3,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",1,2,0,NA,NA,3.35,1.62,NA,125.11,131.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Anthony Rendon reaches on a fielding error by first baseman Dominic Smith. Mike Trout to 3rd.",0,2,3,55,"bottom",7,"2023-04-12T22:01:20.789Z","2023-04-12T22:02:50.303Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.8,11,0.89,0.4059,7.123,28.6036,-13.8574,0.1747,9.9282,-0.2127,3.9848,3.9566,-134.7935,-3.6047,-1.7207,50.0017,6.3143,0.3217,4.8,3.6,24,2490,170,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.4,-1.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",3,"2023-04-12T22:01:39.640Z","2023-04-12T22:01:43.675Z",TRUE,"pitch","b39d5b34-e558-4997-a254-6da1e53f187f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1512,1.5661,NA,129.65,150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Anthony Rendon reaches on a fielding error by first baseman Dominic Smith. Mike Trout to 3rd.",0,2,3,55,"bottom",7,"2023-04-12T22:01:20.789Z","2023-04-12T22:02:50.303Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.6,1,0.89,0.4119,6.7022,29.0265,-15.1424,1.4662,9.5158,-0.3318,3.2697,3.5614,-133.051,-4.8747,-1.8791,50.001,6.2259,2.6232,12,3.6,24,2580,156,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.3,-3.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T22:01:23.077Z","2023-04-12T22:01:27.389Z",TRUE,"pitch","3b8095c5-441d-4fe0-a8fb-db7666b8d8bc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.089,1.6155,NA,77.18,199.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Anthony Rendon reaches on a fielding error by first baseman Dominic Smith. Mike Trout to 3rd.",0,2,3,55,"bottom",7,"2023-04-12T22:01:20.789Z","2023-04-12T22:02:50.303Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,14,0.89,0.4092,7.0579,28.6406,-11.4673,-0.8214,11.4082,1.0448,1.4537,7.5221,-133.8186,-10.047,-1.6949,50.0048,6.0765,-1.4918,0,3.6,24,2430,180,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.6,-0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",0,"2023-04-12T21:58:49.436Z","2023-04-12T21:59:32.773Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Anthony Rendon reaches on a fielding error by first baseman Dominic Smith. Mike Trout to 3rd.",0,2,3,55,"bottom",7,"2023-04-12T22:01:20.789Z","2023-04-12T22:02:50.303Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",1,"2023-04-12T21:59:32.773Z","2023-04-12T22:01:23.077Z",FALSE,"action",NA,NA,"Pitching Change: Carl Edwards Jr. replaces Hunter Harvey.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605218,"/api/v1/people/605218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Field Error","field_error","Anthony Rendon reaches on a fielding error by first baseman Dominic Smith. Mike Trout to 3rd.",0,2,3,55,"bottom",7,"2023-04-12T22:01:20.789Z","2023-04-12T22:02:50.303Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",5,"2023-04-12T21:58:25.652Z","2023-04-12T21:58:31.739Z",TRUE,"pitch","090c0814-aceb-473c-85c2-24e2bd45e6a0",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.425,1.7501,NA,155.04,121.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Mike Trout walks.",0,2,3,54,"bottom",7,"2023-04-12T21:56:07.916Z","2023-04-12T21:58:31.739Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,545361,"Mike Trout","/api/v1/people/545361","R","Right",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.5,11,2,0.4235,6.2325,25.7267,-28.7096,1.9549,2.0424,-0.9978,4.3503,1.7416,-129.0988,1.4958,-1.934,50.0014,5.9659,3.3146,7.2,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.2,-4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA
