"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716500,"2023-09-20",4,"2023-09-20T22:36:58.749Z","2023-09-20T22:37:08.004Z",TRUE,"pitch","f1465e4d-1c80-4592-81a5-01bec387fb04",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.38,1.59,NA,129.65,148.57,"fly_ball","medium","9",168.54,96.1,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Brendan Rodgers flies out to right fielder Fernando Tatis Jr.",0,2,3,68,"top",9,"2023-09-20T22:35:51.802Z","2023-09-20T22:37:08.004Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,88.9,1,0.9,0.3865,6.7897,32.9297,-11.3009,3.1027,10.2686,-0.332,3.3411,-8.9683,-141.805,-3.8358,2.471,50.0071,5.4344,6.3099,19.2,2.4,24,2294,151,79.9,30,279,NA,NA,NA,TRUE,-10.9,18,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",3,"2023-09-20T22:36:39.754Z","2023-09-20T22:36:43.214Z",TRUE,"pitch","c58467f7-f0ea-4255-9c46-5974645f7627",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4443,1.693,NA,93.69,162.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Brendan Rodgers flies out to right fielder Fernando Tatis Jr.",0,2,3,68,"top",9,"2023-09-20T22:35:51.802Z","2023-09-20T22:37:08.004Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.7,6,0.91,0.3908,6.7053,34.1312,-9.5334,3.0172,11.4024,0.6116,2.8238,-6.3766,-140.5549,-5.6154,2.5255,50.0017,5.477,5.9911,22.8,2.4,24,2267,154,NA,NA,NA,NA,NA,NA,FALSE,-10,19.6,-4.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",2,"2023-09-20T22:36:18.480Z","2023-09-20T22:36:21.985Z",TRUE,"pitch","0b9b2fb0-3100-4771-a204-bb6bec2796d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4443,1.6261,NA,172.22,205.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Brendan Rodgers flies out to right fielder Fernando Tatis Jr.",0,2,3,68,"top",9,"2023-09-20T22:35:51.802Z","2023-09-20T22:37:08.004Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,80.8,13,0.84,0.4269,6.9633,29.9205,-26.5525,0.9262,3.3794,-1.4487,1.2217,-10.4039,-128.9178,-4.7295,2.5403,50,5.1606,1.5399,1.2,7.2,24,2398,74,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.2,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",1,"2023-09-20T22:35:54.154Z","2023-09-20T22:35:59.318Z",TRUE,"pitch","9701aace-c1d3-43ab-bd3f-9061c655c23d",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.5327,1.6707,NA,151.17,225.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Brendan Rodgers flies out to right fielder Fernando Tatis Jr.",0,2,3,68,"top",9,"2023-09-20T22:35:51.802Z","2023-09-20T22:37:08.004Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82,13,0.83,0.423,6.9077,27.7805,-28.5015,2.2071,2.1647,-0.8963,0.5073,-9.8737,-129.6234,-6.2716,2.6799,50.0034,5.142,3.7465,3.6,7.2,24,2487,77,NA,NA,NA,NA,NA,NA,FALSE,-31.9,2.6,-1.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",0,"2023-09-20T22:34:56.230Z","2023-09-20T22:35:54.154Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Brendan Rodgers flies out to right fielder Fernando Tatis Jr.",0,2,3,68,"top",9,"2023-09-20T22:35:51.802Z","2023-09-20T22:37:08.004Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",0,"2023-09-20T22:34:10.860Z","2023-09-20T22:34:18.257Z",TRUE,"pitch","035c0cde-3dae-4c5d-a42f-ebb70adb324f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.47,1.62,NA,123.93,195.93,"ground_ball","medium","1",124,174.55,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Charlie Blackmon grounds out, pitcher Josh Hader to first baseman Ji Man Choi. Brenton Doyle to 3rd.",0,2,3,67,"top",9,"2023-09-20T22:33:49.616Z","2023-09-20T22:34:18.257Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.3,8,0.9,0.3873,6.8726,30.0413,-10.9265,4.8315,10.4691,-0.1818,1.587,-9.3353,-141.0717,-8.2729,2.5323,50.0013,5.2495,9.8052,32.4,2.4,24,2241,145,71.1,-41,1,NA,NA,NA,TRUE,-11.4,17.5,-7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA
716500,"2023-09-20",7,"2023-09-20T22:33:18.270Z","2023-09-20T22:33:26.205Z",TRUE,"pitch","aa5e8a45-a07a-4fc8-917a-3ab5c816207d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.1,1.41,NA,149.14,213.21,"ground_ball","medium","5",99.82,172.14,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Eguy Rosario to first baseman Ji Man Choi. Brenton Doyle to 2nd.",0,2,3,66,"top",9,"2023-09-20T22:32:04.283Z","2023-09-20T22:33:26.205Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,78.9,13,0.85,0.4366,6.8788,29.1021,-26.6346,2.1032,3.4838,-0.8433,0.947,-9.2871,-126.1623,-4.9355,2.6353,50.0002,5.113,3.3418,2.4,7.2,24,2409,108,84.5,-20,6,NA,NA,NA,TRUE,-31.6,5.2,-1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,686668,"Brenton Doyle","/api/v1/people/686668"
716500,"2023-09-20",6,"2023-09-20T22:33:01.308Z","2023-09-20T22:33:05.375Z",TRUE,"pitch","fe0a06c2-3528-4074-a371-be74a0dee54c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1346,1.4475,NA,92.89,141.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Eguy Rosario to first baseman Ji Man Choi. Brenton Doyle to 2nd.",0,2,3,66,"top",9,"2023-09-20T22:32:04.283Z","2023-09-20T22:33:26.205Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,87.5,12,0.9,0.3901,6.8263,35.5989,-8.9625,6.5714,11.6577,0.6325,3.5917,-7.7176,-141.0402,-3.4877,2.5659,50.0009,5.4341,13.0828,48,3.6,24,2140,148,NA,NA,NA,NA,NA,NA,FALSE,-9,20.4,-10.1,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",4,"2023-09-20T22:32:28.931Z","2023-09-20T22:32:32.383Z",TRUE,"pitch","c2d5ca78-7b8b-4052-a352-29d09a9a11bb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.1,1.41,NA,154.17,187.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Eguy Rosario to first baseman Ji Man Choi. Brenton Doyle to 2nd.",0,2,3,66,"top",9,"2023-09-20T22:32:04.283Z","2023-09-20T22:33:26.205Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,79.9,13,0.87,0.4313,6.7428,28.4691,-28.4991,1.3407,2.2534,-0.9752,1.9085,-9.395,-127.4404,-2.7709,2.5997,50.0021,5.2829,2.1866,0,7.2,24,2480,97,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3.6,-0.1,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716500,"2023-09-20",3,"2023-09-20T22:32:06.624Z","2023-09-20T22:32:09.921Z",TRUE,"pitch","c1e44e39-d4ac-4741-aedb-723f4157d49e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.1,1.41,NA,123.9,216.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Eguy Rosario to first baseman Ji Man Choi. Brenton Doyle to 2nd.",0,2,3,66,"top",9,"2023-09-20T22:32:04.283Z","2023-09-20T22:33:26.205Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81,13,0.71,0.4287,6.8009,25.0631,-27.284,3.2729,2.9536,-0.1811,0.8424,-8.1875,-127.5311,-5.4692,2.6389,50.0023,5.1541,5.4174,8.4,7.2,24,2325,110,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.3,-4.2,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
