"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717152,"2023-08-03",3,"2023-08-03T01:51:08.375Z","2023-08-03T01:51:15.760Z",TRUE,"pitch","bbff3035-8b37-43cd-b069-28a125c74eb7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.45,1.61,NA,100.53,181,"ground_ball","medium","4",139.71,147.08,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Mitch Garver grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",0,0,9,54,"bottom",6,"2023-08-03T01:50:35.568Z","2023-08-03T01:51:15.760Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",679346,"Edgar Navarro","/api/v1/people/679346","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.5,9,0.9,0.4032,6.3092,30.9713,-30.687,-11.8397,0.7943,0.4321,2.1401,11.4788,-136.0668,-2.7335,-2.3111,50.0025,5.293,-22.1122,32.4,8.4,24,2188,232,102.5,-13,10,NA,NA,NA,TRUE,-30.4,1.1,18.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:50:52.065Z","2023-08-03T01:50:56.556Z",TRUE,"pitch","300f3ff1-06f3-4162-a0c8-dbf15fc8fb22",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4094,1.61,NA,74.99,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Mitch Garver grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",0,0,9,54,"bottom",6,"2023-08-03T01:50:35.568Z","2023-08-03T01:51:15.760Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",679346,"Edgar Navarro","/api/v1/people/679346","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.9,14,0.9,0.4062,6.5151,31.2278,-33.698,-11.1396,-0.8273,1.102,1.7353,13.2516,-135.1709,-2.8764,-2.4316,50.0042,5.1948,-20.4836,27.6,8.4,24,2248,241,NA,NA,NA,NA,NA,NA,FALSE,-33.8,-1.9,17.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:50:37.907Z","2023-08-03T01:50:41.753Z",TRUE,"pitch","b2f89159-77f4-44b0-9399-17f706809cad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4933,1.61,NA,132.64,154.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Mitch Garver grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",0,0,9,54,"bottom",6,"2023-08-03T01:50:35.568Z","2023-08-03T01:51:15.760Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",679346,"Edgar Navarro","/api/v1/people/679346","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84,1,0.89,0.4091,6.2701,30.5946,-32.5414,-10.3795,-0.2044,-0.4104,3.1152,8.6831,-134.1855,-0.016,-2.349,50.001,5.4509,-18.8173,27.6,8.4,24,2291,233,NA,NA,NA,NA,NA,NA,FALSE,-32.4,-0.1,16.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:49:28.400Z","2023-08-03T01:50:37.907Z",FALSE,"action",NA,NA,"Pitching Change: Edgar Navarro replaces Tanner Banks.","Pitching Substitution",0,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,679346,"/api/v1/people/679346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Groundout","field_out","Mitch Garver grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",0,0,9,54,"bottom",6,"2023-08-03T01:50:35.568Z","2023-08-03T01:51:15.760Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",679346,"Edgar Navarro","/api/v1/people/679346","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:48:01.600Z","2023-08-03T01:48:10.885Z",TRUE,"pitch","7210157c-7838-4368-a60c-79f99c7ddd08",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.75,1.77,NA,122.22,168.41,"fly_ball","medium","8",107.45,79.07,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Luis Robert Jr. flies out to center fielder Leody Taveras.",0,0,9,53,"top",6,"2023-08-03T01:47:41.824Z","2023-08-03T01:48:10.885Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.4,5,0.9,0.4598,6.744,21.852,-32.9383,1.0075,-0.5357,-0.137,2.6062,4.544,-118.9349,0.2507,-2.1996,50.0004,5.4757,1.4485,3.6,9.6,24,2360,65,88.8,41,304,NA,NA,NA,TRUE,-41.4,-0.6,-2.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:47:33.103Z","2023-08-03T01:47:41.123Z",TRUE,"pitch","d505d3c5-fb1b-47e3-9e9f-d2f64808b61f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.27,1.46,NA,143.34,169.08,"line_drive","medium","9",164.84,75.16,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","Yoan Moncada lines out to right fielder Adolis Garcia.",0,0,9,52,"top",6,"2023-08-03T01:47:02.110Z","2023-08-03T01:47:41.123Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.3,4,0.91,0.4403,6.8976,25.6328,-28.3943,-11.2102,2.413,-0.691,2.5814,7.4614,-124.5362,-1.0312,-2.2735,50.0032,5.3552,-17.5619,28.8,8.4,24,1894,247,92.1,22,323,NA,NA,NA,TRUE,-33,4.3,18.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:47:20.997Z","2023-08-03T01:47:28.763Z",TRUE,"pitch","d1a6e48a-3c42-455e-8044-ad6aba6c1568",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4228,1.46,NA,183.58,176.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","Yoan Moncada lines out to right fielder Adolis Garcia.",0,0,9,52,"top",6,"2023-08-03T01:47:02.110Z","2023-08-03T01:47:41.123Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.5,73.6,13,0.88,0.4716,6.5078,20.3209,-34.0014,1.8359,-1.3357,-1.7466,2.2951,1.1414,-115.852,0.2294,-2.4831,50.0026,5.4273,2.5116,4.8,9.6,24,2328,54,NA,NA,NA,NA,NA,NA,FALSE,-45,-2.2,-3.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T01:46:49.994Z","2023-08-03T01:46:57.933Z",TRUE,"pitch","9d766d2a-4961-4173-9218-ad7999b8d343",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.35,1.5,NA,99.76,207.6,"ground_ball","medium","5",110.04,174.95,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Tim Anderson grounds out, third baseman Josh Jung to first baseman Ezequiel Duran.",0,0,9,51,"top",6,"2023-08-03T01:46:37.142Z","2023-08-03T01:46:57.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.8,14,0.9,0.4592,6.7722,22.1509,-33.6862,0.2434,-1.0433,0.4522,1.1549,5.9466,-119.1215,-2.7682,-2.1047,50.0054,5.3671,0.3513,2.4,9.6,24,2327,60,82.7,-9,10,NA,NA,NA,TRUE,-43,-2.3,-1.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:46:39.422Z","2023-08-03T01:46:44.353Z",TRUE,"pitch","259f9060-7653-4d44-8775-1df44c51de3c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4624,1.5,NA,103.84,180.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Tim Anderson grounds out, third baseman Josh Jung to first baseman Ezequiel Duran.",0,0,9,51,"top",6,"2023-08-03T01:46:37.142Z","2023-08-03T01:46:57.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.1,6,0.91,0.4622,6.794,22.0863,-32.2031,1.2814,-0.0245,0.3452,2.1577,5.4348,-118.3948,-0.9005,-2.1441,50.0012,5.4839,1.8217,4.8,9.6,24,2202,93,NA,NA,NA,NA,NA,NA,FALSE,-41.3,0,-3.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:45:43.283Z","2023-08-03T01:45:43.300Z",FALSE,"action",NA,NA,"Defensive Substitution: Josh H. Smith replaces shortstop Corey Seager, batting 2nd, playing shortstop.","Defensive Sub",0,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669701,"/api/v1/people/669701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","201","51","atBat","Groundout","field_out","Tim Anderson grounds out, third baseman Josh Jung to first baseman Ezequiel Duran.",0,0,9,51,"top",6,"2023-08-03T01:46:37.142Z","2023-08-03T01:46:57.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,608369,"/api/v1/people/608369",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:45:43.300Z","2023-08-03T01:46:39.422Z",FALSE,"action",NA,NA,"Defensive Substitution: Ezequiel Duran replaces first baseman Nathaniel Lowe, batting 3rd, playing first base.","Defensive Sub",0,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,677649,"/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","301","51","atBat","Groundout","field_out","Tim Anderson grounds out, third baseman Josh Jung to first baseman Ezequiel Duran.",0,0,9,51,"top",6,"2023-08-03T01:46:37.142Z","2023-08-03T01:46:57.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,663993,"/api/v1/people/663993",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T01:44:31.217Z","2023-08-03T01:44:39.210Z",TRUE,"pitch","9ca934de-d713-40a3-8dd4-9f30bc6eb98f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.43,1.69,NA,90.54,147.64,"fly_ball","medium","7",80.75,120.84,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,9,50,"bottom",5,"2023-08-03T01:43:09.117Z","2023-08-03T01:44:39.210Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,3,0.91,0.4025,6.0202,29.0058,-13.7802,0.0411,9.8024,0.6943,3.3754,-4.5627,-135.9231,-4.9856,2.3873,50.0032,6.186,0.0782,3.6,3.6,24,2185,159,78.5,47,228,NA,NA,NA,TRUE,-14.4,16.9,0.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:44:14.129Z","2023-08-03T01:44:17.818Z",TRUE,"pitch","36ecab18-ac73-4f62-bdad-25a683f0330a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5695,1.6887,NA,195.92,219.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,9,50,"bottom",5,"2023-08-03T01:43:09.117Z","2023-08-03T01:44:39.210Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,75.5,13,0.91,0.4596,6.4109,26.6444,-27.8148,-7.4937,3.0375,-2.0705,0.7191,-8.3809,-119.9038,-6.0757,2.4645,50.0005,5.8186,-10.7319,22.8,8.4,24,2328,289,NA,NA,NA,NA,NA,NA,FALSE,-36.7,4.1,15.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:43:57.797Z","2023-08-03T01:44:01.456Z",TRUE,"pitch","f5c6eed0-38b0-4bd2-9b55-de34c51e1534",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.43,1.69,NA,99.94,140.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,9,50,"bottom",5,"2023-08-03T01:43:09.117Z","2023-08-03T01:44:39.210Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.3,12,0.88,0.4039,5.9596,29.6491,-18.9686,-0.921,7.0899,0.4475,3.622,-5.2092,-135.6216,-3.4008,2.5128,50.0037,6.2151,-1.7157,8.4,4.8,24,2237,159,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.4,2.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:43:44.251Z","2023-08-03T01:43:49.689Z",TRUE,"pitch","e13f0d15-cea1-49dd-a52c-617a959939b4",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.43,1.69,NA,130.46,163.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,9,50,"bottom",5,"2023-08-03T01:43:09.117Z","2023-08-03T01:44:39.210Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.3,4,0.9,0.405,6.1863,29.124,-15.1751,0.1368,9.1736,-0.3531,2.7721,-7.4473,-135.1874,-5.997,2.4182,50.0041,6.0821,0.254,4.8,3.6,24,2269,157,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.5,1.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:42:58.998Z","2023-08-03T01:43:21.064Z",TRUE,"pitch","a74b0cb0-56c4-4c87-80fd-373274d1c152",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,2,NA,NA,3.64,1.73,NA,117.42,189.3,"fly_ball","medium","8",86.97,38.01,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Home Run","home_run","Josh Jung homers (21) on a fly ball to center field. Adolis Garcia scores.",2,0,9,49,"bottom",5,"2023-08-03T01:41:50.869Z","2023-08-03T01:43:21.064Z",TRUE,TRUE,FALSE,FALSE,38,0,2,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75,8,0.91,0.4625,6.1345,22.6514,-24.4648,-5.6785,5.4308,-0.011,1.8325,-5.6322,-118.4221,-3.8571,3.1362,50.0044,5.7208,-8.0639,19.2,7.2,24,2357,271,106,23,409,NA,NA,NA,FALSE,-32.2,9.1,11.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:42:33.090Z","2023-08-03T01:42:40.320Z",TRUE,"pitch","a5751191-2ab2-43a4-831a-2ef0772ca9af",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.64,1.73,NA,131.91,148.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Home Run","home_run","Josh Jung homers (21) on a fly ball to center field. Adolis Garcia scores.",2,0,9,49,"bottom",5,"2023-08-03T01:41:50.869Z","2023-08-03T01:43:21.064Z",TRUE,TRUE,FALSE,FALSE,38,0,2,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.7,1,0.9,0.4253,6.006,24.0668,-25.6891,-2.2063,3.8499,-0.3911,3.3538,-6.9588,-128.3131,-1.9497,2.6318,50.0032,6.1056,-3.7135,10.8,6,24,2473,205,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.8,5.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
