"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745746,"2024-05-20",5,"2024-05-21T01:07:36.035Z","2024-05-21T01:07:41.391Z",TRUE,"pitch","000b6d90-068c-4c53-8ad8-daa1db6dd236",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.8149,1.7762,NA,106.56,238.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Anthony Rizzo grounds out, first baseman Ty France to pitcher Eduard Bazardo.",0,1,3,59,"bottom",8,"2024-05-21T01:06:59.954Z","2024-05-21T01:08:03.221Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",660825,"Eduard Bazardo","/api/v1/people/660825","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.3,14,0.91,0.4522,6.1438,24.0264,-35.5275,10.1649,-2.2646,0.2738,0.0039,2.365,-121.1994,-6.0975,-2.0352,50.0001,5.6607,15.0944,22.8,10.8,24,2543,49,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-5.3,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",4,"2024-05-21T01:07:16.881Z","2024-05-21T01:07:21.124Z",TRUE,"pitch","09012809-d3a7-432f-b0a9-95818ddc07df",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.78,1.75,NA,109.79,173.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Anthony Rizzo grounds out, first baseman Ty France to pitcher Eduard Bazardo.",0,1,3,59,"bottom",8,"2024-05-21T01:06:59.954Z","2024-05-21T01:08:03.221Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",660825,"Eduard Bazardo","/api/v1/people/660825","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76.4,5,0.88,0.4553,6.3284,21.4779,-30.6974,6.3399,1.0027,0.1892,2.4111,3.5147,-119.9309,-1.7736,-2.1151,50.0008,5.8778,9.3064,18,8.4,24,2376,63,NA,NA,NA,NA,NA,NA,FALSE,-38.4,1.7,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",3,"2024-05-21T01:07:02.233Z","2024-05-21T01:07:06.656Z",TRUE,"pitch","04e6c94f-0feb-4378-9bba-ca7b239226c1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7363,1.7587,NA,87.97,233.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Anthony Rizzo grounds out, first baseman Ty France to pitcher Eduard Bazardo.",0,1,3,59,"bottom",8,"2024-05-21T01:06:59.954Z","2024-05-21T01:08:03.221Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",660825,"Eduard Bazardo","/api/v1/people/660825","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.9,14,0.91,0.4603,6.0044,23.5814,-33.5672,8.3343,-0.9709,0.7615,0.197,3.6171,-119.1527,-6.0802,-1.8605,50.004,5.8266,11.9451,19.2,10.8,24,2521,55,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-3,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",0,"2024-05-21T01:06:54.716Z","2024-05-21T01:06:54.747Z",FALSE,"action",NA,NA,"Defensive switch from second base to third base for Josh Rojas.","Defensive Switch",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668942,"/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","100","59","atBat","Groundout","field_out","Anthony Rizzo grounds out, first baseman Ty France to pitcher Eduard Bazardo.",0,1,3,59,"bottom",8,"2024-05-21T01:06:59.954Z","2024-05-21T01:08:03.221Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",660825,"Eduard Bazardo","/api/v1/people/660825","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",1,"2024-05-21T01:06:54.747Z","2024-05-21T01:06:54.748Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to second base for Dylan Moore.","Defensive Switch",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664238,"/api/v1/people/664238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","600","59","atBat","Groundout","field_out","Anthony Rizzo grounds out, first baseman Ty France to pitcher Eduard Bazardo.",0,1,3,59,"bottom",8,"2024-05-21T01:06:59.954Z","2024-05-21T01:08:03.221Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",660825,"Eduard Bazardo","/api/v1/people/660825","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",2,"2024-05-21T01:06:54.748Z","2024-05-21T01:07:02.233Z",FALSE,"action",NA,NA,"J.P. Crawford remains in the game as the shortstop.","Defensive Switch",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641487,"/api/v1/people/641487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","901","59","atBat","Groundout","field_out","Anthony Rizzo grounds out, first baseman Ty France to pitcher Eduard Bazardo.",0,1,3,59,"bottom",8,"2024-05-21T01:06:59.954Z","2024-05-21T01:08:03.221Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",660825,"Eduard Bazardo","/api/v1/people/660825","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,649966,"/api/v1/people/649966",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",5,"2024-05-21T01:04:50.435Z","2024-05-21T01:04:54.142Z",TRUE,"pitch","eacf0312-450e-4ff2-ad0c-9bf781b17d98",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.23,1.53,NA,131.71,154.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,3,58,"top",8,"2024-05-21T01:03:33.621Z","2024-05-21T01:04:54.142Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.7,1,0.92,0.3895,5.9111,36.6242,-9.8428,-6.3242,11.1874,-0.386,3.1043,5.1806,-141.4236,-5.6233,-1.4333,50.0031,5.7698,-12.6247,45.6,3.6,24,2665,208,NA,NA,NA,NA,NA,NA,TRUE,-10.2,19.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",4,"2024-05-21T01:04:29.931Z","2024-05-21T01:04:33.856Z",TRUE,"pitch","0d1c199e-9856-4d71-8497-7bb331a8e5f7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2474,1.53,NA,129.51,182.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,3,58,"top",8,"2024-05-21T01:03:33.621Z","2024-05-21T01:04:54.142Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,84,4,0.91,0.4098,5.8438,29.9463,-17.3597,1.4816,8.1965,-0.3281,2.102,2.9172,-133.8558,-5.8674,-1.6263,50.003,5.5729,2.678,9.6,4.8,24,2600,193,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.7,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",3,"2024-05-21T01:04:10.056Z","2024-05-21T01:04:14.387Z",TRUE,"pitch","d3129f75-f1de-4af5-9e7b-5a2c4280ca57",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2649,1.53,NA,100.28,140.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,3,58,"top",8,"2024-05-21T01:03:33.621Z","2024-05-21T01:04:54.142Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.9,12,0.92,0.3976,5.7098,34.5758,-11.3355,-3.1912,10.876,0.4386,3.6292,6.325,-138.4399,-3.5438,-1.4745,50.0057,5.6997,-6.1164,20.4,2.4,24,2448,203,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",2,"2024-05-21T01:03:51.126Z","2024-05-21T01:03:55.083Z",TRUE,"pitch","a25d7401-99c7-4410-a780-22070f217a71",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.23,1.5475,NA,118.03,155.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,3,58,"top",8,"2024-05-21T01:03:33.621Z","2024-05-21T01:04:54.142Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.5,2,0.92,0.3948,5.938,35.7245,-10.5524,-5.2475,11.1291,-0.027,3.0889,5.953,-139.5289,-5.0605,-1.5215,50.0015,5.6416,-10.1936,36,3.6,24,2513,213,NA,NA,NA,NA,NA,NA,FALSE,-11,19.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",1,"2024-05-21T01:03:36.001Z","2024-05-21T01:03:39.969Z",TRUE,"pitch","29b7a7e6-d8d5-45e1-8e47-0141c4243151",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2649,1.5475,NA,137.39,205.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,3,58,"top",8,"2024-05-21T01:03:33.621Z","2024-05-21T01:04:54.142Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.5,13,0.92,0.3929,6.0047,33.4368,-7.2594,-5.8213,12.677,-0.535,1.2207,4.8811,-139.7641,-10.3392,-1.5534,50.0036,5.4577,-11.4415,46.8,2.4,24,2505,211,NA,NA,NA,NA,NA,NA,FALSE,-9,20.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",0,"2024-05-21T01:03:26.560Z","2024-05-21T01:03:36.001Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter J. P. Crawford replaces Luis Urías.","Offensive Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,641487,"/api/v1/people/641487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","58","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,3,58,"top",8,"2024-05-21T01:03:33.621Z","2024-05-21T01:04:54.142Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,649966,"/api/v1/people/649966",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",1,"2024-05-21T01:02:45.295Z","2024-05-21T01:02:55.752Z",TRUE,"pitch","f0895e1a-7ec9-45dc-b47c-5a7ba4d070ed",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.27,1.49,NA,125.46,153.66,"fly_ball","medium","9",176.26,110.28,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Ty France flies out to right fielder Juan Soto.",0,1,3,57,"top",8,"2024-05-21T01:02:42.949Z","2024-05-21T01:02:55.752Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.4,2,0.92,0.3917,6.0499,34.3381,-10.6195,-5.2506,10.9074,-0.2218,3.1527,5.4619,-140.3015,-5.2296,-1.5199,50.0022,5.7449,-10.3758,37.2,3.6,24,2561,207,80.2,44,256,NA,NA,NA,TRUE,-10.9,18.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",0,"2024-05-21T01:00:56.196Z","2024-05-21T01:02:45.295Z",FALSE,"action",NA,NA,"Pitching Change: Luke Weaver replaces Marcus Stroman.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,596133,"/api/v1/people/596133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Flyout","field_out","Ty France flies out to right fielder Juan Soto.",0,1,3,57,"top",8,"2024-05-21T01:02:42.949Z","2024-05-21T01:02:55.752Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",0,"2024-05-21T00:59:55.134Z","2024-05-21T01:00:19.827Z",TRUE,"pitch","d94bfcd4-c463-43a3-af0e-069fa5f6ba7a",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.43,1.57,NA,115.8,165.76,"fly_ball","medium","8",131.03,26.8,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Home Run","home_run","Dominic Canzone homers (4) on a fly ball to center field.",1,1,3,56,"top",8,"2024-05-21T00:59:55.134Z","2024-05-21T01:00:19.827Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,686527,"Dominic Canzone","/api/v1/people/686527","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,76,5,2,0.4534,5.6451,24.6044,-30.522,-7.7282,1.1235,0.0314,2.7046,4.5699,-121.0038,0.1781,-0.8819,50.0054,5.3141,-11.4104,19.2,8.4,24,2031,234,108.4,32,426,NA,NA,NA,FALSE,-37.3,2.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",3,"2024-05-21T00:59:30.268Z","2024-05-21T00:59:33.418Z",TRUE,"pitch","576a73c8-4dd3-4b18-93df-c6135246e184",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.43,1.58,NA,53.8,167.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,0,3,55,"top",8,"2024-05-21T00:58:55.984Z","2024-05-21T00:59:33.418Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.2,12,2,0.4314,5.7305,25.3354,-29.6894,1.6654,1.5242,1.658,2.6249,5.4422,-126.8458,-0.9424,-0.7296,50.0052,5.363,2.7207,7.2,7.2,24,2661,154,NA,NA,NA,NA,NA,NA,TRUE,-33.1,2.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
